StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
949;0;0;0;20;0;Standard;Non-physical;Aggressive;Aggressive;Prefers Prospects;Balanced;Ruthless;10;9;6;14;6;14;2;2;16;13;7;7;6;6;0;;13;19
950;0;0;0;20;0;Standard;Balanced;Balanced;Balanced;Loves Prospects;Very Conservative;Balanced;13;4;12;7;8;7;11;6;11;4;6;4;16;13;0;;17;12
951;0;0;3;18;0;Offensive;Non-physical;Aggressive;Very Conservative;Loves Veterans;Conservative;Ruthless;10;6;2;13;7;13;16;6;3;1;9;10;17;5;0;;20;12
952;0;0;0;20;0;Offensive;Balanced;Aggressive;Conservative;Balanced;Balanced;Balanced;5;7;10;10;3;3;2;5;10;11;9;11;6;5;0;;16;16
953;0;0;0;20;0;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;5;2;15;2;15;9;10;1;13;11;9;8;12;10;0;;13;13
954;0;0;0;20;0;Standard;Balanced;Very Passive;Aggressive;Prefers Veterans;Balanced;Balanced;2;1;5;12;3;4;8;5;11;14;12;6;18;8;0;;16;11
955;0;0;0;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;7;11;6;15;13;5;8;3;6;8;18;14;3;0;;12;19
956;0;0;0;20;0;Offensive;Balanced;Aggressive;Balanced;Prefers Prospects;Balanced;Very Loyal;10;5;7;1;1;4;12;1;6;5;3;18;18;1;0;;12;20
957;0;0;0;20;0;Standard;Non-physical;Very Aggressive;Balanced;Prefers Veterans;Conservative;Balanced;7;5;13;8;14;15;13;3;9;12;6;14;5;3;0;;15;10
958;0;0;0;20;0;Standard;Balanced;Passive;Balanced;Prefers Prospects;Conservative;Balanced;4;8;7;8;11;2;7;10;12;13;11;12;17;10;0;;12;12
959;0;0;0;20;0;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Balanced;1;7;12;1;14;13;2;10;15;5;5;18;18;12;0;;12;20
960;0;0;0;20;0;Offensive;Non-physical;Aggressive;Aggressive;Prefers Veterans;Innovative;Balanced;4;12;13;10;11;6;6;6;6;16;11;14;9;6;0;;10;18
961;0;0;0;20;0;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Conservative;Balanced;14;9;13;6;14;6;10;4;11;14;8;16;5;5;0;;11;11
962;0;0;0;20;0;Standard;Balanced;Passive;Conservative;Balanced;Innovative;Loyal;4;11;7;3;9;4;11;7;17;11;4;15;16;11;0;;19;17
963;0;0;0;20;0;Standard;Non-physical;Very Aggressive;Balanced;Prefers Veterans;Innovative;Loyal;14;8;4;10;1;2;6;7;13;11;5;5;13;15;0;;14;18
964;0;0;0;20;0;Defensive;Balanced;Balanced;Conservative;Prefers Veterans;Very Conservative;Loyal;4;3;10;14;14;5;9;6;6;12;7;18;9;11;0;;12;19
965;0;0;7;19;0;Defensive;Physical;Balanced;Aggressive;Prefers Veterans;Innovative;Balanced;9;11;15;10;10;12;11;9;12;9;10;8;17;12;0;;10;18
966;0;0;0;20;0;Offensive;Physical;Very Passive;Balanced;Balanced;Balanced;Balanced;9;3;1;7;4;12;6;6;15;5;8;13;18;9;0;;18;16
967;0;0;0;20;0;Standard;Balanced;Passive;Very Conservative;Balanced;Balanced;Loyal;5;6;12;1;6;14;11;7;15;10;9;18;8;4;0;;16;11
968;0;0;0;20;0;Defensive;Non-physical;Balanced;Balanced;Balanced;Conservative;Ruthless;9;10;6;2;10;5;13;9;5;3;8;10;16;14;0;;13;17
969;0;0;0;20;0;Offensive;Physical;Balanced;Aggressive;Prefers Prospects;Very Conservative;Loyal;6;12;15;7;10;15;14;2;11;13;8;18;17;4;0;;10;19
970;0;0;0;20;0;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Innovative;Balanced;3;2;9;5;14;6;14;6;3;5;3;9;17;3;0;;13;11
971;0;0;0;20;0;Standard;Non-physical;Aggressive;Conservative;Balanced;Balanced;Loyal;10;9;3;9;14;13;2;7;5;16;9;9;10;1;0;;14;10
972;0;0;0;20;0;Offensive;Balanced;Balanced;Very Conservative;Prefers Veterans;Balanced;Ruthless;12;5;7;9;15;9;8;6;3;1;1;7;4;2;0;;20;14
973;0;0;0;20;0;Offensive;Non-physical;Passive;Balanced;Balanced;Conservative;Ruthless;11;12;14;2;5;9;4;4;5;8;9;16;7;5;0;;14;12
974;0;0;0;20;0;Defensive;Non-physical;Balanced;Aggressive;Balanced;Innovative;Balanced;5;12;3;9;3;5;5;3;10;11;5;7;12;9;0;;12;14
975;0;0;0;20;0;Standard;Balanced;Balanced;Aggressive;Prefers Prospects;Balanced;Balanced;6;14;7;15;8;2;10;4;7;1;5;19;12;1;0;;12;10
976;0;0;0;20;0;Offensive;Non-physical;Passive;Aggressive;Balanced;Balanced;Ruthless;11;7;13;13;14;13;7;6;13;4;10;9;18;9;0;;17;12
977;0;0;0;20;0;Offensive;Non-physical;Passive;Conservative;Balanced;Balanced;Balanced;5;15;10;3;14;12;4;2;13;9;11;6;17;9;0;;19;12
978;0;0;0;20;0;Standard;Very Non-Physical;Passive;Balanced;Balanced;Balanced;Balanced;1;14;12;7;6;11;6;5;4;11;8;16;12;2;0;;18;20
979;0;0;0;20;0;Offensive;Physical;Balanced;Balanced;Prefers Veterans;Conservative;Balanced;6;10;6;12;10;6;5;9;12;3;2;18;5;13;0;;11;17
980;0;0;0;20;0;Defensive;Balanced;Passive;Balanced;Prefers Prospects;Balanced;Loyal;11;11;11;3;4;11;2;3;5;10;9;14;7;6;0;;16;11
981;0;0;0;20;0;Offensive;Balanced;Very Aggressive;Balanced;Loves Prospects;Innovative;Balanced;10;5;1;14;3;1;2;4;16;11;5;18;10;15;0;;14;10
982;0;0;0;20;0;Defensive;Balanced;Very Passive;Balanced;Prefers Prospects;Innovative;Ruthless;9;3;12;10;2;10;14;3;6;4;5;13;4;2;0;;17;10
983;0;0;0;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Innovative;Very Loyal;9;5;10;11;10;1;6;3;4;6;3;6;5;7;0;;17;11
984;0;0;0;20;0;Offensive;Balanced;Aggressive;Balanced;Balanced;Innovative;Very Loyal;3;8;4;2;11;13;15;1;6;5;4;14;8;6;0;;13;11
985;0;0;0;20;0;Offensive;Balanced;Aggressive;Very Aggressive;Balanced;Balanced;Balanced;14;13;15;11;13;15;12;4;4;16;4;9;5;9;0;;20;12
986;0;0;0;20;0;Standard;Balanced;Passive;Balanced;Prefers Prospects;Conservative;Loyal;9;13;3;15;8;10;5;4;15;5;8;8;9;5;0;;11;12
987;0;10;0;17;0;Offensive;Balanced;Balanced;Conservative;Balanced;Balanced;Ruthless;2;11;5;4;4;7;11;9;13;14;8;6;4;15;0;;11;10
988;0;0;0;20;0;Defensive;Non-physical;Passive;Balanced;Prefers Prospects;Innovative;Balanced;5;14;6;7;6;13;7;8;5;6;4;5;12;1;0;;16;13
989;0;0;0;20;0;Defensive;Non-physical;Very Aggressive;Balanced;Prefers Prospects;Innovative;Balanced;4;5;10;8;3;11;15;8;6;17;9;6;13;11;0;;12;10
990;0;0;0;20;0;Offensive;Non-physical;Balanced;Balanced;Loves Prospects;Balanced;Balanced;9;3;3;10;15;4;6;7;17;2;7;18;8;9;0;;11;18
991;0;0;0;20;0;Offensive;Balanced;Passive;Conservative;Prefers Prospects;Very Innovative;Balanced;11;12;11;10;14;12;13;4;4;9;9;9;14;7;0;;16;11
992;0;0;0;20;0;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Loyal;3;12;4;4;1;8;6;9;13;9;7;13;16;11;0;;11;13
993;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;14;13;15;16;14;13;15;11;10;14;15;13;0;;13;11
994;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;17;13;16;19;14;14;18;12;12;10;11;14;14;0;;14;12
995;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;15;12;14;15;13;15;14;15;10;12;13;15;0;;15;13
996;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
997;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
998;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;9;11;11;9;12;11;15;12;18;17;12;9;0;;18;16
999;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
1000;0;20;10;18;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;12;13;13;12;11;12;12;15;16;16;15;9;10;0;;13;16
1001;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
1002;0;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;20;14;14;17;14;16;14;11;11;11;13;14;15;0;;12;14
1003;0;0;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;16;18;16;12;18;12;15;12;11;12;12;13;13;0;;14;12
1004;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;15;14;13;14;12;14;15;13;11;13;15;14;0;;12;12
1005;1;10;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;15;18;15;18;15;12;10;10;10;10;12;12;0;;12;14
1006;0;0;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;14;15;14;14;13;18;10;12;11;9;8;9;0;;13;17
1007;0;0;20;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;15;12;13;12;18;14;14;14;11;14;15;12;0;;13;11
1008;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;11;18;17;14;17;15;14;13;10;11;13;16;0;;13;11
1009;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;12;11;18;12;12;12;12;10;10;10;10;11;10;0;;13;11
1010;0;0;20;15;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;15;14;12;16;13;12;14;11;11;10;10;17;14;0;;12;10
1011;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;10;12;13;10;12;11;15;13;12;11;13;14;13;0;;12;11
1012;0;20;15;16;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;13;15;10;13;12;14;14;11;12;12;12;0;;12;11
1013;0;20;15;19;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;11;13;12;12;12;12;13;12;12;14;13;11;11;0;;14;12
1014;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;18;16;13;16;12;15;12;10;10;10;10;10;10;0;;12;13
1015;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;13;12;14;14;12;10;13;13;13;10;13;13;14;0;;14;12
1016;0;0;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;11;11;13;10;11;12;13;10;10;10;10;10;11;0;;12;11
1017;0;0;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;13;16;16;15;13;12;13;13;12;10;13;14;13;0;;12;10
1018;0;0;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;18;12;13;18;14;19;18;9;11;13;14;14;10;0;;15;11
1019;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;10;11;20;11;10;13;14;14;13;10;11;14;10;0;;12;10
1020;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;12;10;11;14;10;10;10;0;;18;16
1021;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;11;12;10;10;0;;16;14
1022;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;12;11;10;10;10;0;;13;18
1023;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;14;10;10;14;10;10;10;0;;16;16
1024;0;20;10;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;12;11;12;10;12;12;13;12;12;11;11;0;;13;13
1025;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;11;10;10;10;15;10;11;10;11;10;10;0;;16;20
1026;0;20;10;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;12;10;10;10;12;12;13;13;12;11;11;0;;14;15
1027;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;19;13;16;16;13;14;13;9;9;12;12;12;9;0;;14;16
1028;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;15;10;12;12;11;12;10;0;;20;20
1029;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;12;10;13;11;11;10;10;0;;17;17
1030;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;12;11;11;10;10;0;;13;20
1031;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;16;10;11;11;10;10;10;0;;12;14
1032;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;11;10;10;10;0;;16;17
1033;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;12;11;10;10;0;;15;18
1034;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;13;11;10;10;0;;15;20
1035;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;14;10;12;12;13;10;10;0;;10;15
1036;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;10;11;12;10;10;0;;13;17
1037;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;16;10;11;11;10;10;10;0;;13;17
1038;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;13;10;13;10;11;10;10;0;;18;17
1039;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;11;12;10;10;10;0;;18;16
1040;0;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;12;11;10;11;10;10;11;10;10;10;0;;13;12
1041;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;8;12;12;8;10;10;13;10;10;12;10;10;10;0;;11;11
1042;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;11;13;12;10;10;0;;13;16
1043;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;13;10;10;10;12;10;10;0;;20;16
1044;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;13;14;10;10;10;0;;13;19
1045;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;10;11;12;10;10;0;;17;14
1046;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;11;12;10;10;0;;15;19
1047;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;12;10;10;10;10;0;;14;19
1048;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;10;11;10;10;0;;17;20
1049;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;12;10;12;10;10;0;;13;17
1050;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;10;11;12;10;10;0;;15;19
1051;0;20;10;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;12;15;12;12;11;12;13;13;12;14;11;11;0;;13;12
1052;0;20;12;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;13;10;10;10;0;;13;15
1053;0;20;15;16;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;13;12;12;11;13;13;14;14;13;11;11;0;;14;14
1054;0;20;15;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;12;10;10;10;0;;13;13
1055;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;12;13;10;10;0;;17;18
1056;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;11;10;14;10;10;0;;12;14
1057;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;10;10;10;10;16;10;12;11;10;10;10;0;;14;20
1058;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;12;10;10;13;12;10;10;0;;19;15
1059;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;12;10;11;13;12;10;10;0;;20;15
1060;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;14;10;11;10;10;0;;14;17
1061;0;20;10;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;14;10;10;11;14;14;12;14;15;11;11;0;;14;14
1062;0;0;20;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;13;16;14;12;16;12;11;12;12;10;12;12;0;;13;11
1063;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;12;10;10;10;11;10;12;11;11;10;10;0;;16;19
1064;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;12;13;10;10;0;;16;20
1065;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;11;10;10;0;;14;20
1066;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;16;10;12;10;12;10;10;0;;10;14
1067;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;12;12;11;10;10;0;;19;18
1068;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;12;11;10;10;10;0;;16;16
1069;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;13;11;11;10;10;0;;15;18
1070;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;11;11;10;10;0;;13;17
1071;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;10;12;12;10;10;0;;12;14
1072;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;11;11;12;10;10;0;;10;16
1073;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;16;10;12;11;10;10;10;0;;13;17
1074;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;11;10;11;10;10;0;;15;12
1075;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;11;11;11;10;10;0;;18;17
1076;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;11;13;10;10;0;;16;16
1077;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;9;12;8;6;12;11;7;10;10;11;10;10;10;0;;6;9
1078;0;0;20;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;13;14;12;12;11;13;10;11;12;10;13;13;0;;13;12
1079;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;10;12;13;10;11;11;10;10;10;10;10;10;11;0;;10;10
1080;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
1081;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
1082;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;11;14;13;12;12;12;13;13;10;13;13;13;0;;13;11
1083;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;13;11;10;12;10;10;11;10;10;10;0;;10;10
1084;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;7;6;10;17;15;9;10;10;15;10;10;11;0;;10;12
1085;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;9;9;11;9;9;10;15;10;13;11;11;10;10;0;;14;9
1086;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;11;12;19;11;14;13;14;13;11;14;13;14;0;;13;11
1087;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;17;13;16;17;14;14;13;13;12;10;13;15;13;0;;11;13
1088;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;13;10;10;10;0;;13;12
1089;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;14;15;15;15;9;6;7;10;10;6;10;10;10;0;;7;10
1090;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;13;9;10;8;13;11;12;10;10;10;10;10;10;0;;15;9
1091;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;13;9;11;8;6;11;15;10;10;11;10;10;10;0;;6;10
1092;1;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;15;15;14;15;15;14;14;13;10;14;15;14;0;;12;14
1093;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;8;11;8;10;14;14;10;10;12;13;13;10;10;0;;17;13
1094;0;20;10;16;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;12;10;11;11;11;13;15;14;14;11;11;0;;12;9
1095;0;20;10;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;14;12;13;14;12;11;11;0;;15;14
1096;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
1097;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;10;10;10;10;10;10;12;10;10;12;10;10;10;0;;12;12
1098;0;0;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;12;11;12;11;12;13;13;10;11;13;12;0;;12;10
1099;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;9;13;15;8;11;12;10;10;8;10;10;10;0;;12;12
1100;0;0;20;17;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;10;13;7;16;16;18;14;10;10;15;10;10;10;0;;14;9
1101;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;6;14;9;10;10;9;10;10;10;12;10;10;10;0;;13;13
1102;0;20;10;15;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;10;10;12;11;10;11;11;12;13;13;13;11;11;0;;12;12
1103;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;11;14;16;12;13;11;12;10;10;9;10;10;10;0;;11;12
1104;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;15;6;9;9;9;12;10;10;15;10;10;10;0;;14;6
1105;1;10;20;15;1;Standard;Physical;Aggressive;Conservative;Prefers Prospects;Innovative;Balanced;10;15;16;16;16;14;20;15;15;16;9;16;14;15;0;;15;13
1106;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;12;10;10;10;0;;10;10
1107;0;0;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;9;13;13;14;11;13;15;14;9;9;11;8;13;12;0;;10;12
1108;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;11;10;10;10;0;;10;10
1109;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;15;10;10;10;0;;10;10
1110;1;10;20;15;1;Standard;Balanced;Balanced;Conservative;Prefers Prospects;Conservative;Ruthless;11;18;17;15;16;14;14;13;14;14;12;14;14;14;0;;14;12
1111;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;12;10;10;10;0;;10;10
1112;0;0;19;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;14;14;12;12;12;14;16;10;13;13;14;0;;13;11
1113;0;0;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;11;15;13;14;10;12;10;10;10;10;12;11;0;;10;10
1114;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;14;13;14;12;18;14;16;13;14;10;13;13;14;0;;12;14
