Game Id;PlayerId;TeamId;Game Rating;Game Rating Off;Game Rating Def;G;A;+/-;SOG;MS;BS;PIM;HT;TK;GV;SHF;TOT;PP;SH;EV;FOW;FOL;FO%;Team Shots on;Team Shots Against on;Team Shots Missed on;Team Shots Missed Against on;Team Shots Blocked on;Team Shots Blocked Against on;Team Goals on;Team Goal Against on;Team Shots off;Team Shots Against off;Team Shots Missed off;Team Shots Missed Against off;Team Shots Blocked off;Team Shots Blocked Against off;Team Goals off;Team Goal Against off;OZ Starts;NZ Starts;DZ Starts;Team OZ Starts;Team NZ Starts;Team DZ Starts;SQ0SQ1SQ2SQ3SQ4
65650;6226;1;59.385;56.81;50;0;0;0;0;1;0;0;0;0;0;16;684;0;0;684;1;4;20.0;2;3;2;0;4;0;0;0;36;19;1;2;13;10;2;0;2;5;0;15;20;3;00100
65650;6360;1;63.0765;51.68;76.351;1;0;1;3;0;1;0;0;2;5;15;796;0;0;796;1;0;100.0;9;5;1;0;5;2;1;0;29;17;2;2;12;8;1;0;1;9;1;15;20;3;10102
65650;6361;1;63.5045;60.515;65.582;0;1;1;3;0;0;0;0;0;0;10;779;0;0;779;5;5;50.0;13;9;0;0;5;2;1;0;25;13;3;2;12;8;1;0;6;2;3;15;20;3;00300
65650;6465;1;66.768;58.71;76.23;0;1;1;4;0;1;0;2;0;2;10;836;0;0;836;0;1;0.0;12;9;0;1;5;4;1;0;26;13;3;1;12;6;1;0;6;2;2;15;20;3;12200
65650;6468;1;72.3855;69.635;75.02;1;0;1;3;0;1;0;1;0;1;11;1119;41;0;1078;0;0;0;14;10;0;1;5;6;1;0;24;12;3;1;12;4;1;0;7;3;3;15;20;3;02200
65650;6498;1;64.6815;53.675;77.924;0;0;1;5;0;3;0;1;0;1;19;1306;32;0;1274;0;0;0;13;5;2;1;7;6;1;0;25;17;1;1;10;4;1;0;4;9;2;15;20;3;16100
65650;6522;1;63.1835;54.53;73.447;0;0;0;2;0;1;0;0;1;1;8;677;14;0;663;0;0;0;6;3;1;1;2;4;0;0;32;19;2;1;15;6;2;0;0;3;0;15;20;3;11100
65650;6528;1;69.764;63.365;77.077;0;1;1;1;0;1;0;1;2;0;15;1116;0;0;1116;0;0;0;15;7;0;0;6;3;1;0;23;15;3;2;11;7;1;0;1;7;1;15;20;3;02000
65650;6549;1;63.1835;50.635;78.408;0;0;0;1;0;1;0;1;1;0;16;869;0;0;869;0;0;0;9;9;1;1;4;2;0;0;29;13;2;1;13;8;2;0;4;4;0;15;20;3;02000
65650;6660;0;57.9405;46.3;75.02;0;0;-1;2;0;1;0;0;0;2;14;871;0;0;871;0;0;0;5;13;1;1;2;5;0;1;17;25;1;2;8;12;0;1;1;5;1;3;20;15;10020
65650;6865;1;67.196;59.375;76.351;0;0;1;2;2;0;0;0;2;0;22;1366;288;0;1078;0;0;0;14;10;0;0;4;3;1;0;24;12;3;2;13;7;1;0;7;7;1;15;20;3;03100
65650;7019;0;61.311;52.25;72.116;0;0;0;0;0;1;0;1;0;0;15;1078;0;85;992;0;0;0;3;10;1;0;3;6;0;0;19;28;1;3;7;11;0;2;1;6;5;3;20;15;01000
65650;7070;1;61.846;53.39;71.874;0;0;0;3;0;1;0;2;0;2;7;667;0;0;667;0;0;0;6;4;1;0;3;2;0;0;32;18;2;2;14;8;2;0;0;4;0;15;20;3;03100
65650;7606;0;60.669;51.965;70.301;0;0;0;0;0;2;0;0;0;0;13;776;0;16;760;4;5;44.4;0;7;0;0;1;4;0;0;22;31;2;3;9;13;0;2;0;7;4;3;20;15;20000
65650;7611;1;71.262;71.44;65.34;1;0;0;1;1;0;0;1;0;0;30;1016;279;0;736;4;3;57.1;8;4;1;0;3;0;0;0;30;18;2;2;14;10;2;0;8;5;0;15;20;3;01001
65650;7612;1;66.019;61.655;69.817;0;1;1;3;0;0;0;0;1;1;15;1170;41;0;1128;5;3;62.5;13;6;1;1;5;5;1;0;25;16;2;1;12;5;1;0;0;9;0;15;20;3;00201
65650;7613;1;66.661;63.84;69.212;0;1;1;5;1;0;0;2;1;0;25;1609;320;0;1289;0;0;0;15;3;2;1;9;4;1;0;23;19;1;1;8;6;1;0;9;9;2;15;20;3;06000
65650;8169;1;78.3775;83.79;70.543;0;1;0;3;0;0;0;0;1;0;22;1214;280;0;934;0;0;0;11;5;1;0;5;0;0;0;27;17;2;2;12;10;2;0;8;6;0;15;20;3;02100
65607;128;12;62.06;53.2;68.728;0;0;0;0;0;0;0;2;0;0;8;573;0;0;573;2;4;33.3;2;7;1;0;3;0;0;0;18;32;4;4;11;10;1;9;3;4;0;7;25;12;00000
65607;398;12;48;57.95;35;0;1;-2;2;0;1;0;3;0;0;15;1085;0;138;947;0;0;0;6;9;3;2;4;4;1;3;14;30;2;2;10;6;0;6;1;6;4;7;25;12;03000
65607;472;19;56.3355;52.63;63.283;1;0;2;2;0;0;0;0;0;1;10;690;0;0;690;3;5;37.5;8;4;1;1;2;3;2;0;31;16;3;4;8;11;7;1;2;6;1;12;25;7;00011
65607;513;19;75.97;77.425;73.205;1;0;2;2;0;0;0;2;0;0;11;708;167;0;540;0;0;0;5;2;1;1;2;2;2;0;34;18;3;4;8;12;7;1;4;6;1;12;25;7;01010
65607;697;12;49.75;52.25;44.5;0;0;-2;0;0;1;0;1;0;0;17;1313;0;101;1212;0;0;0;7;16;0;2;2;4;0;2;13;23;5;2;12;6;1;7;4;10;4;7;25;12;10000
65607;823;12;60.9365;56.335;66.066;0;0;-2;0;0;1;0;0;1;0;15;1011;121;161;729;7;5;58.3;3;9;0;1;2;3;0;2;17;30;5;3;12;7;1;7;1;6;5;7;25;12;10000
65607;839;12;54.784;57.76;41.6;0;0;-2;2;0;0;0;0;0;0;6;469;28;0;441;0;0;0;5;4;1;1;3;0;0;2;15;35;4;3;11;10;1;7;2;4;0;7;25;12;00110
65607;878;12;43.85;51.585;33.4;0;0;-3;0;0;1;0;0;0;1;12;823;0;68;754;0;1;0.0;2;15;1;1;2;2;0;3;18;24;4;3;12;8;1;6;1;6;5;7;25;12;10000
65607;887;19;75.649;86.925;49.9;1;1;1;3;1;1;0;0;0;0;16;1230;75;57;1097;0;1;0.0;17;6;1;1;3;6;2;1;22;14;3;4;7;8;7;0;2;7;2;12;25;7;00320
65607;916;12;49.1;59.47;35.6;0;0;-3;2;0;0;0;0;0;0;12;922;0;171;751;0;0;0;3;13;2;0;1;2;0;3;17;26;3;4;13;8;1;6;1;5;7;7;25;12;00200
65607;981;19;78.0565;76.095;79.618;0;1;2;2;0;0;0;3;1;0;12;859;21;0;837;0;1;0.0;16;4;0;1;2;3;2;0;23;16;4;4;8;11;7;1;6;5;1;12;25;7;00101
65607;1085;12;69.9245;71.06;67.639;0;0;-2;2;0;1;0;3;1;0;18;1202;121;0;1081;0;0;0;9;7;2;2;6;4;0;2;11;32;3;2;8;6;1;7;4;9;2;7;25;12;10101
65607;1128;12;59.171;54.53;60.984;0;0;-1;4;1;0;0;2;1;0;16;1282;118;0;1163;0;0;0;5;13;0;1;2;5;0;1;15;26;5;3;12;5;1;8;5;10;4;7;25;12;03200
65607;1260;19;68.8545;66.785;70.422;1;1;3;5;3;2;0;0;0;0;16;1025;0;63;961;0;0;0;12;5;4;0;3;3;3;0;27;15;0;5;7;11;6;1;3;7;2;12;25;7;25120
65607;1333;19;64.628;61.37;68.002;0;0;1;1;0;0;0;0;1;0;9;770;0;0;770;0;0;0;10;3;2;0;4;3;1;0;29;17;2;5;6;11;8;1;3;7;0;12;25;7;00100
65607;1587;19;69.122;64.125;74.657;0;1;3;2;0;3;0;1;0;0;21;1305;0;57;1248;0;0;0;15;7;0;3;4;9;4;1;24;13;4;2;6;5;5;0;4;14;2;12;25;7;23000
65607;1751;19;85.0115;86.925;81.554;0;3;3;1;0;1;0;3;1;0;13;776;0;0;776;0;0;0;9;6;2;2;2;2;3;0;30;14;2;3;8;12;6;1;3;5;1;12;25;7;10100
65607;2017;12;32.6;47.5;19.7;0;0;-6;1;0;0;2;1;1;2;15;1172;2;55;1115;0;0;0;5;17;1;2;7;2;0;6;15;22;4;2;7;8;1;3;1;9;5;7;25;12;01000
65607;2527;19;75.4885;79.705;49.6;3;0;2;5;0;1;0;2;0;0;13;980;50;57;872;0;1;0.0;8;6;2;2;3;4;3;1;31;14;2;3;7;10;6;0;2;5;1;12;25;7;01311
65607;2766;19;70.406;62.415;76.351;1;1;1;2;0;1;0;1;1;1;11;979;218;0;761;9;2;81.8;7;5;1;1;3;2;1;0;32;15;3;4;7;12;8;1;5;7;1;12;25;7;10011
65607;3401;12;54.998;59.375;40.3;0;0;-2;0;0;0;0;0;0;1;11;871;0;0;871;0;0;0;4;10;0;1;4;4;1;3;16;29;5;3;10;6;0;6;0;6;3;7;25;12;00000
65607;5445;19;62.916;61.37;66.308;0;3;3;2;0;1;2;0;0;0;14;979;0;0;979;0;0;0;9;7;0;2;2;3;3;0;30;13;4;3;8;11;6;1;2;6;3;12;25;7;11100
65607;5498;12;55.1585;60.23;37.9;1;0;-2;1;2;0;0;0;0;0;17;1273;0;78;1194;9;5;64.3;12;10;2;2;7;4;1;3;8;29;3;2;7;6;0;6;3;9;2;7;25;12;00201
65607;5714;19;72.867;68.02;78.166;0;2;5;0;0;1;0;1;0;0;16;1038;0;0;1038;0;0;0;11;9;2;2;3;2;5;0;28;11;2;3;7;12;4;1;3;6;3;12;25;7;00100
65607;5726;12;55.961;54.34;47.4;0;0;-1;0;0;1;0;0;0;0;13;985;0;82;902;0;0;0;10;8;4;1;5;3;1;2;10;31;1;3;9;7;0;7;1;6;3;7;25;12;00100
65607;5891;12;61.846;58.045;65.945;0;0;-1;2;0;1;0;0;0;1;15;1155;92;0;1062;0;0;0;7;10;2;1;6;4;0;1;13;29;3;3;8;6;1;8;3;9;2;7;25;12;12000
65607;5909;19;63.5045;68.78;45.9;0;1;1;1;0;0;0;1;0;1;9;802;0;0;802;1;0;100.0;11;7;0;1;3;4;2;1;28;13;4;4;7;10;7;0;2;8;2;12;25;7;00100
65607;6082;19;82.6575;87.495;75.262;0;1;3;2;0;1;0;2;0;0;15;1172;189;0;982;0;0;0;9;8;0;2;2;4;3;0;30;12;4;3;8;10;6;1;3;7;4;12;25;7;11100
65607;6249;19;67.9985;70.11;65.219;1;1;3;1;0;0;0;1;0;0;14;1019;72;63;883;3;5;37.5;13;2;1;1;3;4;3;0;26;18;3;4;7;10;6;1;4;3;2;12;25;7;00010
65607;6335;19;57.887;57.855;47.3;0;0;1;3;0;0;0;0;0;0;17;1106;67;58;980;0;0;0;15;7;1;1;2;4;2;1;24;13;3;4;8;10;7;0;3;6;2;12;25;7;01101
65607;6399;12;63.0765;61.37;64.493;0;1;-3;3;1;2;0;2;3;2;14;1064;121;0;942;0;0;0;6;10;1;1;3;4;1;4;14;29;4;3;11;6;0;5;1;7;3;7;25;12;22200
65607;6719;12;46.6;54.15;36.2;0;0;-4;1;1;1;0;0;0;0;16;1244;0;102;1142;0;0;0;7;18;2;0;8;2;0;4;13;21;3;4;6;8;1;5;1;8;4;7;25;12;11100
65607;6826;12;56.817;56.81;44;0;0;-1;1;1;0;2;1;0;0;8;513;0;0;513;0;0;0;4;6;1;1;3;0;0;1;16;33;4;3;11;10;1;8;2;5;0;7;25;12;00101
65607;7607;19;74.258;72.01;75.746;0;1;2;4;1;4;0;3;0;0;22;1394;172;62;1159;0;0;0;13;4;1;2;5;7;2;0;26;16;3;3;5;7;7;1;6;12;2;12;25;7;26100
65607;8175;12;48;53.2;39.6;0;0;-3;0;0;0;0;0;1;0;11;793;0;0;793;5;6;45.5;3;13;2;1;2;3;0;3;17;26;3;3;12;7;1;6;1;6;5;7;25;12;00000
65607;8186;19;69.443;64.03;75.988;0;1;2;2;0;0;0;1;0;0;16;1039;164;63;811;5;8;38.5;7;8;1;2;2;5;2;0;32;12;3;3;8;9;7;1;3;7;4;12;25;7;00200
65553;508;152;57.245;61.75;42.8;0;0;-2;2;0;0;0;0;0;0;16;1035;93;112;829;3;7;30.0;9;8;2;0;3;3;0;2;14;13;3;4;2;7;1;1;5;5;3;17;15;17;00020
65553;971;152;67.41;60.61;74.778;1;0;1;5;0;0;0;1;1;2;15;776;0;98;678;2;1;66.7;9;2;1;0;3;2;1;0;14;19;4;4;2;8;0;3;4;3;2;17;15;17;02201
65553;1179;124;69.8175;71.155;67.518;1;0;1;1;2;0;0;1;0;0;6;645;0;0;645;0;1;0.0;3;6;3;3;0;3;1;0;18;17;1;2;10;2;2;1;0;5;2;17;15;17;00120
65553;1210;152;49.65;50;48.8;0;0;0;2;0;1;2;0;0;0;17;833;0;31;802;0;0;0;12;4;0;2;2;4;1;1;11;17;5;2;3;6;0;2;3;3;5;17;15;17;11100
65553;1212;124;76.933;76.57;78.166;1;1;2;5;1;0;2;0;1;0;13;978;100;61;817;0;0;0;9;8;1;1;4;1;2;0;12;15;3;4;6;4;1;1;6;4;0;17;15;17;00231
65553;1232;124;62.274;56.05;69.454;0;0;0;1;1;2;0;0;0;0;6;607;0;0;607;0;0;0;4;4;3;2;1;2;0;0;17;19;1;3;9;3;3;1;1;5;2;17;15;17;11200
65553;1377;124;62.274;57.475;68.607;0;0;2;1;0;0;2;1;0;0;9;684;0;24;659;7;4;63.6;7;5;2;3;2;3;2;0;14;18;2;2;8;2;1;1;3;5;3;17;15;17;00100
65553;1415;124;63.5045;59.185;67.518;0;0;0;1;1;0;0;0;1;0;18;1132;256;148;727;0;0;0;6;12;1;2;2;1;1;1;15;11;3;3;8;4;2;0;4;3;6;17;15;17;02000
65553;1524;152;55.5865;50;64.13;0;0;0;1;0;0;0;1;0;1;11;579;83;0;495;1;3;25.0;3;5;0;1;0;3;0;0;20;16;5;3;5;7;1;3;1;4;4;17;15;17;00100
65553;1544;152;64.735;59.66;74.052;0;0;0;1;2;1;2;3;0;0;16;973;0;131;841;0;0;0;5;4;4;2;3;2;0;0;18;17;1;2;2;8;1;3;7;4;4;17;15;17;03100
65553;1627;124;70.6735;63.365;81.312;0;0;0;2;1;0;2;3;0;1;22;1205;187;248;769;0;1;0.0;2;6;0;0;2;2;0;0;19;17;4;5;8;3;3;1;8;4;9;17;15;17;02010
65553;1730;124;59.92;54.15;66.55;0;0;1;2;0;0;0;2;0;0;17;1009;0;87;922;0;0;0;6;6;2;1;2;0;1;0;15;17;2;4;8;5;2;1;3;6;3;17;15;17;02000
65553;1859;124;75.328;70.11;80.828;0;0;0;1;0;0;0;2;1;1;14;982;237;64;680;0;0;0;4;5;1;2;4;0;0;0;17;18;3;3;6;5;3;1;7;6;5;17;15;17;00010
65553;1916;152;45.65;56.145;32.2;0;0;-2;1;0;0;0;1;0;0;19;1119;101;69;947;0;0;0;12;10;0;1;1;3;1;3;11;11;5;3;4;7;0;0;2;3;5;17;15;17;01000
65553;1983;124;59.92;60.42;48.4;0;0;-1;2;0;0;0;1;0;0;11;781;108;0;672;0;0;0;2;8;1;0;3;0;0;1;19;15;3;5;7;5;3;0;3;2;1;17;15;17;00110
65553;2724;152;66.661;66.31;66.308;0;0;-2;3;0;1;0;2;0;2;18;1153;109;113;931;2;2;50.0;6;10;2;1;2;5;0;2;17;11;3;3;3;5;1;1;3;7;6;17;15;17;11101
65553;2780;152;67.945;62.795;70.543;0;0;0;0;0;1;2;1;0;0;8;635;0;0;635;0;0;0;4;5;0;0;1;2;0;0;19;16;5;4;4;8;1;3;0;3;2;17;15;17;10000
65553;3412;152;78.8055;67.925;92.202;0;1;1;0;1;1;2;2;1;0;16;1054;323;0;731;8;4;66.7;6;5;1;0;1;3;1;0;17;16;4;4;4;7;0;3;8;3;3;17;15;17;10100
65553;5486;124;78.0565;73.53;84.579;0;1;0;1;0;1;2;1;1;1;13;869;19;21;827;0;0;0;6;4;0;0;2;2;1;1;15;19;4;5;8;3;2;0;3;2;5;17;15;17;01010
65553;5533;124;69.7105;66.12;66.671;0;1;0;0;0;0;0;1;0;0;14;991;0;403;587;6;3;66.7;4;7;1;0;3;0;0;0;17;16;3;5;7;5;3;1;1;2;6;17;15;17;00000
65553;5535;152;62.274;52.63;73.81;0;0;0;2;0;0;0;1;1;0;15;896;0;90;806;0;0;0;6;5;3;3;2;3;0;0;17;16;2;1;3;7;1;3;7;4;3;17;15;17;01010
65553;5879;152;63.344;58.52;68.728;0;0;-1;1;0;1;0;2;1;1;12;756;0;0;756;0;0;0;8;5;2;3;0;2;0;1;15;16;3;1;5;8;1;2;2;2;3;17;15;17;10100
65553;5901;152;72.5995;62.985;79.134;0;1;0;1;0;2;0;2;1;0;24;1474;389;194;891;0;0;0;4;6;1;0;1;4;0;0;19;15;4;4;4;6;1;3;7;7;8;17;15;17;03000
65553;5902;152;58.208;58.14;47.6;0;0;-2;1;1;1;0;0;0;1;17;964;103;0;861;0;0;0;4;12;2;1;2;5;0;2;19;9;3;3;3;5;1;1;3;6;4;17;15;17;01110
65553;5907;152;59.1175;51.87;69.091;0;0;0;2;0;1;0;1;0;2;9;509;0;73;435;0;3;0.0;4;4;0;0;1;1;0;0;19;17;5;4;4;9;1;3;1;2;4;17;15;17;10011
65553;6142;124;70.62;63.745;81.433;0;2;2;2;0;0;2;0;0;1;14;1121;256;64;800;7;10;41.2;8;7;0;2;3;1;2;0;13;16;4;3;7;4;1;1;7;5;6;17;15;17;01010
65553;6145;124;60.0805;54.15;69.333;0;0;1;1;0;0;2;1;1;0;14;904;19;0;884;0;0;0;9;4;0;1;5;3;1;0;12;19;4;4;5;2;2;1;6;7;2;17;15;17;01000
65553;6162;124;80.6245;73.815;88.33;1;0;1;4;0;0;0;2;0;0;15;993;229;114;650;1;0;100.0;11;6;1;2;4;0;1;0;10;17;3;3;6;5;2;1;6;4;6;17;15;17;00022
65553;6235;152;58.2615;54.815;61.952;0;1;-1;1;0;0;0;3;0;1;15;716;111;87;517;2;1;66.7;6;6;2;0;2;1;1;2;17;15;3;4;3;9;0;1;4;4;4;17;15;17;01000
65553;6258;152;66.2865;47.3;86.636;0;0;-1;3;0;0;0;3;3;4;22;1265;391;171;701;5;4;55.6;5;3;2;3;0;2;0;1;18;18;3;1;5;8;1;2;9;3;6;17;15;17;01002
65553;6435;152;79.073;72.01;87.12;1;0;0;5;0;1;0;4;2;0;26;1732;399;197;1135;0;0;0;6;8;1;0;1;4;0;0;17;13;4;4;4;6;1;3;9;7;8;17;15;17;06000
65553;6469;124;63.9325;53.2;72.237;0;0;0;1;0;1;0;2;1;0;22;1195;100;358;736;0;0;0;5;9;2;2;2;0;1;1;16;14;2;3;8;5;2;0;5;3;9;17;15;17;11000
65553;7064;152;68.8545;72.58;65.703;0;1;-1;0;2;0;2;2;0;1;19;1166;397;52;716;1;0;100.0;6;3;2;3;0;1;0;1;17;18;3;1;5;9;1;2;8;3;3;17;15;17;00101
65553;8171;124;66.875;62.13;75.02;0;0;1;4;0;1;2;3;0;0;25;1439;170;257;1011;0;0;0;11;6;0;2;6;4;1;0;10;17;4;3;4;1;2;1;12;5;7;17;15;17;14000
65553;8181;124;65.698;61.18;70.664;0;1;1;2;0;0;0;2;0;0;19;1150;0;151;998;0;0;0;6;7;2;2;4;2;1;0;15;16;2;3;6;3;2;1;3;4;5;17;15;17;01100
65553;9398;124;62.595;56.905;69.091;0;0;-1;0;0;1;0;1;1;0;15;802;100;0;701;4;5;44.4;2;5;0;0;1;1;0;1;19;18;4;5;9;4;3;0;5;2;2;17;15;17;10000
65633;30;24;41.25;40.7;41.8;0;0;-1;0;0;0;0;0;0;2;10;566;0;0;566;0;0;0;2;11;2;1;1;5;0;1;11;28;4;8;4;11;1;2;0;2;0;12;24;8;00000
65633;300;18;72.332;66.69;74.536;0;0;0;1;0;0;0;3;3;0;24;1355;60;43;1251;0;0;0;17;8;5;4;7;0;1;1;22;5;4;2;9;5;2;0;2;10;3;8;24;12;00100
65633;408;18;65.591;58.71;73.568;0;0;0;4;3;0;0;1;1;0;20;1220;0;163;1056;0;0;0;17;5;4;1;4;2;0;0;22;8;5;5;12;3;3;1;4;6;8;8;24;12;05200
65633;717;18;57.994;60.895;44.9;0;0;0;0;0;0;0;1;0;0;13;768;0;64;704;3;5;37.5;6;4;1;1;5;1;1;1;33;9;8;5;11;4;2;0;0;7;4;8;24;12;00000
65633;834;18;59.0105;63.175;43.8;0;0;-1;2;0;0;0;0;0;0;12;745;0;0;745;0;0;0;6;4;2;1;8;2;0;1;33;9;7;5;8;3;3;0;0;7;3;8;24;12;02000
65633;928;24;80.3035;70.11;85.547;0;0;0;1;0;1;0;1;0;0;17;1166;8;0;1157;0;1;0.0;5;17;1;3;2;6;0;0;8;22;5;6;3;10;1;3;1;11;0;12;24;8;10100
65633;955;18;73.9905;76.95;69.333;1;0;1;6;0;0;0;1;1;1;18;906;0;0;906;1;1;50.0;15;6;2;1;4;0;1;0;24;7;7;5;12;5;2;1;3;7;0;8;24;12;02220
65633;966;24;75.8095;70.965;81.554;0;1;0;0;0;2;0;1;0;0;16;1059;196;60;802;1;2;33.3;2;9;1;2;1;3;0;0;11;30;5;7;4;13;1;3;7;5;5;12;24;8;11000
65633;1040;24;59.064;53.295;67.155;0;0;-1;0;1;0;0;1;1;1;16;1123;157;0;965;4;8;33.3;4;14;1;2;1;6;0;1;9;25;5;7;4;10;1;2;5;7;0;12;24;8;00001
65633;1069;18;68.9615;65.74;72.237;0;1;1;1;0;0;0;3;1;2;23;1041;0;140;900;0;0;0;14;4;4;0;4;1;1;0;25;9;5;6;12;4;2;1;3;7;3;8;24;12;00100
65633;1258;18;60.0805;57.855;49.8;0;0;0;6;0;0;0;0;0;0;10;855;0;0;855;5;4;55.6;13;1;3;0;5;3;0;0;26;12;6;6;11;2;3;1;4;4;1;8;24;12;00132
65633;1327;18;82.604;89.3;68.244;1;0;2;6;2;1;0;3;0;2;15;1169;60;0;1109;1;0;100.0;14;5;5;4;2;1;2;0;25;8;4;2;14;4;1;1;2;7;4;8;24;12;02421
65633;1816;24;64.307;69.16;47.4;1;0;-1;1;1;1;0;0;0;0;13;754;8;0;746;0;0;0;4;8;3;0;1;2;1;2;9;31;3;9;4;14;0;1;2;6;1;12;24;8;02100
65633;1832;24;61.4715;55.765;68.002;0;0;0;0;0;1;0;1;1;0;16;963;0;42;921;0;0;0;3;8;0;6;2;2;1;1;10;31;6;3;3;14;0;2;1;8;2;12;24;8;01000
65633;1883;24;62.916;54.91;71.632;0;0;0;0;1;1;0;0;1;0;8;693;40;0;652;2;1;66.7;1;3;1;1;2;5;0;0;12;36;5;8;3;11;1;3;1;4;1;12;24;8;10100
65633;1930;24;75.4885;71.44;80.223;0;0;-1;3;0;3;0;2;1;1;18;1343;157;60;1125;0;1;0.0;5;20;1;5;0;7;0;1;8;19;5;4;5;9;1;2;5;13;3;12;24;8;13011
65633;2013;24;69.015;54.34;86.152;0;0;-1;0;1;2;0;2;2;0;18;1266;0;0;1266;0;0;0;5;15;2;0;1;6;0;1;8;24;4;9;4;10;1;2;6;8;1;12;24;8;21000
65633;2722;18;77.9495;73.53;75.141;0;0;0;1;0;1;0;3;0;0;7;616;0;0;616;0;0;0;6;0;0;1;3;2;0;0;33;13;9;5;13;3;3;1;3;1;1;8;24;12;02000
65633;2874;24;63.7185;53.2;76.351;0;1;-1;1;0;5;0;0;1;0;18;1312;157;18;1136;0;0;0;5;16;4;3;2;8;0;1;8;23;2;6;3;8;1;2;5;6;5;12;24;8;15000
65633;5519;18;63.237;60.8;65.582;0;2;1;0;0;0;0;0;1;0;25;1201;0;161;1040;0;0;0;16;7;2;4;7;0;2;1;23;6;7;2;9;5;1;0;4;8;7;8;24;12;00000
65633;5538;24;61.0435;57.19;65.219;0;0;0;0;0;0;0;0;0;0;8;644;0;0;644;0;0;0;1;2;1;0;4;4;0;0;12;37;5;9;1;12;1;3;1;1;1;12;24;8;00000
65633;5619;18;76.3445;75.905;68.486;1;0;2;2;1;1;0;1;0;0;14;905;0;140;765;1;2;33.3;9;3;2;4;2;0;2;0;30;10;7;2;14;5;1;1;1;3;7;8;24;12;10210
65633;5652;24;61.4715;60.99;49.1;0;0;-1;1;0;0;2;1;0;0;14;860;10;0;849;0;0;0;3;11;1;5;0;5;0;1;10;28;5;4;5;11;1;2;4;6;4;12;24;8;00100
65633;5669;24;47.35;43.4;62.799;0;0;0;1;0;0;0;1;0;2;7;608;0;0;608;1;2;33.3;2;3;1;0;3;4;0;0;11;36;5;9;2;12;1;3;1;1;1;12;24;8;00001
65633;6001;18;63.451;59.185;68.123;0;1;1;1;0;0;0;1;0;0;16;1081;0;0;1081;0;0;0;6;0;3;1;5;4;1;0;33;13;6;5;11;1;2;1;2;8;1;8;24;12;01000
65633;6027;18;67.9985;57.665;75.02;0;0;-1;2;1;0;0;2;1;0;12;706;0;64;642;2;1;66.7;5;4;2;1;2;0;0;1;34;9;7;5;14;5;3;0;0;7;4;8;24;12;02100
65633;6095;18;60.7225;50;75.867;0;0;0;2;0;1;0;2;0;1;9;745;0;0;745;0;0;0;8;0;2;0;4;2;0;0;31;13;7;6;12;3;3;1;4;2;1;8;24;12;02100
65633;6130;24;61.953;59.755;49.3;0;1;-1;2;1;0;0;1;1;0;10;701;40;0;660;7;2;77.8;4;9;3;1;0;1;1;2;9;30;3;8;5;15;0;1;2;6;1;12;24;8;00201
65633;6330;24;59.2245;61.94;45.5;0;0;-1;1;1;0;0;1;1;0;14;936;0;0;936;0;0;0;6;10;3;2;0;2;1;2;7;29;3;7;5;14;0;1;4;7;1;12;24;8;00200
65633;6436;24;65.27;59.66;71.632;0;0;-1;1;0;0;0;2;1;0;22;1543;49;22;1471;0;0;0;6;16;2;1;2;8;0;1;7;23;4;8;3;8;1;2;6;12;3;12;24;8;00100
65633;6448;18;72.8135;65.17;78.771;0;0;1;2;1;1;0;0;2;0;17;1009;60;2;946;4;3;57.1;11;3;1;0;7;2;1;0;28;10;8;6;9;3;2;1;1;10;0;8;24;12;10120
65633;6456;24;72.118;69.92;74.052;1;1;0;2;1;1;0;0;1;0;19;1355;157;38;1158;0;0;0;4;11;2;7;2;3;1;1;9;28;4;2;3;13;0;2;5;9;5;12;24;8;02200
65633;6688;18;69.0685;62.13;77.077;0;1;1;1;0;1;0;1;2;0;19;1274;60;46;1167;0;0;0;6;1;1;1;4;3;1;0;33;12;8;5;12;2;2;1;2;11;1;8;24;12;02000
65633;7071;18;66.9285;64.79;72.237;0;0;1;0;1;0;2;1;0;0;13;1023;0;2;1020;6;5;54.5;9;5;3;5;3;1;1;0;30;8;6;1;13;4;2;1;1;6;4;8;24;12;00010
65633;8172;18;67.624;65.835;73.931;0;1;1;3;0;0;4;3;1;0;15;1104;60;0;1044;0;0;0;16;5;2;1;4;1;1;0;23;8;7;5;12;4;2;1;2;5;4;8;24;12;03000
65633;8184;24;55.2655;45;70.543;0;0;0;0;0;0;0;0;1;2;16;981;49;0;932;6;6;50.0;3;11;1;5;1;3;0;0;10;28;5;4;4;13;1;3;4;7;4;12;24;8;00000
66567;419;8;66.982;70.49;61.71;1;0;0;3;0;0;0;1;0;0;10;717;0;64;653;0;0;0;7;5;1;1;2;1;1;1;30;18;2;2;16;9;4;1;1;4;3;13;26;9;00300
66567;430;8;70.941;74.29;50;0;0;1;2;0;0;0;2;0;0;13;881;0;15;865;0;2;0.0;11;5;0;0;7;1;1;0;26;18;3;3;11;9;4;2;3;9;1;13;26;9;00011
66567;522;8;67.41;62.225;64.493;0;0;1;2;0;1;0;2;0;1;11;988;0;0;988;0;0;0;10;8;2;0;3;4;1;0;27;15;1;3;15;6;4;2;2;8;2;13;26;9;10200
66567;689;2;62.6485;60.8;64.251;0;0;-1;1;0;0;0;0;1;1;16;901;60;0;841;0;1;0.0;4;4;0;1;2;4;0;1;19;33;3;2;8;14;2;4;2;4;1;9;26;13;00100
