PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning;Ability;Potential
2097;0;8;8;17;20;14;8;14;13;16;13;14;14;1;1;14;14;14;12;16;13;7;12;13;19;15;13;4;16;13;15;10;11;7;13;13;1;1;1;1;1;1;1;1;1;1;1;13;10;15;11;11;18;11;14;0;0;1.5;2
2098;0;8;8;16;20;19;8;11;13;13;14;13;13;1;1;14;14;12;14;12;12;5;12;12;15;13;14;5;14;10;11;9;12;7;11;12;1;1;1;1;1;1;1;1;1;1;1;13;12;12;10;10;15;11;13;0;0;0.5;0.5
2099;0;20;18;8;5;6;10;16;14;12;13;12;13;1;1;13;12;14;13;15;16;7;9;8;13;12;5;14;13;15;5;13;16;15;17;15;1;1;1;1;1;1;1;1;1;1;1;13;9;13;15;12;17;12;15;0;0;1.5;2.5
2100;0;8;5;14;20;12;8;11;14;17;12;14;16;1;1;13;14;13;14;14;11;12;13;14;15;15;15;5;14;11;12;9;13;6;12;12;1;1;1;1;1;1;1;1;1;1;1;13;12;15;10;10;16;11;14;0;0;1.5;1.5
2101;0;8;8;18;19;20;8;14;16;14;14;16;15;1;1;13;16;18;13;16;11;9;11;17;14;15;17;8;14;11;13;10;14;7;12;14;1;1;1;1;1;1;1;1;1;1;1;14;16;12;11;10;18;12;15;0;0;2;2
2102;0;8;8;19;10;20;8;14;16;16;15;14;15;1;1;15;15;17;15;17;13;6;15;17;14;15;16;8;15;13;14;11;14;6;13;15;1;1;1;1;1;1;1;1;1;1;1;15;16;12;11;12;18;13;16;0;0;2.5;2.5
2103;0;20;15;8;5;5;9;13;14;14;12;13;12;1;1;15;12;14;14;14;12;10;9;11;14;17;10;16;14;13;6;14;15;12;15;13;1;1;1;1;1;1;1;1;1;1;1;14;13;13;13;11;16;12;14;0;0;1.5;2.5
2104;20;0;0;0;0;0;8;1;16;14;16;1;15;16;17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;13;14;13;14;14;13;14;14;14;15;0;0;8;0;1;10;12;0;13;13;2;2.5
2105;20;0;0;0;0;0;7;1;17;16;13;1;15;15;19;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;12;13;13;14;14;14;14;15;13;15;0;0;8;0;1;10;12;0;13;13;2;2.5
2106;0;5;8;16;19;20;8;13;15;15;12;13;14;1;1;13;15;13;13;17;10;8;14;16;13;14;15;5;15;13;13;10;12;7;14;14;1;1;1;1;1;1;1;1;1;1;1;13;12;13;11;11;18;11;15;0;0;1.5;2
2107;0;12;20;5;5;8;11;15;15;11;14;12;13;1;1;13;14;13;13;15;13;8;7;9;14;15;7;16;13;14;7;12;14;14;16;14;1;1;1;1;1;1;1;1;1;1;1;13;11;11;14;11;17;12;14;0;0;1.5;2.5
2108;20;0;0;0;0;0;5;1;12;13;13;1;14;15;17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;8;12;11;11;11;12;11;12;13;13;0;0;7;0;1;9;11;0;10;11;0.5;0.5
2109;0;8;8;20;12;19;12;14;13;15;12;10;15;1;1;17;17;15;15;14;13;9;15;16;16;17;17;6;18;12;12;11;14;7;17;13;1;1;1;1;1;1;1;1;1;1;1;15;14;14;12;13;16;11;17;0;0;2.5;3
2110;0;12;20;5;6;8;10;13;16;14;12;12;13;1;1;13;11;14;13;15;14;9;6;11;15;16;9;16;13;14;6;14;12;11;17;13;1;1;1;1;1;1;1;1;1;1;1;13;12;14;13;11;17;12;12;0;0;1.5;2.5
2111;0;5;8;12;17;20;10;15;13;15;16;13;14;1;1;15;15;14;15;15;13;8;14;15;14;16;16;6;13;13;13;14;15;7;14;15;1;1;1;1;1;1;1;1;1;1;1;14;14;12;12;13;17;12;14;0;0;2.5;3
2112;0;8;5;13;19;20;8;13;15;17;13;15;15;1;1;16;15;15;17;15;12;7;14;14;16;16;17;6;16;12;12;13;14;7;13;16;1;1;1;1;1;1;1;1;1;1;1;16;14;14;11;12;17;11;15;0;0;2.5;2.5
2113;0;20;13;8;5;5;11;17;14;15;14;9;13;1;1;13;12;14;13;14;14;8;6;11;14;14;8;16;16;14;8;13;14;13;15;16;1;1;1;1;1;1;1;1;1;1;1;13;12;13;14;12;17;12;15;0;0;2;2.5
2114;0;8;5;20;10;18;11;14;12;15;13;11;13;1;1;14;12;16;15;15;12;7;13;16;14;14;15;6;15;12;10;14;13;7;12;12;1;1;1;1;1;1;1;1;1;1;1;15;13;14;11;12;17;11;15;0;0;1.5;2
2115;20;0;0;0;0;0;7;1;15;18;14;1;17;17;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;15;12;12;13;14;14;15;13;14;17;16;0;0;9;0;1;9;12;0;12;15;2.5;2.5
2116;20;0;0;0;0;0;9;1;17;17;15;1;17;16;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;14;15;13;14;14;14;11;14;13;14;0;0;9;0;1;10;12;0;13;13;2;2.5
2117;0;8;6;20;13;19;9;13;17;16;12;12;13;1;1;13;12;14;14;13;14;12;14;18;13;15;18;6;16;12;11;13;15;8;16;14;1;1;1;1;1;1;1;1;1;1;1;13;15;12;12;12;16;11;17;0;0;2;3
2118;0;8;5;18;20;13;12;16;12;13;12;10;13;1;1;12;13;15;12;13;13;6;15;13;15;13;13;6;14;13;13;14;14;8;13;15;1;1;1;1;1;1;1;1;1;1;1;13;12;12;12;14;16;10;13;0;0;1.5;2.5
2119;0;12;20;5;5;8;11;13;12;15;12;14;13;1;1;13;12;13;14;14;14;8;7;12;16;15;10;15;15;12;7;11;13;11;13;16;1;1;1;1;1;1;1;1;1;1;1;13;12;13;12;11;17;11;14;0;0;1.5;2
2120;0;12;20;5;5;8;10;13;13;16;14;11;16;1;1;12;12;14;15;15;16;8;7;14;17;15;11;15;15;12;7;12;14;12;14;14;1;1;1;1;1;1;1;1;1;1;1;13;13;14;13;11;17;11;14;0;0;2;2.5
2121;0;8;5;16;20;12;7;12;14;13;13;16;13;1;1;13;14;15;13;13;12;8;12;14;13;15;13;6;16;13;13;9;13;7;13;15;1;1;1;1;1;1;1;1;1;1;1;13;12;12;11;10;16;12;15;0;0;1.5;2
2122;20;0;0;0;0;0;9;1;15;17;15;1;15;17;19;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;13;13;14;14;14;14;14;14;13;14;0;0;9;0;1;9;12;0;13;14;2;2.5
2123;20;0;0;0;0;0;7;1;16;16;13;1;16;18;17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;15;16;13;12;12;16;16;12;14;15;15;0;0;8;0;1;9;11;0;13;15;2.5;3
2124;0;5;8;20;14;19;13;14;15;13;13;10;14;1;1;14;13;12;14;15;11;9;12;12;15;14;16;7;14;14;12;13;15;7;15;15;1;1;1;1;1;1;1;1;1;1;1;13;15;11;12;12;17;12;13;0;0;1.5;2.5
2125;0;5;8;13;13;20;13;14;13;13;14;8;14;1;1;13;11;13;12;15;15;9;18;14;15;14;15;7;13;13;12;14;15;9;13;14;1;1;1;1;1;1;1;1;1;1;1;12;14;13;12;14;17;12;13;0;0;2;2
2126;0;15;20;5;5;8;12;13;14;14;12;11;15;1;1;16;14;13;15;14;11;7;8;11;15;16;10;16;14;13;8;15;15;14;16;13;1;1;1;1;1;1;1;1;1;1;1;14;13;13;14;11;16;12;14;0;0;2;3
2127;20;0;0;0;0;0;8;1;14;14;13;1;16;16;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;10;13;11;15;14;12;17;14;14;16;0;0;8;0;1;10;11;0;13;12;1.5;2.5
2128;0;5;8;12;20;15;9;13;16;14;12;12;13;1;1;16;17;12;14;16;14;9;14;15;17;16;15;6;15;14;15;11;14;7;13;16;1;1;1;1;1;1;1;1;1;1;1;14;13;14;12;12;18;11;15;0;0;2.5;2.5
2129;0;20;12;8;5;5;13;16;14;13;12;8;13;1;1;14;12;13;15;13;12;8;6;12;14;15;10;17;14;13;7;14;13;12;12;12;1;1;1;1;1;1;1;1;1;1;1;14;13;12;12;12;16;10;12;0;0;1.5;2.5
2130;20;0;0;0;0;0;7;1;17;14;15;1;17;17;17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;14;14;13;17;16;13;12;13;13;14;0;0;8;0;1;10;12;0;13;13;2;2.5
2131;0;8;5;20;12;12;7;14;15;14;12;14;16;1;1;14;13;12;15;14;12;7;15;15;12;16;16;6;12;11;10;8;14;8;13;15;1;1;1;1;1;1;1;1;1;1;1;13;14;12;11;11;17;11;13;0;0;1.5;1.5
2132;0;8;5;17;20;12;8;12;14;14;14;12;15;1;1;13;14;14;14;16;14;9;15;17;16;16;15;7;14;12;14;11;15;8;12;15;1;1;1;1;1;1;1;1;1;1;1;13;14;13;11;12;17;11;15;0;0;2;2.5
2133;0;20;12;8;5;5;9;12;13;14;11;11;13;1;1;14;15;12;13;13;11;7;6;10;14;15;9;16;14;12;6;13;12;12;13;14;1;1;1;1;1;1;1;1;1;1;1;13;12;12;12;10;16;11;13;0;0;1;2.5
2134;0;8;5;20;11;12;11;14;14;16;13;11;14;1;1;13;12;14;13;14;13;11;16;14;16;15;13;6;14;14;10;14;14;8;14;17;1;1;1;1;1;1;1;1;1;1;1;13;12;14;12;13;17;12;14;0;0;2;2.5
2136;0;8;8;19;20;14;8;13;14;18;13;15;17;1;1;14;16;14;15;18;12;7;16;14;16;18;13;5;18;13;14;9;12;7;13;14;1;1;1;1;1;1;1;1;1;1;1;14;11;14;11;11;18;12;16;0;0;2.5;2.5
2137;0;8;8;20;10;15;7;10;13;12;11;13;12;1;1;13;12;13;13;14;9;6;10;13;12;15;16;4;13;10;10;10;10;7;13;13;1;1;1;1;1;1;1;1;1;1;1;13;12;11;10;9;16;11;13;0;0;0.5;1
2138;20;0;0;0;0;0;4;1;11;10;13;1;13;13;19;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;12;12;11;11;12;13;12;11;15;0;0;6;0;0;9;11;0;11;11;0.5;0.5
2145;0;20;14;10;6;6;8;14;12;14;13;12;12;1;1;13;12;13;13;12;12;6;7;12;14;14;9;16;13;13;6;14;13;12;14;14;1;1;1;1;1;1;1;1;1;1;1;13;12;12;13;11;16;11;13;0;0;1;1
2156;0;8;5;20;19;16;8;13;11;16;13;14;14;1;1;15;15;14;15;12;11;6;10;13;16;15;14;6;17;12;10;8;12;7;12;13;1;1;1;1;1;1;1;1;1;1;1;14;13;15;10;10;16;10;15;0;0;1;1
2202;0;5;8;12;16;20;8;14;11;18;12;13;16;1;1;12;15;14;13;10;14;5;15;14;14;16;13;5;16;12;12;10;14;6;12;13;1;1;1;1;1;1;1;1;1;1;1;13;11;13;11;12;15;11;15;0;0;1.5;1.5
2203;0;5;5;17;20;12;12;17;10;13;12;12;12;1;1;13;15;12;13;10;11;8;12;14;14;15;14;5;16;13;14;10;12;7;10;13;1;1;1;1;1;1;1;1;1;1;1;12;12;12;10;12;14;9;15;0;0;1;1
2204;0;5;8;10;20;12;8;14;11;13;13;13;12;1;1;14;13;13;14;10;12;7;13;12;15;13;16;5;12;13;14;11;13;8;15;12;1;1;1;1;1;1;1;1;1;1;1;13;13;12;12;11;15;11;12;0;0;1;1
2215;0;20;17;8;5;5;9;12;12;14;13;13;12;1;1;14;14;13;14;11;12;5;6;9;15;13;8;15;15;12;6;13;13;12;14;13;1;1;1;1;1;1;1;1;1;1;1;13;11;13;12;10;15;11;13;0;0;1;1
2216;0;8;5;12;10;20;9;13;13;12;13;11;12;1;1;12;15;11;12;12;11;8;12;12;15;13;13;6;12;10;10;10;13;8;13;11;1;1;1;1;1;1;1;1;1;1;1;11;12;12;11;11;16;11;12;0;0;0.5;0.5
2217;0;5;8;10;20;12;8;11;15;15;12;12;14;1;1;12;12;12;12;12;13;6;13;14;14;15;13;6;13;11;14;9;16;6;14;11;1;1;1;1;1;1;1;1;1;1;1;12;12;13;11;10;16;11;13;0;0;1;1
2259;0;8;5;16;20;16;9;12;13;14;12;13;13;1;1;13;12;13;12;13;13;5;14;11;13;13;12;6;13;12;13;11;13;7;12;13;1;1;1;1;1;1;1;1;1;1;1;12;12;13;11;11;16;11;12;0;0;1;1
2261;0;20;14;8;5;5;11;12;12;11;13;11;11;1;1;11;10;13;11;12;13;7;6;10;13;13;9;14;13;11;6;12;12;13;15;12;1;1;1;1;1;1;1;1;1;1;1;11;11;12;12;10;16;11;12;0;0;0.5;0.5
2262;0;13;20;5;5;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;5;0;0;10;7;0;0;0;0.5;0.5
2334;0;5;8;10;19;20;10;13;11;15;12;11;14;1;1;12;13;14;13;11;15;7;15;14;14;15;13;5;12;14;14;14;12;7;12;13;1;1;1;1;1;1;1;1;1;1;1;13;11;13;11;13;15;9;13;0;0;1.5;1.5
2335;0;8;5;20;12;14;11;14;11;12;13;10;15;1;1;13;12;14;11;11;15;8;16;14;12;13;13;6;13;13;11;14;14;7;15;11;1;1;1;1;1;1;1;1;1;1;1;12;12;11;12;14;15;11;13;0;0;1;1
2348;0;5;8;11;20;18;9;12;12;15;13;12;13;1;1;15;14;13;12;12;12;7;12;12;15;16;13;5;15;12;14;11;12;8;12;13;1;1;1;1;1;1;1;1;1;1;1;13;11;14;11;11;16;10;13;0;0;1;1
2349;0;5;8;14;19;20;8;14;10;15;12;15;15;1;1;15;14;14;15;12;13;5;13;13;15;15;14;6;14;12;10;11;13;7;12;12;1;1;1;1;1;1;1;1;1;1;1;14;13;13;11;11;15;8;13;0;0;1.5;1.5
2350;0;5;8;19;11;20;13;15;11;13;13;10;14;1;1;13;12;15;13;10;15;9;15;12;12;15;14;6;11;13;10;15;14;7;11;13;1;1;1;1;1;1;1;1;1;1;1;13;13;11;11;14;15;10;11;0;0;1;1
2351;0;8;5;20;10;12;9;12;12;10;12;12;13;1;1;12;11;12;12;12;13;7;11;12;12;15;12;5;13;12;11;11;12;7;12;13;1;1;1;1;1;1;1;1;1;1;1;12;11;11;10;11;16;11;12;0;0;0.5;0.5
2357;0;8;5;20;19;12;8;12;12;15;14;14;16;1;1;14;15;13;14;13;11;7;12;14;16;15;14;6;15;12;13;11;13;6;13;14;1;1;1;1;1;1;1;1;1;1;1;13;13;14;11;10;16;11;14;0;0;1.5;1.5
2358;0;8;5;20;19;12;9;13;15;14;13;13;12;1;1;13;15;15;12;12;13;7;13;13;13;16;14;6;15;12;10;13;14;7;14;13;1;1;1;1;1;1;1;1;1;1;1;13;13;12;11;12;15;10;14;0;0;1.5;1.5
2359;0;8;8;18;20;14;9;12;14;13;12;12;14;1;1;13;13;13;13;12;12;8;14;12;13;13;12;7;14;12;11;13;13;7;12;13;1;1;1;1;1;1;1;1;1;1;1;13;13;13;11;12;16;12;13;0;0;1;1
2360;0;8;5;13;20;10;10;12;13;14;13;11;12;1;1;13;13;12;13;13;12;8;14;13;12;12;14;7;13;11;14;12;12;7;11;11;1;1;1;1;1;1;1;1;1;1;1;12;14;11;10;12;16;11;13;0;0;1;1
2361;0;5;8;12;20;16;10;13;11;15;14;11;14;1;1;13;13;14;13;13;13;7;13;14;15;14;14;6;15;11;14;12;12;6;12;14;1;1;1;1;1;1;1;1;1;1;1;13;13;13;10;12;16;11;14;0;0;1.5;1.5
2362;0;12;20;5;5;8;10;14;12;13;11;12;12;1;1;12;10;13;11;13;14;9;6;10;14;15;8;16;14;14;6;13;12;11;14;13;1;1;1;1;1;1;1;1;1;1;1;12;12;13;12;11;16;10;12;0;0;1;1
2363;0;14;20;5;5;8;14;14;13;13;13;8;13;1;1;12;11;14;12;13;14;10;8;10;13;12;7;15;12;12;6;15;11;12;13;11;1;1;1;1;1;1;1;1;1;1;1;12;11;12;12;13;16;12;11;0;0;1;1
2364;0;14;20;5;5;8;11;13;14;13;13;11;14;1;1;13;12;14;13;14;13;7;6;10;14;13;7;15;11;14;7;13;12;12;13;12;1;1;1;1;1;1;1;1;1;1;1;13;11;13;12;11;17;11;12;0;0;1;1
2365;0;5;8;12;14;20;11;13;12;12;11;12;12;1;1;11;10;13;12;13;14;8;14;11;12;12;13;6;14;13;12;13;11;7;11;11;1;1;1;1;1;1;1;1;1;1;1;12;12;10;10;13;16;11;12;0;0;0.5;0.5
2366;0;8;5;20;10;12;14;15;13;11;13;9;12;1;1;12;11;14;12;13;14;8;14;11;12;12;13;6;12;12;9;12;15;7;13;13;1;1;1;1;1;1;1;1;1;1;1;12;12;11;11;13;16;11;11;0;0;1;1
2367;0;20;14;8;5;5;14;15;12;13;13;9;13;1;1;12;12;14;12;11;15;10;8;9;15;14;7;17;13;15;6;15;13;13;14;13;1;1;1;1;1;1;1;1;1;1;1;12;12;13;13;13;15;11;13;0;0;1.5;1.5
2368;0;8;5;20;10;12;10;13;12;13;12;12;12;1;1;12;11;12;12;13;13;7;12;13;13;12;13;5;14;11;11;11;12;7;12;12;1;1;1;1;1;1;1;1;1;1;1;12;11;13;10;11;16;10;13;0;0;0.5;0.5
2369;0;8;5;20;18;12;8;13;12;15;13;16;14;1;1;14;15;13;13;11;12;6;14;15;14;14;15;7;15;10;15;11;12;6;12;13;1;1;1;1;1;1;1;1;1;1;1;13;14;13;10;11;15;11;15;0;0;1.5;1.5
2370;0;20;13;8;5;5;11;13;12;14;12;12;13;1;1;12;11;13;11;13;13;7;7;12;14;14;9;17;14;11;5;12;11;12;15;12;1;1;1;1;1;1;1;1;1;1;1;12;13;12;12;11;16;11;11;0;0;1;1
2371;0;8;5;20;19;12;13;14;10;14;13;10;14;1;1;13;11;13;13;10;14;9;13;13;13;14;15;6;13;13;13;13;13;8;12;12;1;1;1;1;1;1;1;1;1;1;1;13;13;13;11;13;15;10;13;0;0;1;1
2372;0;5;8;12;19;20;14;15;13;14;14;9;13;1;1;13;14;12;13;11;11;9;12;12;14;15;13;5;15;13;13;13;12;6;12;12;1;1;1;1;1;1;1;1;1;1;1;12;11;13;10;13;15;11;13;0;0;1;1
2373;0;8;8;12;20;17;7;11;13;14;12;16;13;1;1;14;13;13;13;14;11;5;13;12;14;14;12;5;13;12;14;9;13;6;14;13;1;1;1;1;1;1;1;1;1;1;1;13;11;12;11;10;17;11;12;0;0;1;1
2374;0;14;20;5;5;8;9;12;13;12;13;13;13;1;1;10;9;14;11;13;14;7;6;9;13;14;7;14;11;13;6;11;12;13;13;11;1;1;1;1;1;1;1;1;1;1;1;11;10;13;12;10;16;12;11;0;0;0.5;0.5
2375;0;20;18;8;6;6;9;14;13;11;14;12;13;1;1;12;10;13;11;12;14;6;12;11;11;12;8;14;8;14;6;11;14;14;13;14;1;1;1;1;1;1;1;1;1;1;1;12;11;11;13;12;15;12;14;0;0;0.5;0.5
2376;0;8;5;14;20;12;12;13;12;14;11;13;13;1;1;14;12;13;12;13;12;10;14;12;14;15;14;5;14;11;13;10;12;6;13;12;1;1;1;1;1;1;1;1;1;1;1;13;12;13;10;12;16;11;13;0;0;1;1
2382;20;0;0;0;0;0;8;1;14;14;14;1;14;14;17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;11;11;13;12;13;13;12;12;12;13;0;0;8;0;1;9;12;0;11;12;0.5;0.5
2383;0;19;20;8;5;5;7;14;12;13;14;13;16;1;1;14;12;14;14;12;14;6;7;10;13;15;7;15;13;13;6;12;14;12;15;14;1;1;1;1;1;1;1;1;1;1;1;14;11;12;13;10;16;11;14;0;0;1;1
2386;0;10;13;12;16;20;9;12;13;13;14;12;14;1;1;13;13;13;13;12;12;9;13;13;14;15;11;7;13;12;10;13;12;7;13;13;1;1;1;1;1;1;1;1;1;1;1;13;12;12;11;11;16;12;13;0;0;1;1
2388;0;8;8;18;20;15;9;13;13;14;12;13;12;1;1;13;12;14;13;13;14;6;14;13;13;14;13;5;14;13;12;10;12;8;13;13;1;1;1;1;1;1;1;1;1;1;1;13;11;13;11;12;16;11;13;0;0;1;1
2389;20;0;0;0;0;0;10;1;15;15;13;1;17;18;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;12;14;15;12;13;12;12;13;12;13;0;0;8;0;2;9;11;0;12;12;1.5;1.5
2390;0;5;8;16;15;20;13;14;14;12;13;8;13;1;1;12;11;14;14;12;14;9;15;14;11;13;15;6;12;13;11;13;11;6;12;11;1;1;1;1;1;1;1;1;1;1;1;13;13;10;10;13;15;11;13;0;0;1;1
2391;0;8;5;18;20;11;11;13;13;13;13;11;13;1;1;12;10;13;13;12;14;8;15;12;13;13;13;6;13;13;13;12;13;7;13;12;1;1;1;1;1;1;1;1;1;1;1;12;12;12;11;13;15;12;12;0;0;1;1
2395;0;20;17;8;5;5;13;15;11;13;12;11;11;1;1;12;11;13;12;13;14;10;8;11;15;14;8;15;13;12;7;13;12;12;14;14;1;1;1;1;1;1;1;1;1;1;1;12;11;13;12;12;16;10;13;0;0;1;1
2396;0;14;20;5;5;8;12;13;13;14;13;9;13;1;1;12;11;14;13;13;14;6;7;10;15;15;9;15;13;12;6;12;13;13;14;13;1;1;1;1;1;1;1;1;1;1;1;13;12;14;13;11;16;11;13;0;0;1;1
2397;0;8;7;20;12;19;11;14;12;13;14;11;12;1;1;13;12;15;12;13;13;7;15;14;13;13;15;5;13;12;10;12;12;6;13;12;1;1;1;1;1;1;1;1;1;1;1;13;12;11;10;13;16;11;13;0;0;1;1
2398;0;8;5;17;20;12;10;13;14;14;13;12;14;1;1;12;12;15;12;14;13;7;14;14;12;13;13;5;14;12;14;10;13;7;12;12;1;1;1;1;1;1;1;1;1;1;1;13;11;12;11;12;16;11;14;0;0;1;1
2403;0;8;5;20;10;12;11;14;12;13;13;10;12;1;1;13;12;13;14;13;11;8;15;12;13;13;12;5;13;12;12;11;13;7;13;13;1;1;1;1;1;1;1;1;1;1;1;13;11;12;11;12;16;11;12;0;0;1;1
2408;0;5;8;11;20;18;11;12;13;13;12;12;13;1;1;12;12;13;13;14;14;8;16;12;12;13;12;5;13;14;12;12;12;7;14;14;1;1;1;1;1;1;1;1;1;1;1;12;11;12;11;13;17;11;12;0;0;1;1
2409;0;20;19;8;5;7;8;12;14;13;11;13;11;1;1;12;11;13;12;13;13;7;6;11;14;13;8;16;12;15;8;13;12;11;13;12;1;1;1;1;1;1;1;1;1;1;1;12;12;13;12;10;16;11;12;0;0;1;1
2410;0;8;5;20;10;12;14;15;13;12;13;8;13;1;1;12;11;14;11;13;14;8;14;12;12;13;12;6;13;13;10;14;11;6;11;11;1;1;1;1;1;1;1;1;1;1;1;12;12;11;10;14;16;11;12;0;0;0.5;0.5
2411;0;13;20;5;5;8;10;12;13;13;13;12;13;1;1;12;11;14;12;13;14;8;6;13;13;14;9;16;13;11;5;12;12;12;13;13;1;1;1;1;1;1;1;1;1;1;1;12;12;11;12;10;16;12;12;0;0;1;1
2412;0;20;15;8;5;5;12;16;12;14;13;9;14;1;1;14;11;14;14;13;15;9;6;10;12;13;7;15;11;15;5;16;12;12;15;13;1;1;1;1;1;1;1;1;1;1;1;14;11;13;13;13;16;11;12;0;0;1;1
2413;0;8;5;20;10;12;10;13;14;15;13;12;14;1;1;16;16;14;14;14;12;8;13;15;16;17;13;5;16;11;10;12;13;8;14;14;1;1;1;1;1;1;1;1;1;1;1;14;11;15;11;12;16;12;15;0;0;2;2
2414;0;8;8;20;18;14;15;16;14;11;12;8;13;1;1;12;14;13;12;12;13;10;13;9;11;12;11;6;13;16;11;16;14;7;13;12;1;1;1;1;1;1;1;1;1;1;1;12;11;10;12;14;15;11;11;0;0;1;1
2415;0;20;15;8;5;5;6;14;12;15;12;15;13;1;1;14;12;14;14;11;14;5;7;10;14;15;6;15;12;13;5;14;13;10;14;16;1;1;1;1;1;1;1;1;1;1;1;14;10;13;12;11;15;11;14;0;0;1;1
2446;0;18;20;8;5;8;8;12;13;11;11;11;13;1;1;10;11;12;11;15;12;7;7;10;12;14;7;16;12;12;6;12;12;12;14;12;1;1;1;1;1;1;1;1;1;1;1;11;11;11;12;10;17;12;12;0;0;0.5;0.5
2449;0;20;12;8;5;5;8;12;13;14;14;12;13;1;1;12;11;13;12;13;12;6;6;9;12;13;6;13;11;14;3;11;13;17;15;13;1;1;1;1;1;1;1;1;1;1;1;12;9;12;14;9;16;12;13;0;0;1;1
2450;0;5;8;10;19;20;11;13;12;16;11;9;14;1;1;13;14;14;13;12;14;7;16;13;14;14;13;5;14;10;12;10;11;6;14;11;1;1;1;1;1;1;1;1;1;1;1;13;11;13;10;12;15;10;13;0;0;1;1
2451;0;7;8;14;12;20;13;14;12;15;13;13;13;1;1;16;16;12;15;14;12;8;15;16;15;15;13;6;14;14;10;12;14;8;15;14;1;1;1;1;1;1;1;1;1;1;1;14;12;13;12;13;17;11;15;0;0;2;2.5
2452;20;0;0;0;0;0;7;1;13;16;11;1;14;15;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;10;13;13;13;14;15;12;13;13;15;0;0;8;0;1;9;10;0;11;14;1.5;1.5
2453;0;8;5;20;10;14;9;12;13;14;13;12;14;1;1;13;12;12;13;13;12;10;12;14;15;14;13;6;13;13;13;12;13;7;12;13;1;1;1;1;1;1;1;1;1;1;1;12;12;13;11;11;16;11;13;0;0;1;1.5
2454;0;8;8;20;10;16;8;10;16;12;11;13;11;1;1;13;12;12;14;15;9;6;10;14;13;12;14;8;14;11;12;8;12;6;11;11;1;1;1;1;1;1;1;1;1;1;1;13;15;12;10;9;17;11;14;0;0;0.5;1
2455;0;5;8;13;20;14;8;12;9;15;12;12;11;1;1;12;12;13;13;13;7;6;8;11;14;15;11;5;14;9;11;6;12;6;14;9;1;1;1;1;1;1;1;1;1;1;1;12;10;14;10;8;16;10;12;0;0;0.5;0.5
2456;0;15;20;5;5;8;8;11;11;12;10;12;15;1;1;13;11;13;12;14;12;10;5;11;14;17;9;17;13;10;6;12;11;10;12;14;1;1;1;1;1;1;1;1;1;1;1;12;13;11;10;9;16;10;12;0;0;1;1.5
2457;0;8;5;20;10;13;10;11;12;13;14;10;14;1;1;13;13;12;12;12;12;8;13;14;12;13;15;5;13;11;10;12;12;6;13;12;1;1;1;1;1;1;1;1;1;1;1;12;12;11;10;11;15;11;13;0;0;1;1
2458;0;6;9;12;10;20;10;14;12;15;13;15;14;1;1;14;15;15;15;15;13;7;13;16;16;15;15;5;16;12;12;11;12;7;12;13;1;1;1;1;1;1;1;1;1;1;1;14;12;14;10;12;17;11;16;0;0;2;2
2459;20;0;0;0;0;0;8;1;15;14;11;1;15;13;18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;11;14;13;12;11;12;13;12;13;13;0;0;8;0;1;10;12;0;12;12;1;1
2460;0;8;5;13;20;10;13;14;12;16;14;10;13;1;1;13;15;14;12;13;13;11;16;13;15;13;12;6;16;12;14;14;13;7;13;13;1;1;1;1;1;1;1;1;1;1;1;13;12;14;11;14;16;11;14;0;0;1.5;2
