StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
360;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;11;10;11;10;11;12;11;10;10;0;;20;15
361;0;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;12;11;10;11;10;12;10;12;10;10;0;;17;13
362;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;11;10;11;10;10;0;;14;19
363;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;12;12;10;10;10;0;;17;15
364;0;20;14;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;9;14;11;13;13;12;13;15;14;15;14;12;15;0;;14;16
365;0;14;20;17;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;16;13;11;15;13;11;14;9;14;11;11;13;11;0;;14;16
366;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;13;10;10;10;0;;15;15
367;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;11;10;10;10;0;;19;17
368;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;10;11;10;10;10;0;;20;19
369;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;12;12;10;10;0;;12;16
370;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;11;11;10;10;0;;19;20
371;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;12;10;11;12;10;10;10;0;;11;19
372;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;13;12;10;10;0;;11;15
373;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;11;11;11;10;10;0;;18;17
374;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;10;10;11;10;10;0;;12;14
375;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;12;13;10;10;0;;11;16
376;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;10;10;10;10;10;10;12;10;12;12;12;10;10;0;;12;16
377;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;11;11;10;10;0;;16;18
378;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;16;10;11;11;10;10;10;0;;16;11
379;0;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;14;13;13;12;13;13;11;10;10;11;10;10;11;0;;10;12
380;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;13;12;17;11;10;14;12;11;12;13;11;12;9;0;;12;14
381;0;10;18;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;12;10;12;11;11;10;10;0;;17;15
382;0;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;16;13;14;16;14;14;8;8;11;7;12;11;0;;15;13
383;0;0;20;15;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;17;11;14;16;15;9;14;10;9;13;9;14;14;0;;14;11
384;0;18;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;12;14;12;10;14;14;18;14;19;15;14;0;;15;13
385;1;10;20;15;1;Defensive;Balanced;Passive;Aggressive;Prefers Veterans;Innovative;Balanced;10;15;15;16;15;14;14;12;15;13;10;13;14;13;0;;13;15
386;0;10;20;14;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;18;13;16;20;14;19;12;14;11;12;11;13;13;0;;10;14
387;0;0;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;13;17;18;13;18;13;12;12;13;11;12;13;0;;12;14
388;0;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;13;11;14;12;18;12;14;15;13;11;12;0;;13;14
389;0;15;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;14;12;12;14;12;11;13;12;17;14;10;11;0;;17;16
390;1;10;20;15;1;Offensive;Physical;Balanced;Conservative;Balanced;Balanced;Ruthless;15;15;18;17;16;18;15;17;18;15;9;17;19;17;0;;16;14
391;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;19;13;13;19;12;14;15;15;13;13;10;14;15;0;;12;14
392;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;16;11;17;14;12;16;14;10;8;8;8;12;11;0;;14;12
393;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;17;16;12;15;15;13;10;11;13;10;13;13;0;;13;11
394;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;14;16;17;14;15;13;10;10;10;13;10;10;0;;12;11
395;0;20;15;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;12;10;12;12;10;13;10;11;10;12;10;10;11;;9;12
396;0;20;10;16;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;14;8;12;9;11;14;14;14;14;8;9;0;;14;16
397;1;12;20;15;1;Standard;Physical;Very Aggressive;Conservative;Prefers Veterans;Innovative;Balanced;14;17;15;17;16;15;16;16;17;16;11;16;17;17;0;;15;13
398;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;12;13;16;13;16;12;10;10;10;11;10;15;11;0;;11;13
399;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;14;15;12;14;20;9;9;13;8;13;12;0;;12;10
400;1;1;1;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;5;5;5;5;5;5;5;14;;5;5
401;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;17;14;16;16;12;15;15;14;13;12;10;13;16;0;;13;11
402;1;11;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;13;15;15;13;15;12;13;15;11;13;14;15;0;;15;13
403;0;0;20;15;1;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Innovative;Balanced;6;11;13;12;11;14;10;20;12;13;10;13;13;13;0;;13;11
404;0;0;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;16;16;11;16;16;15;14;12;11;13;16;0;;12;14
405;0;20;15;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;14;10;11;11;12;12;12;10;10;12;12;10;10;0;;15;15
406;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;13;8;9;11;13;8;18;10;11;12;11;10;10;0;;10;15
407;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;9;13;12;11;14;11;14;10;10;16;12;10;10;0;;8;12
408;0;15;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;11;10;12;11;10;13;16;12;13;13;14;11;11;0;;11;17
409;0;0;20;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;16;15;11;18;16;15;13;13;10;12;15;13;0;;13;11
410;0;0;20;15;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;10;10;16;11;13;12;16;13;11;13;10;14;11;0;;14;12
411;0;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;11;12;12;14;11;12;9;8;7;13;7;11;11;0;;12;10
412;0;0;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;16;13;13;18;12;17;12;10;12;10;15;14;0;;13;15
413;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;13;10;10;10;15;10;10;13;11;10;10;0;;18;14
414;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;9;15;14;10;14;8;12;10;12;14;12;10;10;0;;13;15
415;0;0;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;15;14;15;15;11;16;14;14;13;11;13;13;13;0;;12;14
416;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;15;16;13;15;15;14;10;8;10;10;11;11;0;;10;12
417;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;13;11;12;10;10;0;;15;17
418;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;11;13;6;8;6;12;10;10;12;12;12;10;10;0;;18;18
419;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;13;13;10;11;10;11;10;10;0;;18;15
420;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;12;15;15;13;13;9;16;10;12;11;11;10;10;0;;12;17
421;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;10;11;12;10;10;0;;14;17
422;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;13;11;10;10;10;0;;13;16
423;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;9;8;8;15;13;12;14;10;11;14;12;10;10;0;;17;15
424;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;11;11;12;10;10;0;;17;18
425;0;0;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;18;14;14;14;19;16;14;9;11;10;11;15;14;0;;12;14
426;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;11;10;20;13;11;14;13;12;9;13;12;10;9;0;;10;12
427;0;15;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;12;11;13;10;13;12;13;14;13;10;10;0;;14;15
428;0;10;15;20;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;10;12;15;10;13;10;12;10;10;15;11;10;10;0;;16;15
429;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;15;15;17;14;16;15;15;16;15;11;15;15;16;0;;14;13
430;0;0;20;15;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;14;16;17;12;12;11;10;10;11;10;10;11;0;;10;12
431;0;15;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;10;10;15;10;10;10;11;10;12;9;10;10;10;0;;17;15
432;0;20;15;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;11;14;13;11;11;12;9;10;12;12;10;11;11;0;;10;12
433;1;10;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;16;14;17;16;13;17;15;15;15;9;15;14;14;0;;14;14
434;0;0;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;18;16;14;15;13;18;12;12;11;11;13;13;0;;15;12
435;0;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;15;8;8;13;13;8;10;10;10;9;10;12;10;0;;7;11
436;0;15;20;15;1;Offensive;Physical;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;11;14;16;12;13;17;16;16;15;16;14;14;16;16;0;;16;14
437;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;15;12;15;11;9;8;12;10;10;14;13;10;10;0;;12;16
438;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;12;17;12;12;14;14;13;10;10;13;10;14;14;0;;11;13
439;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;11;12;11;12;10;12;10;12;11;11;10;10;0;;15;18
440;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;11;7;11;14;10;12;13;13;9;10;10;10;0;;10;18
441;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;12;11;11;10;10;10;12;11;11;10;10;0;;15;17
442;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;13;14;10;10;10;14;10;12;13;10;10;10;0;;16;17
443;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;11;11;10;10;10;14;10;10;14;10;10;10;0;;14;18
444;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;11;12;11;10;10;0;;13;16
445;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;10;10;17;10;11;13;20;9;8;12;9;9;8;0;;12;14
446;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;12;12;10;10;10;0;;14;19
447;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;10;11;20;11;12;12;13;11;14;12;11;9;10;0;;13;11
448;0;20;15;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;8;8;8;13;7;6;14;10;11;9;10;10;10;0;;11;15
449;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;11;12;13;8;9;11;11;10;10;11;11;10;10;0;;13;16
450;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;14;12;10;10;0;;14;16
451;0;10;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;14;12;13;14;10;12;12;13;12;7;10;10;10;0;;10;13
452;0;20;14;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;8;10;12;11;11;10;12;15;13;14;14;10;10;0;;14;13
453;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;8;11;8;8;9;15;10;12;9;13;10;10;0;;13;15
454;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;12;15;10;10;10;0;;18;16
455;1;10;20;15;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;14;17;16;14;16;14;15;16;12;14;14;15;0;;13;15
456;0;20;15;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;12;8;12;13;14;15;12;10;10;12;11;10;10;0;;11;16
457;0;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;14;15;17;15;17;15;14;11;10;10;10;15;14;0;;13;11
458;1;13;20;15;1;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;12;14;15;14;13;17;12;15;13;12;9;14;14;16;0;;14;12
459;1;12;20;15;1;Defensive;Physical;Aggressive;Conservative;Prefers Prospects;Balanced;Loyal;15;16;13;16;18;14;17;13;14;16;9;15;15;13;0;;12;14
460;0;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;8;14;7;8;11;12;16;10;11;15;10;10;10;0;;13;8
461;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;12;11;17;13;10;13;12;16;11;10;12;11;13;0;;15;13
462;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;11;10;10;0;;15;19
463;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;18;19
464;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;11;10;10;10;10;0;;20;16
465;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;11;11;10;10;10;0;;16;18
466;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;11;11;11;10;10;0;;14;20
467;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;11;11;10;10;0;;19;18
468;0;17;15;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;12;10;12;8;10;11;16;10;11;14;11;10;10;0;;13;15
469;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;13;16;17;13;16;13;13;10;10;14;14;12;12;0;;10;12
470;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;11;12;11;11;12;8;12;13;13;13;15;10;11;0;;13;15
471;0;15;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;9;11;14;9;8;14;15;10;13;12;10;10;10;0;;13;15
472;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;9;8;8;14;13;14;8;10;15;13;10;10;10;0;;11;14
473;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;14;14;10;10;10;0;;16;14
474;0;10;20;12;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;9;14;13;18;16;11;16;13;13;15;9;14;12;13;0;;12;14
475;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;11;15;10;10;10;0;;12;14
476;0;10;16;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;8;8;8;9;9;8;12;10;13;12;12;10;10;0;;14;17
477;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;10;16;14;11;13;12;15;10;10;10;10;13;12;0;;10;12
478;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;14;16;10;11;10;10;10;10;10;10;11;11;0;;10;10
479;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;13;10;10;10;17;10;11;14;11;10;10;0;;12;17
480;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;11;10;17;12;11;15;14;10;10;10;12;9;10;0;;12;14
481;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;11;10;11;10;10;0;;14;16
482;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;12;10;10;10;10;0;;12;17
483;1;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;10;10;10;10;10;10;15;10;11;12;10;10;10;0;;10;10
484;1;15;20;15;1;Defensive;Balanced;Passive;Aggressive;Balanced;Balanced;Loyal;15;15;16;14;15;16;15;15;13;11;13;16;13;17;0;;14;12
485;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;12;11;11;12;10;17;10;12;10;11;12;10;0;;12;16
486;0;0;20;17;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;9;11;14;11;12;10;13;10;10;7;10;10;12;0;;6;10
487;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;13;10;11;10;10;0;;16;18
488;0;0;20;15;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;10;12;12;14;10;12;13;10;10;12;10;12;8;0;;13;15
489;0;10;15;20;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;8;8;8;10;10;10;8;10;12;10;10;10;10;0;;14;15
490;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;11;10;10;10;10;10;12;10;13;10;10;0;;11;17
491;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;12;10;10;10;12;14;10;10;10;0;;11;17
492;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;11;13;10;12;10;12;10;11;10;10;0;;16;15
493;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;12;11;11;10;10;0;;10;16
494;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;11;10;12;11;11;10;10;0;;12;18
495;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;12;11;11;10;10;0;;15;15
496;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;12;11;10;10;10;0;;20;12
497;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;10;10;12;13;12;10;10;0;;13;16
498;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;12;12;10;10;10;0;;12;15
499;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;11;11;10;10;10;0;;17;19
500;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;11;10;10;0;;15;15
501;0;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;10;14;14;12;11;15;12;10;13;14;9;8;0;;19;12
502;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;14;12;10;10;0;;10;18
503;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;12;10;11;10;10;0;;18;18
504;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;10;10;14;10;10;10;10;0;;12;17
505;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;10;10;11;13;11;10;10;0;;11;16
506;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;12;11;10;10;0;;11;14
507;1;10;20;15;1;Standard;Balanced;Balanced;Aggressive;Prefers Prospects;Innovative;Balanced;13;19;12;15;14;16;12;13;11;8;10;10;15;13;0;;14;12
508;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;11;10;12;10;11;10;10;0;;14;15
509;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;11;10;10;11;11;10;10;0;;17;17
510;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;12;11;10;12;10;11;10;11;10;10;0;;16;14
511;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;11;10;10;10;10;0;;11;17
512;0;0;20;19;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;11;11;10;12;10;10;10;10;10;10;10;11;10;0;;10;10
513;16;18;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;10;10;10;10;10;16;10;11;16;15;10;10;0;;16;16
514;0;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;11;11;14;11;12;15;10;11;10;10;10;10;0;;14;17
515;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;11;11;11;11;11;10;10;10;10;11;12;10;10;0;;15;19
516;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;17;15;15;14;14;14;10;10;12;10;14;12;0;;12;10
517;0;16;12;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;11;0;0;15;2;0;0;0;;10;14
518;0;15;10;20;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;8;14;9;9;13;10;11;10;11;11;11;10;10;0;;13;19
519;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;14;13;12;10;11;10;10;13;12;10;10;0;;13;17
520;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;14;13;12;10;12;10;10;11;11;10;10;0;;18;16
521;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;12;11;10;10;0;;13;14
522;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;11;13;11;12;10;11;10;10;12;11;10;10;0;;14;16
523;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;10;10;11;10;11;10;12;13;13;10;10;0;;12;16
524;0;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;11;10;11;10;10;10;10;0;;18;17
525;0;10;15;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;11;14;12;10;13;10;11;11;11;10;10;0;;16;19
526;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;10;10;11;10;12;10;10;0;;14;19
527;0;0;20;18;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;14;18;15;12;17;14;13;13;10;9;12;11;0;;11;13
528;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;10;10;12;10;14;10;10;0;;15;14
