PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
3650;2021;105;9999;0;0;0;0;0;0;0;0;0;0
3650;2022;112;9999;6;21092;2;3;1;0;0;21;202;63
3656;2021;108;9999;7;25200;3;4;0;0;0;27;270;69
3656;2022;108;9999;5;12981;1;4;0;0;0;19;127;51
3676;2021;108;9999;0;0;0;0;0;0;0;0;0;0
3676;2022;108;9999;2;5014;0;0;0;0;0;5;59;69
3676;2024;108;9999;5;16869;1;4;0;0;0;23;228;69
3679;2021;114;9999;0;0;0;0;0;0;0;0;0;0
3679;2023;114;9999;4;12559;0;4;0;0;0;20;156;59
3684;2021;115;9999;0;0;0;0;0;0;0;0;0;0
3686;2021;106;9999;3;4998;0;0;0;0;0;6;69;60
3689;2022;121;9999;11;39391;5;6;0;1;0;47;403;62
3689;2023;121;9999;4;14308;0;4;0;0;0;22;166;53
3690;2022;118;9999;16;57721;11;4;1;0;2;46;481;73
3690;2021;118;9999;1;3600;1;0;0;0;0;1;20;77
3690;2021;118;9999;24;85742;16;7;1;2;2;56;734;74
3715;2022;111;9999;7;25458;3;3;1;0;0;22;200;64
3715;2023;111;9999;6;20357;2;4;0;0;0;25;243;62
3719;2022;113;9999;11;39748;4;6;1;0;0;40;361;63
3719;2021;113;9999;6;19640;3;2;0;0;2;15;171;69
3729;2021;121;9999;9;32332;5;4;0;0;0;38;256;50
3729;2021;121;9999;4;14320;1;3;0;0;0;12;152;77
3741;2022;120;9999;1;1410;0;0;0;0;0;3;19;40
3748;2021;112;9999;0;0;0;0;0;0;0;0;0;0
3748;2022;112;9999;1;597;0;0;0;0;0;1;3;43
3748;2023;112;9999;0;0;0;0;0;0;0;0;0;0
3756;2021;119;9999;16;55889;6;9;0;1;0;47;491;68
3756;2022;119;9999;7;24846;3;4;0;0;0;23;256;69
3756;2023;119;9999;6;22305;2;4;0;1;0;24;221;60
3756;2024;119;9999;13;48942;8;4;1;0;1;36;352;64
3756;2026;57;9999;25;90703;14;10;1;1;2;74;734;67
3760;2023;117;9999;5;11950;1;2;0;0;0;12;122;62
3760;2021;117;9999;0;0;0;0;0;0;0;0;0;0
3760;2022;117;9999;1;413;0;0;0;0;0;0;3;56
3776;2021;106;9999;6;16602;2;4;0;0;0;27;202;58
3776;2023;106;9999;21;72991;11;7;2;0;0;88;713;61
3776;2024;106;9999;7;25653;3;4;0;0;0;22;293;76
3776;2026;45;9999;0;0;0;0;0;0;0;0;0;0
3792;2021;117;9999;7;25097;3;4;0;1;0;19;206;71
3792;2022;117;9999;18;65047;10;6;2;0;1;56;528;65
3792;2023;117;9999;14;48950;8;6;0;1;0;41;332;58
3792;2024;117;9999;7;25502;3;2;2;0;1;18;229;73
3802;2021;109;9999;1;215;0;0;0;0;0;0;4;56
3802;2022;109;9999;23;84108;16;7;0;0;0;68;704;68
3802;2022;109;9999;3;10008;1;2;0;0;0;13;73;41
3802;2023;109;9999;0;0;0;0;0;0;0;0;0;0
3816;2021;118;9999;3;10716;2;1;0;0;1;6;87;78
3816;2021;118;9999;1;3119;0;0;0;0;0;2;16;55
3838;2021;122;9999;0;0;0;0;0;0;0;0;0;0
3838;2022;122;9999;0;0;0;0;0;0;0;0;0;0
3838;2023;122;9999;0;0;0;0;0;0;0;0;0;0
3853;2024;114;9999;4;10770;1;2;0;0;0;20;133;46
3894;2022;116;9999;0;0;0;0;0;0;0;0;0;0
3894;2023;116;9999;0;0;0;0;0;0;0;0;0;0
3894;2024;116;9999;2;1183;0;0;1;0;0;2;8;44
3896;2024;112;9999;0;0;0;0;0;0;0;0;0;0
3897;2024;117;9999;1;1382;0;0;0;0;0;0;16;69
3898;2022;107;9999;6;21952;2;3;1;1;1;21;189;62
3898;2024;119;9999;0;0;0;0;0;0;0;0;0;0
3912;2022;110;9999;1;245;0;0;0;0;0;0;4;53
4719;2021;76;9999;5;15016;1;2;0;0;0;18;149;56
4719;2022;76;9999;1;2555;0;0;0;0;0;2;20;51
4719;2023;76;9999;10;34479;4;6;0;0;0;35;350;65
4719;2024;76;9999;7;24244;3;4;0;1;0;27;241;65
4719;2025;76;9999;5;17423;1;4;0;1;0;15;205;84
4720;2023;71;9999;6;22716;2;2;2;0;0;22;182;58
4720;2024;71;9999;5;17964;1;4;0;0;0;20;233;79
4721;2023;110;9999;4;12743;1;3;0;0;0;16;120;55
4721;2023;110;9999;20;74692;16;4;0;0;0;46;532;68
4721;2024;110;9999;6;21482;2;4;0;0;0;19;193;66
4749;2023;100;9999;9;33323;5;3;1;0;1;32;252;57
4749;2024;89;9999;5;13096;1;4;0;0;0;26;182;49
4751;2023;100;9999;4;11686;1;1;1;0;0;12;117;65
4778;2024;96;9999;12;39832;7;5;0;0;0;44;335;54
4778;2023;96;9999;2;768;0;0;0;0;0;1;3;45
4778;2021;96;9999;0;0;0;0;0;0;0;0;0;0
4778;2022;96;9999;1;762;0;0;0;0;0;0;2;51
4781;2022;81;9999;4;11948;1;3;0;0;0;20;150;55
4781;2021;81;9999;2;3798;0;0;0;0;0;6;43;47
4808;2023;115;9999;10;37056;5;5;0;0;0;34;325;63
4808;2024;115;9999;4;13365;0;4;0;1;0;17;146;59
4809;2023;84;9999;4;7742;1;2;0;1;0;6;68;59
4809;2024;84;9999;20;70580;12;6;2;1;2;57;538;62
4811;2023;111;9999;1;1243;0;0;0;0;0;1;16;61
4811;2022;111;9999;0;0;0;0;0;0;0;0;0;0
4838;2022;103;9999;0;0;0;0;0;0;0;0;0;0
4838;2021;85;9999;0;0;0;0;0;0;0;0;0;0
4868;2024;96;9999;2;3104;0;0;0;0;0;3;21;44
4868;2021;94;9999;0;0;0;0;0;0;0;0;0;0
4870;2023;98;9999;0;0;0;0;0;0;0;0;0;0
4870;2023;98;9999;1;591;0;1;0;0;0;1;5;43
4928;2023;114;9999;2;1788;0;0;0;0;0;3;19;49
4929;2024;118;9999;1;1346;0;0;0;0;0;0;9;61
4929;2024;118;9999;2;2268;1;0;0;0;0;1;18;56
4929;2023;113;9999;0;0;0;0;0;0;0;0;0;0
4959;2023;101;9999;3;2692;0;0;0;0;0;5;24;41
4959;2024;94;9999;1;1149;0;0;1;0;0;2;8;39
4960;2022;115;9999;1;1209;0;0;0;0;0;1;12;60
4960;2023;107;9999;15;54142;10;4;1;0;1;32;330;62
4960;2024;110;9999;0;0;0;0;0;0;0;0;0;0
4961;2024;100;9999;5;17920;1;4;0;0;0;28;199;51
4988;2024;103;9999;6;21173;2;3;1;0;0;25;230;65
4991;2024;121;9999;6;19218;2;4;0;0;0;21;169;56
4991;2023;105;9999;2;858;0;1;0;0;0;1;2;44
5078;2021;76;9999;3;4553;1;1;0;0;0;6;51;50
5079;2023;79;9999;6;21513;2;4;0;0;0;26;212;59
5079;2022;79;9999;5;18934;1;2;2;0;0;16;184;72
5079;2021;79;9999;4;9306;0;3;0;1;0;19;88;32
5081;2024;86;9999;10;35199;5;5;0;0;0;37;262;49
5140;2024;100;9999;0;0;0;0;0;0;0;0;0;0
5168;2021;118;9999;0;0;0;0;0;0;0;0;0;0
5168;2022;118;9999;0;0;0;0;0;0;0;0;0;0
5168;2023;118;9999;2;6062;0;0;0;1;0;7;59;64
5198;2024;85;9999;3;10119;0;3;0;0;0;13;163;87
5198;2021;100;9999;1;1032;0;0;0;0;0;1;6;45
5198;2023;85;9999;11;41945;7;2;2;0;0;44;383;58
5198;2024;85;9999;5;17322;1;4;0;0;0;22;219;75
5200;2023;110;9999;1;1955;0;0;0;0;0;3;24;55
5200;2023;110;9999;0;0;0;0;0;0;0;0;0;0
5200;2022;115;9999;1;267;0;0;0;0;0;1;3;43
5201;2024;92;9999;0;0;0;0;0;0;0;0;0;0
5228;2023;84;9999;3;10160;0;2;0;0;0;13;87;53
5228;2024;84;9999;2;4000;0;0;0;0;0;3;33;58
5232;2023;102;9999;1;783;0;0;0;0;0;0;8;56
5258;2021;117;9999;0;0;0;0;0;0;0;0;0;0
5259;2023;63;9999;0;0;0;0;0;0;0;0;0;0
5260;2022;100;9999;4;13282;1;2;1;0;0;12;107;59
5260;2022;100;9999;23;84810;16;6;1;3;1;66;559;58
5260;2023;94;9999;3;3581;0;1;0;0;0;5;29;43
5260;2024;94;9999;17;60207;11;4;1;0;2;51;497;67
5261;2023;115;9999;1;431;0;0;0;0;0;0;5;55
5318;2022;107;9999;0;0;0;0;0;0;0;0;0;0
5318;2023;107;9999;0;0;0;0;0;0;0;0;0;0
5385;2023;90;9999;4;14802;0;2;2;1;0;22;160;53
5385;2025;90;9999;18;68196;10;6;2;1;0;60;589;63
5398;2024;102;9999;24;84381;15;8;1;0;0;71;702;64
5405;2022;94;9999;0;0;0;0;0;0;0;0;0;0
5405;2024;94;9999;1;3600;0;1;0;0;0;5;34;53
5405;2025;94;9999;4;12018;0;4;0;0;0;21;160;57
5405;2025;94;9999;3;10727;0;3;0;0;0;18;135;54
5423;2024;107;9999;1;3211;1;0;0;0;0;1;23;81
5423;2025;107;9999;0;0;0;0;0;0;0;0;0;0
5428;2025;97;9999;21;77243;12;8;1;1;0;74;575;53
5430;2023;99;9999;2;2370;0;0;0;0;0;2;25;58
5430;2025;99;9999;7;25814;3;3;1;1;0;22;336;88
5430;2026;99;9999;4;12863;0;4;0;0;0;22;208;69
5434;2022;100;9999;0;0;0;0;0;0;0;0;0;0
5434;2022;100;9999;1;1418;0;0;0;0;0;2;9;38
5434;2023;90;9999;0;0;0;0;0;0;0;0;0;0
5434;2025;99;9999;0;0;0;0;0;0;0;0;0;0
5451;2023;95;9999;0;0;0;0;0;0;0;0;0;0
5451;2024;65;9999;0;0;0;0;0;0;0;0;0;0
5451;2024;65;9999;0;0;0;0;0;0;0;0;0;0
5451;2025;65;9999;21;76475;16;3;2;0;0;64;579;61
5451;2025;65;9999;4;14400;3;1;0;0;0;19;110;40
5454;2023;85;9999;0;0;0;0;0;0;0;0;0;0
5454;2024;85;9999;1;622;0;0;0;0;0;1;6;46
5454;2024;85;9999;1;512;0;0;0;0;0;0;1;49
5454;2025;85;9999;6;20828;2;4;0;0;0;24;210;63
5481;2024;103;9999;0;0;0;0;0;0;0;0;0;0
5481;2025;103;9999;5;15204;2;3;0;0;0;14;131;58
5483;2024;98;9999;0;0;0;0;0;0;0;0;0;0
5497;2024;89;9999;3;5165;0;0;0;0;0;15;70;27
5497;2025;89;9999;1;749;0;0;0;0;0;0;4;50
5536;2025;67;9999;7;25864;3;3;1;0;0;25;241;64
5539;2022;64;9999;0;0;0;0;0;0;0;0;0;0
5539;2022;64;9999;0;0;0;0;0;0;0;0;0;0
5539;2023;64;9999;3;7471;0;1;0;0;0;10;82;58
5539;2025;64;9999;0;0;0;0;0;0;0;0;0;0
5541;2024;73;9999;11;38862;5;4;2;0;0;33;356;68
5550;2022;69;9999;2;2112;0;0;0;0;0;1;20;57
5556;2023;70;9999;5;15647;1;4;0;0;0;12;113;54
5556;2024;70;9999;0;0;0;0;0;0;0;0;0;0
5556;2025;70;9999;4;13829;0;4;0;0;0;28;180;42
5576;2024;78;9999;2;5386;1;0;0;0;0;8;63;55
5576;2025;78;9999;13;44838;8;4;1;0;2;28;264;61
5597;2024;79;9999;2;2008;0;0;0;0;0;4;21;42
5602;2024;63;9999;1;1323;0;0;0;0;0;0;19;78
5602;2022;63;9999;0;0;0;0;0;0;0;0;0;0
5602;2022;63;9999;1;1330;0;0;0;0;0;3;13;32
5621;2024;78;9999;12;37679;4;7;0;0;0;47;323;47
5621;2025;78;9999;5;14347;1;2;0;0;0;16;139;61
5631;2025;67;9999;0;0;0;0;0;0;0;0;0;0
5642;2024;83;9999;4;12849;0;4;0;0;0;25;206;63
5666;2024;76;9999;1;825;0;0;0;1;0;0;9;62
5673;2025;77;9999;13;47885;6;6;1;0;0;41;474;70
5693;2022;119;9999;1;288;0;0;0;0;0;1;3;42
5693;2023;119;9999;1;564;0;0;0;0;0;1;4;45
5696;2022;121;9999;1;530;0;0;0;0;0;0;5;53
5696;2023;121;9999;0;0;0;0;0;0;0;0;0;0
5696;2025;117;9999;5;17053;1;4;0;0;0;24;190;54
5701;2025;109;9999;5;20533;1;2;2;0;1;21;209;69
5711;2026;117;9999;5;17395;1;4;0;0;0;19;172;63
5721;2022;105;9999;0;0;0;0;0;0;0;0;0;0
5721;2024;113;9999;0;0;0;0;0;0;0;0;0;0
5721;2025;113;9999;0;0;0;0;0;0;0;0;0;0
5723;2023;113;9999;5;17980;1;4;0;0;0;25;193;58
5723;2024;113;9999;4;14450;0;3;1;0;0;23;162;53
5723;2025;113;9999;24;88066;14;5;5;0;0;60;624;68
5732;2023;107;9999;0;0;0;0;0;0;0;0;0;0
5749;2024;112;9999;10;37070;5;3;2;0;0;30;295;68
5749;2025;112;9999;10;39276;5;5;0;1;0;32;318;65
5749;2026;112;9999;5;17900;1;4;0;1;1;14;182;76
5810;2024;122;9999;13;47904;7;4;2;0;0;37;346;61
5810;2025;110;9999;6;22137;2;2;2;1;0;26;219;60
5810;2026;110;9999;5;17625;1;4;0;0;0;25;227;68
5820;2024;120;9999;22;78844;14;7;1;0;2;58;540;60
5820;2025;120;9999;13;47290;8;4;1;0;0;34;353;67
5820;2026;56;9999;0;0;0;0;0;0;0;0;0;0
5872;2022;105;9999;21;75613;12;7;2;0;2;58;620;69
5872;2023;105;9999;12;42154;7;4;0;0;0;43;345;61
5872;2024;105;9999;13;47319;6;5;2;0;0;45;394;63
5872;2025;17;9999;7;27705;3;1;3;0;1;20;227;78
5889;2023;73;9999;6;21979;2;3;1;2;0;20;161;57
5889;2025;57;9999;0;0;0;0;0;0;0;0;0;0
5889;2026;12;9999;7;25605;3;3;1;0;1;21;207;70
5919;2022;116;9999;6;22654;2;4;0;0;0;25;184;49
5919;2023;116;9999;10;37867;6;1;3;0;2;28;243;63
5919;2024;116;9999;11;39555;5;3;2;0;1;37;398;70
5931;2025;33;9999;2;3092;0;0;0;0;0;2;16;48
5935;2022;94;9999;6;21979;2;3;1;0;0;18;217;75
5935;2023;94;9999;22;78157;12;8;1;0;2;73;779;73
5935;2024;41;9999;3;7711;1;0;1;0;1;5;44;63
5935;2026;2;9999;0;0;0;0;0;0;0;0;0;0
5944;2022;82;9999;3;3007;0;0;0;0;0;0;27;64
5944;2025;40;9999;4;11263;2;1;0;0;0;11;105;62
5944;2026;23;9999;2;3782;0;1;0;0;0;4;30;55
5948;2022;58;9999;5;19834;1;3;1;2;0;22;202;65
5948;2024;58;9999;0;0;0;0;0;0;0;0;0;0
5948;2025;58;9999;17;60771;8;9;0;0;0;54;592;71
5948;2026;58;9999;2;5217;0;1;0;0;0;10;58;44
5949;2024;34;9999;0;0;0;0;0;0;0;0;0;0
5950;2024;38;9999;0;0;0;0;0;0;0;0;0;0
5950;2025;38;9999;4;14121;1;2;0;0;1;8;104;72
5950;2026;38;9999;0;0;0;0;0;0;0;0;0;0
5970;2025;103;9999;3;10849;1;1;0;1;0;9;94;68
5970;2026;103;9999;17;61260;11;5;1;0;1;52;589;72
5970;2026;103;9999;5;18181;2;2;1;0;1;10;159;79
5974;2025;92;9999;4;13557;1;3;0;1;0;19;122;49
6018;2025;88;9999;0;0;0;0;0;0;0;0;0;0
6040;2024;88;9999;2;3020;0;0;0;0;0;2;15;49
6064;2025;85;9999;1;723;0;0;0;0;0;3;13;33
6070;2025;92;9999;9;33202;6;3;0;1;0;32;245;54
6070;2026;92;9999;11;39874;7;4;0;1;0;32;299;61
6092;2025;88;9999;13;48343;7;3;3;0;1;40;359;60
6092;2024;97;9999;1;359;0;0;0;0;0;0;1;48
6111;2025;65;9999;1;697;0;0;0;0;0;0;6;57
6111;2025;65;9999;0;0;0;0;0;0;0;0;0;0
6111;2026;65;9999;6;21720;2;3;1;0;0;20;150;56
6158;2026;80;9999;9;30173;4;4;1;0;0;31;269;61
6158;2024;74;9999;1;1653;0;0;0;0;0;4;15;29
6161;2023;80;9999;0;0;0;0;0;0;0;0;0;0
6168;2025;75;9999;5;15605;2;2;0;0;0;15;142;64
6180;2024;71;9999;0;0;0;0;0;0;0;0;0;0
6180;2026;71;9999;1;996;0;0;0;0;0;1;17;66
6182;2025;74;9999;0;0;0;0;0;0;0;0;0;0
6184;2025;84;9999;18;65220;13;2;3;0;2;48;551;67
6187;2024;77;9999;0;0;0;0;0;0;0;0;0;0
6198;2025;73;9999;11;37773;4;6;1;0;1;38;325;59
6198;2026;73;9999;4;14400;4;0;0;0;0;8;85;62
6198;2026;73;9999;22;80570;16;5;1;0;2;52;519;61
6259;2023;71;9999;0;0;0;0;0;0;0;0;0;0
6283;2023;70;9999;1;3380;0;0;0;0;0;3;39;71
6283;2024;80;9999;0;0;0;0;0;0;0;0;0;0
6287;2026;106;9999;12;42243;5;7;0;0;0;50;319;44
6287;2025;106;9999;9;30970;4;5;0;3;0;44;315;49
6287;2024;106;9999;0;0;0;0;0;0;0;0;0;0
6373;2024;114;9999;3;7249;0;2;0;0;0;13;90;46
6373;2026;114;9999;15;54093;9;5;1;1;0;46;523;73
6395;2026;106;9999;1;935;0;0;0;0;0;1;13;61
6395;2025;110;9999;0;0;0;0;0;0;0;0;0;0
6395;2023;106;9999;3;4980;1;0;0;0;0;5;36;48
6395;2024;121;9999;1;2581;0;0;0;0;0;6;30;27
6446;2024;66;9999;0;0;0;0;0;0;0;0;0;0
6446;2026;0;9999;6;21249;2;3;0;1;0;28;198;57
6493;2024;92;9999;5;18870;1;3;1;0;0;19;122;49
6493;2025;123;9999;0;0;0;0;0;0;0;0;0;0
6495;2024;108;9999;2;1062;0;0;0;0;0;2;21;53
6495;2026;125;9999;5;18248;1;3;1;1;0;14;174;76
6515;2026;23;9999;12;39228;6;5;0;1;3;30;342;74
6527;2024;107;9999;20;71952;9;8;2;1;0;54;712;79
6527;2025;107;9999;4;14407;0;3;1;1;0;17;180;75
6539;2024;88;9999;11;37432;6;5;0;0;0;39;337;60
6545;2023;118;9999;11;37670;5;4;2;0;1;27;303;68
6545;2024;118;9999;20;73503;15;3;1;1;1;49;498;67
6545;2024;118;9999;4;12969;1;3;0;0;0;13;102;52
6545;2025;34;9999;0;0;0;0;0;0;0;0;0;0
6545;2026;34;9999;6;22598;2;3;1;1;0;16;211;76
6571;2023;21;9999;0;0;0;0;0;0;0;0;0;0
6571;2026;60;9999;6;18983;2;4;0;0;0;22;183;59
6580;2024;101;9999;3;5705;1;1;1;0;0;8;43;42
6580;2025;101;9999;4;10536;2;1;0;0;0;13;108;57
6581;2026;98;9999;9;32307;5;4;0;0;1;24;215;58
6581;2025;98;9999;2;3175;0;0;0;0;0;7;33;30
6603;2026;104;9999;4;10325;1;1;0;0;0;16;112;47
6603;2025;92;9999;1;812;0;0;0;0;0;1;4;45
6627;2026;100;9999;2;4408;0;0;0;0;0;7;26;31
6633;2026;95;9999;2;1406;0;0;0;0;0;6;16;26
6638;2024;93;9999;4;5910;1;0;0;0;0;8;49;44
6638;2024;93;9999;0;0;0;0;0;0;0;0;0;0
6661;2024;101;9999;6;19913;2;2;0;0;0;22;186;56
6663;2024;103;9999;1;1164;0;0;0;0;0;0;9;60
6663;2026;85;9999;5;15177;1;4;0;0;0;21;146;46
6680;2026;89;9999;4;14392;0;4;0;0;0;21;131;41
6687;2024;87;9999;3;1286;0;0;0;0;0;2;21;50
6687;2025;87;9999;21;76681;16;3;2;0;3;56;596;65
6687;2025;87;9999;4;13041;1;3;0;1;0;14;112;52
6687;2026;87;9999;21;78076;16;4;0;1;0;69;604;60
6687;2026;87;9999;4;12047;2;2;0;0;0;15;125;62
6692;2026;97;9999;5;16434;2;1;1;1;0;23;197;60
6692;2025;87;9999;1;1326;0;0;0;0;0;1;10;50
6692;2025;87;9999;2;3443;0;0;0;0;0;3;37;56
6706;2024;86;9999;1;699;0;0;0;0;0;0;2;50
6706;2025;86;9999;6;22098;2;3;1;1;0;25;262;68
6713;2025;101;9999;14;43967;8;3;1;0;1;48;427;61
6715;2024;102;9999;2;2698;0;0;0;0;0;2;32;61
6731;2026;95;9999;5;16531;1;4;0;0;0;22;173;55
6738;2026;80;9999;3;6609;0;1;0;0;0;12;73;48
6753;2025;83;9999;4;13149;0;4;0;0;0;21;135;42
6753;2026;63;9999;1;388;0;0;0;0;0;0;5;60
6761;2026;67;9999;2;5825;0;2;0;0;0;11;90;65
6784;2024;74;9999;6;21290;2;3;1;0;1;19;193;62
6784;2025;74;9999;7;25178;3;4;0;0;0;25;202;55
6804;2026;72;9999;2;6070;0;1;0;0;0;8;63;51
6810;2026;63;9999;10;35857;5;4;1;1;1;37;315;59
6813;2026;83;9999;6;21787;2;4;0;0;0;25;214;57
6821;2026;71;9999;5;17004;1;4;0;0;0;23;206;64
6824;2026;67;9999;3;8828;0;1;1;0;0;8;108;72
6837;2024;73;9999;1;3152;0;0;0;0;0;3;18;46
6837;2025;73;9999;1;1841;0;0;0;0;0;1;11;54
6837;2026;73;9999;0;0;0;0;0;0;0;0;0;0
6837;2026;73;9999;0;0;0;0;0;0;0;0;0;0
6870;2024;69;9999;2;4044;0;1;0;0;0;6;34;43
6870;2025;69;9999;7;25124;3;4;0;0;1;19;233;77
6870;2026;69;9999;18;62143;11;6;0;0;0;59;645;68
6879;2026;72;9999;12;41184;6;5;1;0;0;47;320;48
6896;2026;78;9999;17;60510;11;5;0;1;0;55;464;57
6905;2025;68;9999;1;3114;0;0;0;0;0;3;17;45
6905;2026;68;9999;4;11641;0;1;0;0;0;19;122;45
6908;2026;111;9999;2;1044;1;0;0;0;0;0;5;53
6908;2025;111;9999;3;8664;0;2;0;2;0;13;85;51
6927;2025;106;9999;2;1345;0;0;0;0;0;2;14;50
6936;2025;112;9999;0;0;0;0;0;0;0;0;0;0
6936;2026;107;9999;7;26889;3;3;1;2;0;26;261;63
6937;2025;111;9999;7;24237;4;2;1;0;1;20;255;71
6937;2026;111;9999;18;65464;9;6;2;0;0;64;530;59
6939;2025;122;9999;4;12677;0;3;0;0;0;19;172;62
6939;2026;122;9999;11;34097;6;5;0;1;2;36;286;55
6940;2026;118;9999;7;19098;3;2;0;0;1;20;148;48
6940;2025;118;9999;9;28839;5;2;0;0;1;25;266;60
6967;2025;121;9999;4;9848;1;2;0;0;0;14;127;53
6967;2026;121;9999;7;23197;3;4;0;0;1;26;234;58
6968;2024;115;9999;1;917;0;0;0;1;0;0;14;72
6968;2025;115;9999;0;0;0;0;0;0;0;0;0;0
6968;2026;115;9999;20;72368;13;5;1;0;1;63;590;61
6968;2026;115;9999;1;397;0;0;0;0;0;0;0;48
6985;2024;122;9999;0;0;0;0;0;0;0;0;0;0
6985;2025;122;9999;2;1650;0;1;0;0;0;7;30;32
6985;2026;114;9999;0;0;0;0;0;0;0;0;0;0
6993;2026;120;9999;0;0;0;0;0;0;0;0;0;0
6993;2025;120;9999;1;305;0;0;0;0;0;0;3;52
6993;2024;120;9999;1;2430;0;0;0;0;0;2;16;51
7003;2026;122;9999;3;5845;0;0;0;0;0;11;57;41
7012;2025;109;9999;0;0;0;0;0;0;0;0;0;0
7029;2024;105;9999;0;0;0;0;0;0;0;0;0;0
7029;2025;105;9999;4;11248;0;4;0;0;0;18;191;67
7075;2026;96;9999;4;11799;0;4;0;0;0;22;158;53
7075;2025;96;9999;6;16502;2;3;0;1;0;24;183;45
7078;2026;100;9999;23;78606;15;8;0;0;1;65;472;51
7091;2026;94;9999;3;10770;0;1;1;0;0;13;133;58
7115;2026;88;9999;10;36448;6;3;1;0;0;43;307;50
7155;2025;86;9999;0;0;0;0;0;0;0;0;0;0
7163;2026;98;9999;0;0;0;0;0;0;0;0;0;0
7211;2026;103;9999;0;0;0;0;0;0;0;0;0;0
7211;2026;103;9999;0;0;0;0;0;0;0;0;0;0
7227;2026;99;9999;1;1537;0;0;0;0;0;3;30;58
7237;2026;75;9999;1;311;0;0;0;0;0;0;5;55
7271;2025;82;9999;0;0;0;0;0;0;0;0;0;0
7271;2026;82;9999;21;72977;13;8;0;1;1;73;687;64
7298;2025;75;9999;3;9458;1;2;0;0;0;13;72;41
7298;2026;75;9999;12;45294;5;5;2;1;0;48;419;56
7302;2025;82;9999;4;14395;0;4;0;0;0;17;183;65
7302;2026;82;9999;1;2573;0;0;0;0;0;1;33;88
7325;2026;83;9999;1;539;0;0;0;0;0;0;1;48
7327;2025;69;9999;0;0;0;0;0;0;0;0;0;0
7385;2025;84;9999;1;780;0;0;0;0;0;1;15;58
7409;2025;70;9999;1;571;0;0;0;0;0;3;9;28
7425;2026;121;9999;2;2003;0;0;0;0;0;6;34;36
7435;2026;116;9999;0;0;0;0;0;0;0;0;0;0
7444;2026;113;9999;0;0;0;0;0;0;0;0;0;0
7461;2025;115;9999;16;58480;11;4;1;1;0;48;370;53
7461;2026;115;9999;3;10381;0;3;0;0;0;14;129;61
7461;2026;115;9999;6;14073;3;1;0;1;0;11;115;59
7466;2025;119;9999;1;3637;1;0;0;0;0;2;19;54
7466;2025;119;9999;5;15681;4;1;0;0;0;18;142;52
7466;2026;119;9999;8;20906;2;2;2;0;0;18;175;57
7512;2025;119;9999;1;2319;0;0;0;0;0;7;28;14
7512;2025;119;9999;17;61554;15;2;0;0;1;38;437;65
7512;2026;113;9999;13;48464;6;6;1;1;0;42;447;65
7562;2026;112;9999;0;0;0;0;0;0;0;0;0;0
7596;2024;69;9999;4;10202;0;3;0;1;0;12;101;48
7596;2025;83;9999;1;1164;0;0;0;0;0;1;9;50
7596;2026;69;9999;4;3546;0;1;0;0;0;5;53;55
7598;2026;81;9999;2;3692;0;0;0;0;0;5;41;54
7654;2026;97;9999;9;27503;3;4;1;1;0;37;255;50
7717;2026;87;9999;0;0;0;0;0;0;0;0;0;0
7762;2026;90;9999;2;2717;0;0;0;0;0;2;20;48
7816;2026;68;9999;6;13537;3;3;0;0;1;15;141;59
7895;2026;77;9999;1;474;0;0;0;0;0;2;10;41
7908;2026;64;9999;1;2815;1;0;0;0;0;1;25;76
7911;2026;65;9999;0;0;0;0;0;0;0;0;0;0
7993;2026;108;9999;4;9361;0;3;0;2;0;16;116;47
8056;2026;108;9999;11;34920;5;3;1;0;0;38;337;60
8057;2026;120;9999;5;18557;1;2;2;0;1;18;239;74
8101;2025;97;9999;1;229;0;0;0;0;0;0;1;48
8101;2026;94;9999;14;49493;8;5;1;0;0;54;468;60
8102;2026;93;9999;1;1516;0;0;0;0;0;3;21;61
8103;2026;93;9999;4;12986;0;3;1;1;0;19;156;57
8104;2026;104;9999;6;15415;2;2;1;0;0;14;143;61
8104;2025;104;9999;4;14553;0;3;1;0;0;21;139;47
8105;2025;104;9999;0;0;0;0;0;0;0;0;0;0
8106;2025;96;9999;5;12291;1;1;0;0;0;20;144;54
8106;2026;88;9999;2;4178;0;1;0;1;0;6;30;36
8107;2026;87;9999;1;2611;0;0;0;0;0;5;19;22
8107;2026;87;9999;1;1080;0;0;1;0;0;1;5;46
8107;2025;100;9999;3;5905;0;0;0;0;0;9;84;60
8108;2026;116;9999;7;25235;3;3;1;1;0;28;246;62
8108;2025;117;9999;1;1516;0;0;0;0;0;3;24;51
8109;2025;108;9999;5;14525;1;3;0;0;0;22;148;45
8109;2026;119;9999;17;60426;12;4;0;0;2;47;410;57
8110;2026;118;9999;2;7172;0;1;1;0;0;6;61;68
8110;2025;121;9999;3;8814;0;2;0;0;0;15;118;53
8111;2025;105;9999;1;3072;0;0;0;0;0;5;54;74
8111;2026;110;9999;1;323;0;0;0;0;0;0;4;54
8112;2026;81;9999;7;21478;3;4;0;0;1;23;171;50
8112;2025;77;9999;0;0;0;0;0;0;0;0;0;0
8114;2026;77;9999;5;17430;1;4;0;1;0;23;225;69
8120;2026;107;9999;0;0;0;0;0;0;0;0;0;0
8120;2025;108;9999;2;3348;0;1;0;0;0;10;50;36
8121;2025;81;9999;8;27351;4;4;0;0;1;23;215;60
