PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2238;2021;39;1;68;4;14;37;3;1;1;0;1;71;0;121;3;1;55;35;24;103;64944;5092;8593;0;0
2238;2022;39;1;37;7;5;8;-1;0;0;0;0;68;0;51;0;0;23;13;10;40;32226;443;6656;0;0
2249;2021;43;1;37;6;12;24;8;1;2;0;2;57;0;25;99;56;17;9;4;23;16180;888;2597;0;0
2254;2021;51;1;3;0;0;0;-1;0;0;0;0;52;0;1;7;0;4;0;0;2;1596;0;190;0;0
2263;2021;49;1;64;16;32;28;0;10;15;0;0;72;5;133;1073;543;94;13;15;33;46909;17883;290;0;0
2317;2021;43;1;1;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;1;767;0;192;0;0
4410;2021;44;1;62;12;26;58;7;3;7;0;1;69;3;135;0;0;50;49;15;90;61421;9729;5282;0;0
5830;2021;40;1;31;3;6;6;-5;1;2;0;1;62;0;49;105;49;10;3;8;5;19408;4181;466;0;0
5830;2021;20;0;3;0;0;0;-2;0;0;0;0;56;0;2;19;6;1;1;1;1;1178;0;411;0;0
5830;2022;123;1;33;7;9;24;10;3;2;0;1;60;0;31;49;24;20;4;7;8;17493;4000;588;0;0
5830;2023;34;1;11;0;3;4;-2;0;0;0;0;61;0;6;55;27;9;2;0;3;5439;94;1750;0;0
5835;2021;14;0;51;2;14;12;6;0;3;0;0;60;1;66;0;0;51;7;17;24;51750;2185;1628;0;0
5835;2021;3;0;16;2;2;10;1;0;0;1;0;59;0;33;0;0;19;0;4;4;14828;195;1581;0;0
5835;2022;3;0;17;0;7;4;3;0;0;0;0;57;0;30;0;0;11;1;7;17;16475;205;917;0;0
5845;2021;21;0;82;3;9;18;-8;0;0;0;0;60;1;26;12;5;69;21;17;9;41203;525;46;0;0
5845;2022;56;1;60;20;19;20;10;2;4;0;0;62;3;111;0;0;35;16;26;32;45043;3585;151;0;0
5845;2022;21;0;2;0;1;0;1;0;0;0;0;61;0;2;16;7;1;1;0;0;654;431;147;0;0
5855;2021;11;0;77;13;13;39;-25;3;6;2;1;61;3;82;778;387;52;64;25;12;65809;5595;1492;0;0
5855;2022;11;0;54;2;7;8;-26;1;1;0;0;58;0;43;172;90;35;10;9;6;30516;1413;483;0;0
32;2021;36;1;55;10;9;114;-2;0;1;0;0;64;3;81;71;37;101;23;16;25;38900;3536;871;10;4
32;2022;36;1;61;12;11;120;1;1;0;0;2;63;3;95;116;55;134;18;23;14;41346;1616;9021;8;6
243;2021;47;1;3;2;0;12;1;0;0;0;0;75;0;5;2;0;7;0;3;3;2238;31;135;2;2
243;2021;0;0;41;0;5;49;-8;0;0;0;0;58;0;34;36;22;37;13;7;4;24820;82;1663;5;5
243;2022;47;1;68;11;15;102;3;1;0;0;1;62;3;101;34;16;115;19;19;39;50182;1382;3536;11;7
261;2021;44;1;66;3;10;28;0;0;0;0;1;67;0;74;0;0;54;18;35;189;59514;597;8563;0;0
261;2022;43;1;41;3;11;16;0;1;1;0;0;68;1;45;0;0;40;23;25;91;37588;1046;3965;0;0
284;2021;34;1;29;4;4;14;0;0;0;0;0;61;0;36;44;18;43;5;4;9;18578;594;2225;0;0
284;2022;35;1;75;11;19;42;-7;5;8;0;0;65;2;108;796;416;118;14;9;44;54684;15162;270;0;0
482;2021;21;0;31;3;4;4;-4;0;0;1;0;58;1;19;78;38;25;9;7;1;15469;54;498;0;0
482;2022;52;1;64;13;15;108;-9;1;2;0;1;61;3;102;106;49;151;30;32;25;52928;3328;5964;0;0
2162;2021;32;1;41;3;4;96;5;0;0;0;0;59;1;28;2;1;52;12;8;15;23669;335;345;11;5
2162;2022;57;1;50;6;8;147;6;0;0;0;0;58;2;65;28;8;150;14;10;20;35789;565;4196;9;4
2175;2021;55;1;68;10;17;185;7;1;0;0;0;60;1;84;32;11;144;21;14;14;43878;1360;4072;21;13
2175;2022;44;1;1;0;1;2;1;0;0;0;1;58;0;1;0;0;1;0;0;0;259;0;84;0;0
2210;2022;49;1;55;6;15;24;-3;3;6;0;0;60;3;76;1;1;30;11;13;12;34549;10157;17;0;0
2210;2021;49;1;53;12;16;36;3;3;9;0;0;65;1;103;29;16;39;5;14;14;33308;12354;511;0;0
2213;2021;43;1;55;8;9;27;9;0;0;0;2;63;1;69;133;60;67;26;17;34;42032;277;9117;1;0
2213;2022;40;1;1;0;0;0;0;0;0;0;0;59;0;1;1;1;2;1;0;0;909;42;92;0;0
2;2021;17;0;82;21;18;34;13;1;5;1;0;63;3;108;860;468;60;60;39;10;65124;3335;1044;0;0
2;2022;17;0;82;28;18;32;20;1;0;3;1;61;5;128;803;396;50;56;32;12;59687;1454;2914;0;0
2;2023;17;0;82;22;41;18;35;0;0;0;0;63;3;103;889;438;66;50;40;6;75519;99;240;0;0
2;2024;17;0;76;10;30;18;15;0;0;0;0;62;2;67;765;302;55;51;53;5;66946;16;4528;0;0
4;2021;15;0;71;5;11;16;-22;1;3;0;1;66;1;39;175;89;105;61;27;9;65422;5581;2721;0;0
4;2022;15;0;77;10;13;14;-24;0;0;0;0;61;2;78;47;20;68;44;21;12;60755;1447;2116;0;0
4;2023;48;1;27;2;6;4;1;1;0;0;0;59;0;22;74;37;7;4;8;7;13695;939;2480;0;0
4;2023;14;0;6;2;2;2;-2;1;0;0;0;58;0;5;2;2;2;1;1;2;3412;232;81;0;0
10;2021;8;0;41;2;13;58;-8;0;0;0;0;67;1;40;40;21;67;27;8;12;35248;1367;738;2;0
10;2022;8;0;81;17;33;43;-33;0;11;0;1;68;3;147;32;18;196;66;36;39;69484;9890;1836;1;0
10;2023;57;1;4;0;0;2;0;0;0;0;0;62;0;3;15;10;9;1;0;1;1550;619;77;0;0
10;2023;12;0;55;7;14;14;-15;0;2;0;2;63;0;66;27;12;112;39;15;18;42557;2769;1907;0;0
15;2021;7;0;24;3;3;15;-14;0;0;0;0;55;1;35;0;0;29;2;5;27;24076;471;3176;1;0
15;2022;7;0;76;1;15;66;-35;0;2;0;0;53;0;108;0;0;71;18;30;57;77303;616;10182;4;2
15;2023;7;0;68;3;19;38;-30;0;0;0;0;53;1;97;0;0;67;22;25;71;64778;372;1568;2;0
27;2021;18;0;35;7;8;10;-5;2;3;0;1;60;0;48;284;140;20;28;8;4;26061;1757;1715;0;0
27;2022;18;0;55;11;16;14;11;1;2;0;1;61;1;62;400;201;31;36;27;4;34565;1766;237;0;0
27;2023;60;1;52;16;16;18;-10;12;12;0;0;63;2;116;152;71;50;14;10;3;21752;17330;396;0;0
27;2024;18;0;2;0;1;0;0;0;0;0;0;59;0;2;5;2;2;0;2;0;918;0;0;0;0
27;2024;60;1;2;0;0;2;-1;0;0;0;0;58;0;1;1;1;6;0;1;0;920;0;40;0;0
31;2021;49;1;64;8;11;38;-7;0;0;0;1;64;2;80;241;135;112;24;20;43;43559;427;9828;0;0
39;2021;8;0;82;8;20;20;-6;0;3;2;0;65;2;92;17;8;101;63;24;16;65856;6600;3126;0;0
39;2022;8;0;72;10;19;23;-19;1;0;0;0;64;1;122;11;3;101;60;29;13;57723;1111;270;0;0
39;2023;60;1;7;1;1;6;1;1;0;0;0;68;0;18;0;0;2;1;2;5;2890;2331;0;0;0
49;2021;9;0;82;9;8;34;6;1;0;1;1;60;2;144;0;0;79;9;27;34;86355;1350;9130;0;0
49;2022;9;0;80;11;26;24;25;1;2;0;2;60;1;187;0;0;118;17;47;32;85244;5077;3939;0;0
49;2023;24;0;5;0;2;0;-1;0;0;0;0;58;0;13;0;0;6;0;2;4;5440;0;698;0;0
50;2021;57;1;8;4;7;12;2;1;5;0;0;76;1;23;142;70;21;5;4;2;7666;1961;42;0;0
50;2021;12;0;57;12;13;18;4;0;2;0;0;60;3;96;564;302;35;32;24;2;42025;743;850;0;0
50;2022;12;0;72;19;21;23;-4;1;4;2;1;61;2;95;696;347;43;56;35;4;50514;2857;2230;0;0
50;2023;12;0;13;2;4;0;-7;0;0;1;0;65;0;17;126;70;17;6;8;3;8688;27;1727;0;0
50;2023;57;1;46;7;15;21;4;2;6;1;0;66;3;78;545;286;49;9;12;4;29689;6646;792;1;0
56;2021;15;0;81;5;16;49;-8;2;2;1;1;63;0;48;71;35;118;42;19;15;59112;899;3940;2;2
56;2022;15;0;77;4;11;16;-13;0;0;0;0;58;2;49;28;12;81;30;18;19;37783;256;3273;0;0
56;2023;32;1;62;7;15;56;9;0;0;1;1;62;0;82;120;71;114;23;14;23;40762;200;10221;0;0
88;2021;29;0;24;2;3;8;2;0;0;0;1;59;0;37;0;0;22;2;5;34;26129;349;2337;0;0
88;2021;1;0;19;0;3;8;-7;0;0;0;0;54;0;18;0;0;18;2;6;11;19709;262;1157;0;0
88;2022;1;0;82;4;13;30;-5;0;0;0;1;55;2;114;0;0;83;12;35;52;70871;573;3521;0;0
88;2023;33;1;1;0;1;0;1;0;0;0;0;70;0;0;0;0;0;0;0;3;930;0;0;0;0
116;2021;16;0;72;4;13;43;7;0;1;0;6;60;0;86;0;0;73;15;25;132;80689;939;12043;0;0
116;2022;16;0;53;3;11;18;24;0;0;0;2;60;1;76;0;0;72;12;29;124;58784;187;5189;0;0
116;2023;3;0;82;7;30;26;1;0;2;0;4;60;1;151;0;0;93;14;26;107;82232;2535;5748;0;0
116;2024;36;1;53;5;5;15;5;1;0;0;0;62;1;88;16;6;22;17;13;58;44237;4892;4419;1;0
122;2021;24;0;61;7;7;46;11;0;0;0;0;60;1;82;0;0;51;9;30;94;67726;2467;7470;0;0
122;2022;24;0;43;1;11;11;12;0;0;0;1;58;0;75;0;0;53;9;11;67;48675;504;5510;1;0
122;2023;24;0;82;1;24;38;-44;0;1;0;3;57;1;109;0;0;108;20;38;130;79599;859;7123;0;0
123;2021;16;0;56;1;11;32;5;0;1;0;4;57;0;68;0;0;54;4;19;42;52537;531;3814;0;0
123;2022;16;0;23;0;4;6;1;0;0;0;0;56;0;24;0;0;29;7;7;21;22071;48;589;0;0
165;2021;48;1;14;1;3;22;-7;0;0;0;0;64;0;22;30;15;35;8;7;7;11086;270;1541;2;0
165;2021;14;0;67;5;10;26;0;0;1;0;0;63;0;27;0;0;85;17;9;10;34093;227;30;2;1
165;2022;48;1;70;20;18;141;2;2;1;0;0;61;4;135;67;31;174;27;18;16;55540;2496;3457;4;1
165;2023;12;0;20;2;4;14;-17;0;0;0;0;58;0;19;0;0;36;20;6;9;16440;0;31;0;0
171;2021;21;0;66;9;8;32;1;0;1;4;1;61;3;59;835;489;53;53;38;10;56148;966;6089;0;0
171;2022;21;0;82;15;19;18;-4;0;0;1;1;58;1;70;859;510;53;52;51;9;64945;269;1543;0;0
171;2023;24;0;82;7;8;20;-26;1;0;0;1;59;1;62;578;351;73;41;45;13;44118;1593;2942;0;0
179;2021;5;0;82;11;20;42;23;2;1;1;4;62;2;137;0;0;82;15;23;53;83942;3804;7573;0;0
179;2022;5;0;66;9;33;26;6;2;5;1;0;60;1;143;0;0;69;11;25;53;64534;2952;3745;0;0
179;2023;3;0;47;1;12;10;-15;0;0;0;2;56;0;72;0;0;45;8;20;55;44898;281;3486;0;0
179;2023;24;0;18;1;6;2;-6;0;1;0;0;56;0;25;0;0;16;10;11;29;19163;78;1589;0;0
179;2024;24;0;60;3;18;23;4;0;0;0;0;62;0;103;0;0;83;12;55;98;62628;203;9150;0;0
183;2021;24;0;81;13;38;29;10;5;4;1;6;70;1;85;63;30;120;57;23;20;77182;4242;4784;1;0
183;2022;5;0;52;15;28;20;10;2;5;0;0;68;3;108;17;7;96;42;21;9;46512;3294;261;0;0
183;2023;23;0;15;4;2;2;-1;0;1;0;0;60;0;21;4;2;13;13;2;2;9237;151;318;0;0
194;2021;23;0;82;5;19;26;-4;0;3;0;1;66;1;75;3;0;116;49;37;20;74688;4628;990;0;0
194;2022;28;0;77;11;25;14;-21;2;4;0;0;64;0;94;1;0;80;42;22;27;68999;6717;53;0;0
194;2023;24;0;82;7;15;44;-40;1;0;0;1;58;1;83;51;23;70;85;24;15;58252;483;3056;0;0
196;2021;18;0;76;4;19;8;-17;1;1;0;0;65;0;51;86;50;100;58;26;12;63991;3373;380;0;0
196;2022;18;0;38;5;21;16;17;0;3;0;1;64;3;25;276;140;40;28;18;10;22517;4867;264;0;0
196;2023;31;0;21;0;3;4;-1;0;0;0;0;59;0;14;89;49;11;7;7;4;11458;298;74;0;0
196;2023;123;1;4;1;0;2;-2;1;0;0;0;63;0;5;24;15;7;1;2;1;1967;571;0;0;0
201;2021;30;0;7;0;0;2;0;0;0;0;0;65;0;1;1;0;5;4;2;0;4470;412;9;0;0
201;2022;30;0;57;7;20;18;5;1;0;0;0;65;2;56;9;4;76;34;21;8;46991;2369;0;0;0
201;2022;3;0;26;1;5;4;-8;0;1;0;0;60;0;12;0;0;41;27;6;7;15693;1268;446;0;0
201;2023;123;1;38;3;18;28;10;0;4;1;0;64;0;67;31;10;18;7;10;33;32967;2937;993;0;0
201;2023;31;0;11;2;5;2;0;0;0;0;0;64;0;13;1;0;12;5;2;4;8841;199;0;0;0
201;2023;57;1;8;0;3;2;1;0;0;0;0;55;0;4;13;5;2;1;0;2;3480;54;1012;0;0
208;2021;11;0;81;8;19;16;-18;3;7;1;3;65;0;84;1039;527;54;61;46;13;52638;9496;9149;0;0
208;2022;11;0;81;13;16;24;-20;0;0;2;1;62;1;72;1113;587;72;70;55;19;69990;173;11034;0;0
208;2023;54;1;12;2;3;8;-1;0;1;0;0;70;0;18;201;97;12;2;10;17;10591;1161;2782;0;0
222;2021;22;0;82;12;22;29;3;5;6;0;0;73;2;81;4;0;170;53;31;12;68767;7771;859;0;0
222;2022;22;0;76;8;30;26;-20;6;4;0;1;72;0;93;12;8;159;58;32;13;67385;8264;828;0;0
222;2023;60;1;33;4;13;6;-2;1;2;0;1;64;0;60;58;31;15;10;4;7;25177;3398;2651;0;0
222;2023;18;0;6;1;1;0;2;0;0;0;0;59;1;3;14;9;1;0;1;0;2814;0;109;0;0
229;2021;31;0;43;3;4;14;-4;0;1;0;0;65;0;35;38;15;53;23;13;6;31708;1347;0;0;0
229;2021;27;0;18;1;7;2;5;0;0;0;0;60;0;9;3;1;13;3;6;1;6378;0;38;0;0
229;2022;2;0;82;11;24;10;-5;0;4;2;0;61;1;85;296;134;78;41;24;8;43784;4525;648;0;0
229;2023;7;0;22;2;3;4;3;0;0;0;1;61;0;23;27;12;28;14;1;5;10816;1181;99;0;0
240;2021;11;0;71;3;13;67;-2;1;1;0;2;63;0;50;104;48;122;41;24;7;47877;2691;3344;2;0
240;2022;11;0;71;8;13;15;-2;0;0;3;3;60;0;53;94;60;87;31;20;17;35707;101;4964;1;1
240;2023;41;1;9;1;0;10;-2;0;0;0;0;65;0;10;21;11;12;3;4;5;6036;43;1636;0;0
242;2021;17;0;82;9;18;52;29;0;4;1;4;60;3;111;0;0;72;13;33;160;72479;1440;13094;0;0
242;2022;17;0;27;0;8;6;9;0;0;0;1;59;0;35;0;0;36;8;8;65;28428;677;2823;0;0
242;2023;53;1;9;0;5;6;1;0;0;0;2;61;0;18;0;0;14;5;6;19;8129;147;1252;0;0
258;2021;15;0;75;12;21;36;-9;9;14;0;0;65;3;63;209;109;102;41;14;10;41099;16140;482;0;0
258;2022;15;0;79;12;16;8;-37;3;4;0;0;59;0;81;696;371;45;39;26;18;58673;5024;154;0;0
258;2023;58;1;38;5;12;8;-7;3;2;0;0;60;0;32;280;164;45;5;11;20;21682;2357;1270;0;0
258;2023;37;1;12;6;4;0;0;2;3;0;0;70;0;19;72;47;16;5;3;7;9475;4024;120;0;0
293;2021;22;0;78;5;16;107;19;0;2;1;4;59;1;114;2;0;83;17;16;123;67162;1269;13565;5;3
293;2022;22;0;82;6;14;81;-18;0;0;0;0;57;1;135;0;0;96;16;26;110;77649;485;3805;5;3
293;2023;40;1;2;0;1;0;0;0;0;0;0;52;0;0;0;0;5;0;0;2;1697;0;342;0;0
299;2022;50;1;48;1;11;56;3;0;2;0;0;67;0;58;454;238;75;6;23;15;33299;2600;263;6;3
314;2021;55;1;4;0;0;0;0;0;0;0;0;63;0;1;6;4;3;1;1;4;3057;684;26;0;0
314;2023;45;1;62;11;10;40;-10;4;1;0;0;60;0;104;23;11;19;10;13;14;46036;6336;704;0;0
317;2021;32;1;1;0;1;0;0;0;1;0;0;80;0;1;0;0;3;1;3;3;986;135;193;0;0
321;2021;22;0;79;8;8;64;20;0;0;1;1;61;2;137;0;0;111;12;30;77;74123;721;6654;0;0
321;2022;22;0;42;4;9;19;-2;1;1;0;0;60;1;78;29;11;67;21;19;53;36406;1237;5547;1;0
321;2023;33;1;18;4;3;12;8;0;0;0;0;72;0;28;1;1;10;5;6;47;15944;1625;1583;0;0
321;2023;34;1;6;0;1;6;-1;0;0;0;0;68;0;10;0;0;6;6;1;26;5342;260;1142;0;0
330;2021;53;1;67;12;16;45;-6;2;3;0;0;65;3;92;765;413;64;18;23;56;47436;6901;5065;1;1
331;2021;14;0;82;5;14;54;4;1;1;0;4;60;3;124;2;0;109;14;54;51;87072;4331;13369;0;0
331;2022;10;0;82;7;29;42;26;1;2;0;2;59;2;186;0;0;135;16;63;53;99961;1763;4651;0;0
331;2023;10;0;41;0;12;22;-3;0;0;0;0;60;0;82;0;0;80;10;33;26;44181;518;2791;0;0
336;2021;41;1;48;6;20;32;-22;3;10;0;0;69;0;115;0;0;33;27;9;131;48512;10498;4022;0;0
336;2022;46;1;25;8;12;16;6;4;3;0;0;72;2;91;0;0;15;10;7;30;24134;6172;1667;0;0
339;2024;53;1;1;0;0;0;0;0;0;0;0;53;0;0;1;0;0;0;0;0;389;0;0;0;0
346;2021;35;1;75;22;31;166;-9;5;15;0;0;68;4;173;280;129;286;36;28;18;65284;16354;10458;18;8
346;2022;11;0;54;3;10;18;-7;0;0;0;1;59;0;79;17;3;96;15;19;1;40098;115;1766;2;2
367;2022;52;1;51;6;8;26;-11;1;3;0;0;65;1;92;35;9;63;13;18;34;40260;7555;2682;0;0
368;2022;37;1;73;7;22;58;8;0;4;1;0;62;2;132;0;0;80;16;22;123;71236;3120;9304;0;0
368;2021;44;1;53;5;11;34;-2;0;2;0;0;62;1;106;0;0;43;13;15;62;47991;3982;5623;0;0
382;2021;42;1;71;6;16;44;1;0;0;0;2;65;3;80;0;0;102;31;27;111;67561;1155;8820;0;0
394;2021;57;1;58;11;19;17;6;0;0;0;0;63;2;80;70;31;44;21;25;20;36532;1098;5515;0;0
395;2021;36;1;17;0;3;18;1;0;0;0;0;60;0;17;0;0;26;9;12;38;15207;260;1948;0;0
395;2022;46;1;55;2;12;47;-8;0;1;0;1;59;0;68;8;2;76;15;27;102;49779;469;10523;1;1
397;2021;57;1;64;2;18;30;31;0;0;0;2;72;0;102;0;0;71;14;24;102;60531;2765;8808;0;0
399;2021;8;0;72;1;17;45;-22;0;3;1;3;60;0;103;6;4;91;14;53;51;63022;4722;9446;1;0
399;2022;8;0;16;1;4;0;-6;0;1;1;1;60;0;11;3;0;22;11;7;12;10678;245;1637;0;0
399;2023;41;1;69;11;17;42;1;0;2;0;1;65;1;107;81;38;92;35;25;126;61270;1931;8890;0;0
410;2021;60;1;66;4;12;81;12;0;1;0;2;66;0;95;0;0;110;25;31;127;66009;3962;11252;7;2
410;2022;60;1;50;3;14;58;12;0;2;0;1;67;0;58;0;0;84;10;31;146;50740;728;7261;0;0
410;2022;18;0;5;0;0;2;3;0;0;0;0;60;0;3;0;0;6;2;4;12;4554;0;598;0;0
410;2023;60;1;15;1;2;8;-2;0;0;0;0;64;0;15;0;0;19;6;7;35;13826;680;1545;0;0
420;2021;22;0;80;3;16;63;7;0;1;0;1;63;0;35;49;24;131;44;19;7;55352;867;2270;1;0
420;2022;22;0;82;6;9;51;-6;0;0;0;1;65;2;71;154;80;200;75;28;25;62699;194;9877;1;1
420;2023;48;1;16;1;2;18;5;0;0;0;0;62;0;20;34;20;15;1;3;9;8275;26;2473;0;0
421;2021;36;1;17;6;5;6;-4;2;2;0;0;71;0;40;0;0;36;2;2;5;12439;4314;0;0;0
421;2022;36;1;66;16;30;32;-9;8;13;0;0;67;3;166;22;9;119;21;5;17;52609;18376;86;0;0
461;2022;46;1;66;4;11;76;-5;1;0;0;1;60;3;69;434;201;81;21;23;22;33551;498;5666;0;0
470;2021;30;0;82;5;23;28;-1;0;4;0;1;64;1;51;94;41;94;53;33;8;63519;3159;5634;0;0
470;2022;30;0;82;7;18;27;12;0;1;1;2;65;2;58;86;38;141;58;46;7;62776;1426;4502;1;0
470;2023;9;0;45;3;13;0;4;0;0;0;2;61;1;39;41;21;47;23;12;8;25816;250;2478;0;0
478;2021;42;1;73;15;25;53;-11;2;11;2;0;69;3;194;0;0;42;29;38;96;70943;12739;8703;0;0
478;2022;42;1;59;8;18;28;-9;2;3;0;0;64;0;115;0;0;40;23;24;83;53039;3740;4678;0;0
483;2021;41;1;43;4;9;50;-25;1;3;0;0;66;0;81;0;0;31;16;10;81;40292;6955;4662;2;0
483;2022;46;1;65;6;17;44;7;1;2;0;0;60;2;97;26;8;62;15;14;116;58425;4537;9337;0;0
485;2021;3;0;82;11;16;22;-5;0;4;0;1;61;2;73;741;340;56;47;26;13;58121;2507;2758;0;0
485;2022;3;0;82;16;21;14;-12;1;0;0;2;59;0;94;840;379;62;68;50;10;63156;359;1684;0;0
485;2023;3;0;82;15;26;16;5;1;0;3;1;63;1;108;150;67;113;79;31;15;60397;136;4295;0;0
493;2021;20;0;82;13;24;38;6;0;5;1;3;70;4;124;630;329;108;78;39;9;72313;4011;6626;0;0
493;2022;11;0;82;19;28;34;-32;5;13;0;0;68;3;120;1266;670;104;61;79;9;75305;15063;311;0;0
493;2023;9;0;74;15;34;12;10;1;4;0;0;63;3;74;629;304;61;48;53;17;49556;3723;450;0;0
505;2021;4;0;1;0;0;0;-1;0;0;0;0;61;0;0;0;0;1;1;0;0;796;0;51;0;0
505;2022;4;0;18;1;2;4;-13;0;0;0;0;55;0;15;3;1;7;12;3;1;8626;35;374;0;0
505;2023;32;1;1;0;0;0;0;0;0;0;0;73;0;2;0;0;1;0;1;0;817;210;0;0;0
505;2024;38;1;9;1;2;2;-1;0;1;0;0;63;0;22;0;0;6;1;1;0;7687;951;42;0;0
548;2021;55;1;4;1;1;0;4;0;0;0;0;70;1;6;14;5;1;2;1;2;3053;232;483;0;0
548;2022;39;1;75;17;12;32;0;2;2;0;0;58;6;122;11;5;45;16;12;10;41005;5266;299;0;0
558;2021;58;1;4;5;1;2;1;3;0;0;0;68;2;12;0;0;2;0;0;4;2929;1118;45;0;0
558;2022;35;1;62;16;12;20;-18;3;4;0;0;63;0;130;12;5;42;15;7;20;43179;10402;100;0;0
558;2022;56;1;10;1;1;4;0;1;1;0;0;60;0;19;0;0;11;0;0;3;7150;1143;0;0;0
561;2021;38;1;70;6;24;99;6;0;3;1;0;64;1;107;0;0;90;12;39;216;69511;4993;12770;8;2
561;2022;58;1;41;2;13;18;-9;1;6;1;0;68;0;108;0;0;64;11;20;110;35457;11925;3756;0;0
563;2021;2;0;79;6;11;14;2;0;1;3;2;64;0;48;394;197;102;61;24;27;51176;658;14780;0;0
563;2022;2;0;82;11;16;22;-25;1;0;2;2;67;2;71;304;145;160;89;52;37;66849;1312;12964;0;0
563;2023;14;0;80;10;17;17;4;0;0;2;1;60;1;93;238;115;77;49;28;25;44007;203;5257;0;0
583;2021;9;0;82;9;13;43;2;0;3;0;0;62;3;80;749;416;47;51;33;8;43218;3795;4860;1;0
583;2022;24;0;82;11;14;34;-13;0;0;0;1;63;0;84;619;314;85;35;61;22;52587;359;11733;2;0
583;2023;24;0;18;1;1;12;-8;0;0;0;0;58;0;13;174;92;15;14;11;2;12975;215;130;0;0
592;2021;37;1;72;20;36;54;18;3;9;0;0;67;2;217;114;49;54;28;22;33;60017;18703;2888;0;0
592;2022;123;1;76;24;19;76;9;8;8;1;0;64;4;220;1126;570;76;30;23;28;62470;15312;1087;1;0
597;2021;14;0;82;10;8;20;1;0;1;4;1;61;2;79;628;275;57;39;25;26;44994;300;12344;0;0
597;2022;48;1;67;10;16;22;-1;1;1;0;0;66;2;108;707;284;171;20;26;42;51228;2670;6188;0;0
597;2023;12;0;9;1;2;2;1;0;0;0;0;63;0;11;1;0;19;7;5;6;7850;70;70;0;0
598;2022;44;1;64;19;26;24;-3;7;17;0;0;64;1;180;70;34;29;20;4;17;43856;13901;268;0;0
602;2021;58;1;3;1;1;4;2;1;0;0;0;73;0;3;0;0;1;2;1;3;2852;272;129;0;0
602;2022;58;1;72;3;12;38;8;0;1;0;2;67;1;127;0;0;55;19;24;87;66662;2162;8958;0;0
603;2022;42;1;42;6;18;30;-7;4;7;0;0;69;0;140;0;0;43;22;11;76;36759;10674;3610;0;0
603;2021;42;1;70;15;32;58;-19;5;14;0;0;69;1;236;1;1;72;28;36;115;67084;20668;6316;0;0
610;2022;62;1;1;0;0;0;1;0;0;0;0;69;0;0;0;0;2;1;0;1;1060;0;82;0;0
621;2021;30;0;80;1;10;12;0;0;0;0;1;64;0;36;19;8;87;28;15;5;44460;350;2794;0;0
621;2022;24;0;82;8;20;16;-15;2;3;0;0;60;1;81;8;5;82;51;24;14;55698;3194;0;0;0
621;2023;123;1;19;4;4;16;-4;2;3;0;0;63;2;36;38;17;36;3;4;6;13374;2223;544;0;0
626;2021;7;0;62;4;5;18;0;0;0;0;1;56;3;53;0;0;41;11;26;60;59266;629;3416;0;0
626;2022;7;0;75;1;5;34;-28;0;0;0;0;56;0;104;0;0;74;15;23;107;73197;1296;4114;0;0
626;2023;44;1;54;1;12;33;-12;0;0;0;0;68;0;34;0;0;66;21;50;165;52331;487;11410;1;0
626;2023;58;1;11;0;3;0;1;0;0;0;0;68;0;15;0;0;20;5;10;24;11291;199;2257;0;0
630;2021;6;0;81;18;29;30;-11;6;20;3;1;66;2;114;1192;684;68;64;39;13;47552;14375;11933;0;0
630;2022;6;0;70;15;16;10;-24;0;0;2;0;64;2;115;946;510;85;84;53;11;61140;128;9733;0;0
630;2023;9;0;44;12;7;11;13;0;0;4;0;63;2;44;207;131;48;31;21;7;19338;0;5701;0;0
637;2022;37;1;8;0;0;2;-3;0;0;0;0;66;0;5;0;0;3;2;2;20;6608;11;920;0;0
637;2022;44;1;49;4;9;34;14;0;0;0;1;65;0;69;1;0;46;16;27;93;44415;735;7120;0;0
637;2021;49;1;55;5;11;47;2;0;0;0;0;68;0;64;1;1;60;13;38;130;51300;415;10222;1;0
642;2021;22;0;82;8;20;38;13;0;6;2;3;62;1;172;0;0;106;13;35;84;84894;5780;6859;0;0
642;2022;22;0;65;10;13;30;-3;0;0;0;4;61;1;177;0;0;94;24;50;65;77405;2378;5498;0;0
642;2023;23;0;9;0;0;4;-2;0;0;0;0;59;0;13;0;0;6;3;4;15;8624;0;404;0;0
643;2021;10;0;46;2;6;20;10;0;0;0;0;60;1;63;0;0;54;3;21;57;54215;2206;2335;0;0
643;2022;10;0;59;4;14;20;-1;0;0;1;1;57;1;81;0;0;45;4;23;45;54444;1809;4360;0;0
643;2023;44;1;45;5;25;26;-20;3;8;0;0;66;1;117;0;0;51;15;24;68;45606;8647;4118;0;0
643;2023;58;1;14;0;5;6;3;0;0;0;0;61;0;21;0;0;18;1;6;8;13032;297;1465;0;0
712;2021;28;0;35;4;3;12;-3;0;1;2;0;60;1;31;173;86;18;16;8;7;13126;710;3573;0;0
712;2022;39;1;74;13;11;50;-2;0;1;2;1;63;1;96;465;238;140;12;11;49;55273;762;13643;1;0
749;2021;52;1;70;12;17;216;-13;2;7;0;0;67;2;109;13;6;166;32;23;18;57521;5831;487;26;9
