PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
123;2022;16;0;1;0;0;0;-1;0;0;0;0;43;0;0;0;0;0;1;0;0;976;7;129;0;0
123;2023;29;0;1;0;0;0;-1;0;0;0;0;56;0;2;0;0;0;0;0;1;1019;0;122;0;0
165;2021;48;1;7;5;1;11;-2;1;0;1;1;63;1;13;17;9;19;9;10;1;4938;447;1096;0;0
165;2022;48;1;7;1;2;9;6;0;0;0;0;65;0;22;6;2;14;1;3;1;4695;239;1041;1;1
171;2021;21;0;7;0;2;0;1;0;0;0;0;61;0;5;95;61;4;3;3;1;5799;53;510;0;0
171;2022;21;0;6;1;2;0;2;0;0;0;0;58;1;7;84;50;5;7;0;0;4945;0;924;0;0
179;2021;5;0;7;0;1;0;3;0;0;0;0;63;0;9;0;0;6;0;4;7;6602;270;644;0;0
179;2022;5;0;7;0;5;2;6;0;0;0;0;63;0;15;0;0;3;2;3;4;7724;251;281;0;0
179;2023;3;0;3;0;0;0;-5;0;0;0;0;56;0;13;0;0;4;0;0;4;3274;0;188;0;0
179;2024;24;0;4;1;2;0;2;0;0;0;0;61;1;10;0;0;7;0;3;6;4469;372;216;0;0
183;2021;24;0;7;0;4;0;2;0;0;0;0;68;0;3;2;0;11;2;3;0;6724;87;152;0;0
183;2022;5;0;2;0;0;0;-3;0;0;0;0;57;0;1;0;0;3;2;1;0;1760;11;0;0;0
183;2023;18;0;5;2;3;4;-2;0;0;0;0;63;0;9;1;0;9;8;4;1;4249;340;170;0;0
194;2021;23;0;7;0;1;8;-5;0;0;0;0;64;0;5;0;0;12;5;4;3;6705;236;147;0;0
194;2022;28;0;5;2;1;0;-1;1;0;0;0;64;0;7;13;5;7;5;3;1;3856;539;0;0;0
194;2023;24;0;1;0;0;2;-1;0;0;0;0;58;0;1;1;0;1;0;0;0;620;24;45;0;0
196;2021;18;0;7;1;3;2;4;0;0;0;0;65;0;2;6;1;5;4;6;2;5647;250;55;0;0
196;2023;31;0;5;0;1;0;0;0;0;0;0;58;0;5;25;13;4;2;0;1;2899;125;60;0;0
201;2021;30;0;7;0;3;2;0;0;1;0;0;69;0;7;4;2;16;5;0;1;5928;1720;37;0;0
201;2022;30;0;5;0;3;0;1;0;1;0;0;66;0;5;1;1;10;5;0;1;3856;142;0;0;0
201;2023;123;1;1;0;1;2;1;0;0;0;0;62;0;2;8;5;0;1;0;2;889;87;135;0;0
201;2023;31;0;4;0;2;0;3;0;0;0;0;66;0;4;1;0;2;1;2;2;2855;46;0;0;0
208;2021;11;0;7;0;0;0;-1;0;0;0;0;64;0;9;78;40;3;4;5;0;3405;1000;637;0;0
208;2022;11;0;6;0;3;4;4;0;0;0;1;66;0;6;68;36;6;8;5;0;5323;23;1283;0;0
222;2021;22;0;7;0;2;4;1;0;0;0;0;68;0;7;0;0;11;4;2;2;6100;323;224;0;0
222;2022;22;0;7;0;2;0;-1;0;1;0;0;71;0;4;0;0;12;2;5;2;6249;313;58;0;0
222;2023;18;0;5;0;2;0;-2;0;0;0;0;58;0;2;1;0;3;3;2;2;3517;15;198;0;0
222;2023;60;1;1;0;0;2;0;0;0;0;0;61;0;0;0;0;0;0;0;0;733;0;1;0;0
229;2021;31;0;7;2;2;0;3;0;0;0;0;64;0;5;3;1;12;2;0;0;3920;317;0;0;0
229;2022;2;0;6;2;2;0;0;0;1;0;0;63;0;6;5;1;7;6;0;2;4068;180;0;0;0
229;2023;20;0;2;2;1;0;5;0;0;0;0;71;0;5;2;1;4;1;0;1;1112;0;0;0;0
229;2023;7;0;1;1;0;0;1;0;0;0;0;59;0;2;0;0;0;0;0;0;335;0;0;0;0
229;2024;31;0;1;0;1;0;1;0;0;0;0;66;0;4;0;0;1;0;0;1;685;136;0;0;0
240;2021;11;0;7;1;0;2;0;0;0;0;0;62;1;4;8;2;14;5;1;3;5332;28;57;0;0
240;2022;11;0;4;1;2;2;-2;0;0;1;1;61;0;3;11;9;10;7;0;0;2481;0;609;0;0
242;2021;17;0;7;0;1;4;1;0;0;0;0;60;0;4;0;0;7;1;3;13;6693;0;1112;0;0
258;2021;15;0;5;2;0;0;0;1;0;0;0;63;0;6;35;17;3;1;1;1;3210;428;23;0;0
258;2022;15;0;7;4;5;0;2;0;3;0;0;66;1;11;89;44;6;6;2;1;5793;920;0;0;0
293;2021;22;0;4;1;0;4;1;0;0;0;0;57;0;7;0;0;2;0;1;1;3720;106;406;0;0
293;2022;22;0;4;0;3;4;0;0;1;0;0;59;0;3;0;0;4;0;1;6;3777;1;668;0;0
314;2022;18;0;7;0;0;2;-6;0;0;0;0;56;0;2;0;0;6;2;0;0;3581;797;100;0;0
314;2023;45;1;6;0;0;2;-9;0;0;0;0;54;0;10;3;1;3;0;2;3;4404;243;242;0;0
314;2024;60;1;1;0;0;2;0;0;0;0;0;49;0;0;8;1;1;0;0;0;806;55;0;0;0
317;2022;18;0;7;0;0;0;-10;0;0;0;0;53;0;5;0;0;9;3;1;12;7130;426;589;0;0
321;2021;22;0;6;0;0;0;2;0;0;0;0;62;0;12;0;0;8;1;3;5;6591;158;643;0;0
321;2022;22;0;4;0;2;4;-3;0;0;0;0;59;0;10;0;0;1;1;4;6;4108;71;404;0;0
330;2021;53;1;6;1;3;2;0;0;0;0;0;65;1;6;80;32;8;0;3;4;4253;61;1090;0;0
330;2022;18;0;7;0;0;2;-5;0;0;0;0;54;0;3;58;28;3;4;1;0;4228;359;126;0;0
331;2021;14;0;7;0;2;2;1;0;0;0;1;62;0;17;0;0;10;1;5;4;7353;550;1290;0;0
331;2022;10;0;5;0;2;4;-2;0;1;0;0;55;0;6;0;0;3;0;3;1;5199;141;233;0;0
331;2023;10;0;4;0;0;4;-3;0;0;0;0;57;0;10;0;0;7;2;2;1;3985;0;400;0;0
336;2022;46;1;4;0;3;2;2;0;0;0;1;71;0;11;2;1;5;2;1;5;3600;852;515;0;0
339;2022;18;0;7;1;0;4;-1;0;0;0;0;60;0;4;1;0;12;7;2;0;5281;601;0;0;0
346;2021;35;1;6;3;2;6;-2;1;0;0;0;66;0;12;9;5;13;5;2;2;5080;638;964;0;0
346;2022;11;0;5;0;1;0;3;0;0;0;0;62;0;6;18;11;6;3;1;0;1980;0;818;0;0
367;2022;18;0;7;1;1;0;-5;0;0;0;0;63;0;6;0;0;14;3;1;1;5057;226;413;0;0
382;2021;42;1;6;0;0;2;3;0;0;0;0;60;0;7;0;0;14;6;3;10;5774;119;1300;0;0
394;2021;57;1;4;0;2;0;4;0;1;0;0;69;0;13;9;5;4;1;1;5;3270;142;464;0;0
395;2022;46;1;6;1;0;6;-4;0;0;0;0;52;0;2;0;0;6;4;3;9;5590;110;1144;0;0
397;2021;57;1;6;1;0;6;-1;1;0;0;0;69;0;6;0;0;7;1;0;8;6564;404;490;0;0
397;2022;18;0;7;0;1;2;-8;0;0;0;0;55;0;6;0;0;11;0;3;4;7565;205;265;0;0
399;2021;8;0;7;0;0;6;-1;0;0;0;0;62;0;12;0;0;12;0;6;1;7176;467;266;0;0
399;2022;8;0;7;1;3;4;3;0;0;1;1;68;0;8;13;4;13;3;3;8;4397;25;1258;0;0
399;2023;41;1;6;0;1;4;-1;0;0;0;0;67;0;10;14;7;10;0;2;17;4959;14;950;0;0
410;2022;60;1;5;1;1;2;2;0;0;0;0;68;0;5;0;0;4;2;3;9;4916;86;988;0;0
410;2023;60;1;7;0;3;6;6;0;0;0;0;69;0;6;0;0;15;4;6;15;7218;302;1145;0;0
410;2024;60;1;2;0;0;0;-1;0;0;0;0;64;0;1;0;0;1;0;1;4;1784;53;203;0;0
420;2021;22;0;6;0;1;2;3;0;0;0;0;67;0;0;6;4;12;4;3;1;4141;0;341;0;0
420;2022;22;0;7;0;1;2;-1;0;0;0;0;60;0;2;12;5;8;6;5;1;4261;0;1114;0;0
421;2022;36;1;6;2;2;2;-1;0;2;0;0;67;0;22;0;0;13;2;1;2;4421;1625;7;0;0
461;2022;46;1;7;3;0;12;0;0;0;1;0;62;0;10;70;34;10;1;4;1;4008;247;536;0;0
470;2021;30;0;7;0;2;2;-2;0;0;0;0;62;0;3;5;2;9;8;7;3;5543;0;541;0;0
470;2022;30;0;5;0;0;0;-1;0;0;0;0;66;0;2;6;6;11;5;2;2;4062;35;430;0;0
478;2021;42;1;6;0;4;2;3;0;0;0;0;68;0;14;0;0;5;4;5;8;6434;364;848;0;0
478;2022;42;1;7;1;2;16;1;0;1;0;0;62;0;19;1;1;5;1;3;7;5912;882;662;0;0
483;2022;46;1;5;0;1;2;1;0;0;0;0;65;0;6;0;0;8;1;3;7;4653;228;756;0;0
485;2021;3;0;7;0;0;2;-2;0;0;0;0;61;0;6;79;33;7;7;2;1;4423;410;606;0;0
485;2022;3;0;5;0;0;2;0;0;0;0;0;63;0;6;57;27;3;4;7;0;3556;12;946;0;0
485;2023;3;0;5;0;1;0;-2;0;0;0;0;56;0;3;39;21;4;7;4;0;3193;22;311;0;0
493;2021;20;0;7;2;2;0;2;0;0;1;2;68;1;15;80;42;2;5;6;3;6136;477;647;0;0
493;2022;11;0;7;2;5;2;-4;0;2;0;0;66;0;8;111;62;3;5;4;0;6280;1307;202;0;0
505;2022;4;0;5;2;1;2;-2;0;0;0;0;67;1;11;0;0;5;3;4;2;4072;780;0;0;0
505;2024;38;1;6;2;1;2;2;1;1;0;0;66;0;13;3;2;1;2;2;3;4537;433;72;0;0
561;2021;38;1;7;1;4;11;4;0;0;0;0;69;0;11;0;0;3;2;3;15;5938;871;1058;1;1
563;2021;2;0;7;2;0;2;2;0;0;2;0;65;1;5;37;21;9;3;3;3;4572;355;741;0;0
563;2022;2;0;7;1;3;0;3;0;0;0;1;68;0;2;50;23;11;3;3;0;5213;0;639;0;0
563;2023;14;0;3;1;0;0;1;0;0;0;0;65;0;1;5;2;9;4;1;1;1643;0;353;0;0
583;2021;9;0;7;1;1;4;1;0;0;0;1;62;0;8;52;31;4;8;2;0;4023;290;421;0;0
583;2022;24;0;7;1;0;5;-4;0;0;0;0;58;0;6;52;30;4;0;3;1;4407;8;793;1;0
592;2021;37;1;6;3;4;2;4;0;2;0;0;69;0;28;15;9;8;6;0;4;4935;1714;57;0;0
592;2022;123;1;7;2;2;4;1;0;0;0;0;62;0;25;26;16;3;4;1;3;5536;1209;123;0;0
592;2022;31;0;1;0;1;2;-3;0;0;0;0;64;0;1;0;0;2;1;1;0;830;160;0;0;0
597;2021;14;0;7;0;2;2;3;0;0;0;0;65;0;4;0;0;10;1;2;0;4782;0;0;0;0
597;2022;48;1;7;2;2;0;2;0;0;1;1;70;1;14;16;3;16;1;4;8;5420;102;933;0;0
598;2022;44;1;7;3;2;0;2;0;0;0;0;60;2;10;34;19;3;4;0;3;4414;353;124;0;0
602;2022;58;1;7;0;8;0;6;0;0;0;0;75;0;12;0;0;4;2;3;12;7003;401;1449;0;0
603;2022;42;1;5;0;1;2;3;0;0;0;0;70;0;12;0;0;7;2;2;1;3930;1940;448;0;0
603;2021;42;1;7;0;0;8;-1;0;0;0;0;65;0;19;0;0;3;2;2;12;6513;1337;606;0;0
621;2021;30;0;7;1;1;0;-2;0;0;0;0;63;0;2;1;1;7;5;4;2;5112;0;460;0;0
621;2022;24;0;7;0;3;2;-1;0;0;0;0;61;0;6;11;5;10;2;1;0;4372;81;174;0;0
621;2023;31;0;2;1;0;0;1;0;0;0;0;62;0;3;1;0;3;2;1;0;1542;0;0;0;0
621;2023;123;1;3;1;0;2;0;0;0;0;0;62;0;6;9;6;7;0;1;1;1544;75;344;0;0
626;2021;7;0;6;0;0;4;-2;0;0;0;0;57;0;6;0;0;0;1;3;9;5946;133;570;0;0
626;2022;7;0;6;3;1;2;-2;0;1;0;0;58;1;14;0;0;8;2;1;12;6018;63;250;0;0
626;2023;44;1;1;0;0;2;-2;0;0;0;0;62;0;0;0;0;1;0;0;0;923;42;196;0;0
626;2023;7;0;2;0;0;0;0;0;0;0;0;54;0;2;0;0;4;0;0;3;2291;27;358;0;0
630;2021;6;0;6;1;1;2;-7;1;1;0;0;69;0;6;113;60;4;3;8;2;5308;874;879;0;0
630;2022;6;0;6;1;1;2;-1;0;0;0;0;65;0;7;87;48;7;4;4;2;5479;240;319;0;0
637;2022;44;1;7;0;2;2;-3;0;0;0;0;62;0;1;0;0;7;1;6;9;6524;130;871;0;0
642;2021;22;0;7;1;2;4;3;0;0;0;0;62;0;16;0;0;5;1;4;7;7494;813;795;0;0
642;2022;22;0;7;1;2;4;0;0;1;0;0;64;0;20;0;0;16;0;2;8;7846;140;788;0;0
642;2023;18;0;5;0;1;2;-2;0;0;0;0;57;0;8;0;0;3;0;1;6;5285;63;321;0;0
643;2021;10;0;7;0;0;4;-4;0;0;0;0;62;0;11;0;0;12;1;2;9;8354;630;436;0;0
643;2022;10;0;4;0;0;0;-2;0;0;0;0;58;0;11;0;0;5;0;0;7;4456;53;133;0;0
643;2023;44;1;2;0;0;4;-1;0;0;0;0;63;0;2;0;0;1;0;0;8;1892;363;75;0;0
643;2023;30;0;4;0;0;2;-1;0;0;0;0;69;0;7;0;0;13;1;6;3;4041;679;233;0;0
712;2022;39;1;7;0;1;2;-5;0;0;0;0;68;0;4;81;50;19;2;4;7;5952;899;1572;0;0
749;2021;52;1;7;3;2;23;-1;0;0;0;0;63;0;7;3;1;24;2;2;0;6242;401;572;1;1
751;2021;42;1;7;0;4;31;-2;0;0;0;0;69;0;10;0;0;11;0;4;16;6196;183;1182;3;2
798;2021;13;0;7;1;1;0;3;0;0;0;0;61;0;3;1;0;11;5;1;0;3375;171;0;0;0
798;2022;5;0;5;0;1;0;-2;0;0;0;0;56;0;6;3;1;4;2;1;1;3433;10;189;0;0
820;2023;53;1;5;1;1;2;-2;0;0;0;0;59;0;6;0;0;6;1;0;2;4722;53;355;0;0
821;2021;6;0;7;2;3;2;1;1;1;0;1;68;1;8;8;4;6;8;3;1;6095;978;260;0;0
821;2022;30;0;5;1;3;5;3;0;1;0;0;73;0;5;0;0;14;2;2;1;3702;796;0;1;0
894;2022;53;1;6;0;1;0;0;0;0;0;0;66;0;10;0;0;5;3;2;15;6106;661;992;0;0
898;2021;39;1;7;3;2;2;-1;1;0;0;0;65;0;13;8;3;6;1;3;4;6494;1032;914;0;0
898;2022;123;1;7;2;3;12;4;0;0;0;0;62;1;9;2;1;7;2;0;2;4595;118;563;0;0
898;2022;31;0;2;0;1;2;0;0;1;0;0;66;0;0;0;0;5;2;1;0;1290;199;0;0;0
917;2021;15;0;5;0;0;0;-1;0;0;0;0;58;0;2;51;28;0;3;2;1;4357;196;149;0;0
917;2022;15;0;4;1;0;0;-4;1;0;0;0;62;0;3;34;18;3;1;2;2;2878;193;68;0;0
950;2022;5;0;5;0;1;0;2;0;0;0;0;60;0;6;7;3;7;3;0;0;2606;15;0;0;0
950;2023;30;0;6;2;2;2;-1;2;0;0;0;65;0;9;10;5;6;9;2;4;5127;713;0;0;0
989;2021;42;1;7;2;2;6;6;0;0;0;0;78;0;24;12;9;5;1;5;7;5622;1688;64;0;0
989;2022;4;0;2;1;0;4;-2;0;0;0;0;67;0;4;0;0;1;0;2;1;1460;296;0;0;0
989;2022;42;1;7;3;2;20;2;1;0;0;0;70;0;17;2;1;15;2;2;4;4837;2165;137;0;0
990;2021;12;0;7;2;1;4;1;0;1;0;0;62;1;9;80;42;5;5;3;1;4899;37;925;0;0
990;2022;12;0;1;0;1;0;2;0;0;0;0;59;0;0;20;12;1;2;0;0;897;0;0;0;0
990;2024;31;0;1;0;0;0;0;0;0;0;0;60;0;2;2;2;0;0;1;0;620;0;0;0;0
1008;2021;54;1;3;1;1;6;-1;0;0;0;0;69;0;14;0;0;0;0;2;4;2923;895;297;0;0
1008;2022;54;1;5;3;3;0;3;2;2;0;0;73;0;15;0;0;5;1;0;4;4224;1203;496;0;0
1008;2023;54;1;2;0;1;2;0;0;0;0;0;67;0;5;0;0;0;0;1;3;1623;749;337;0;0
1008;2024;54;1;4;0;0;2;-1;0;0;0;0;60;0;7;0;0;3;2;0;7;3353;1050;358;0;0
1020;2021;13;0;7;0;1;6;0;0;0;0;1;57;0;5;0;0;13;0;1;6;7048;0;427;0;0
1020;2022;13;0;6;0;4;4;-1;0;0;0;1;56;0;9;0;0;10;1;2;7;5819;0;749;0;0
1075;2021;36;1;7;1;4;4;0;0;1;0;0;68;0;17;2;0;5;2;4;4;5668;2018;244;0;0
1075;2022;13;0;6;1;4;2;2;1;1;0;0;68;0;4;4;1;8;4;4;0;3959;836;0;0;0
1077;2022;31;0;5;0;1;0;-2;0;0;0;0;62;0;5;23;11;7;0;2;1;2510;76;593;0;0
1078;2021;34;1;5;2;1;2;1;0;1;0;0;62;0;5;20;13;1;0;2;2;4621;773;173;0;0
1078;2022;34;1;7;1;3;2;1;0;1;0;0;66;0;19;10;4;3;1;2;2;4969;1695;38;0;0
1078;2022;2;0;1;0;0;0;0;0;0;0;0;56;0;0;0;0;1;2;1;0;586;38;0;0;0
1178;2021;11;0;7;1;2;4;1;1;0;0;0;71;0;11;4;3;14;9;4;0;5631;604;241;0;0
1178;2022;11;0;5;0;1;0;-6;0;0;0;0;63;0;5;0;0;13;5;2;1;3464;33;53;0;0
1182;2022;123;1;7;4;2;0;6;0;0;0;0;65;1;15;49;25;5;3;0;2;4629;0;400;0;0
1291;2022;8;0;5;2;2;6;3;0;0;1;0;60;1;5;57;28;3;3;2;1;4661;174;343;0;0
1304;2021;6;0;5;0;0;0;-2;0;0;0;0;59;0;8;48;24;2;4;0;1;3824;21;164;0;0
1304;2022;45;1;7;1;0;4;-2;0;0;0;0;69;1;15;75;42;5;3;3;5;4846;756;379;0;0
1369;2021;13;0;7;0;3;0;1;0;1;0;0;64;0;3;0;0;8;11;1;1;4945;566;35;0;0
1369;2022;13;0;7;1;1;5;-3;1;0;0;0;66;0;4;0;0;12;6;1;0;5024;987;0;0;0
1455;2021;20;0;7;1;1;2;4;0;0;0;1;59;0;8;0;0;2;2;1;12;6011;188;674;0;0
1455;2022;26;0;7;0;1;2;0;0;1;0;0;53;0;12;0;0;1;3;2;11;6413;345;820;0;0
2158;2022;18;0;7;1;0;0;-6;0;0;0;0;61;0;5;0;0;7;4;1;4;5409;0;0;0;0
2158;2021;47;1;7;4;1;6;0;2;0;0;0;67;0;23;1;1;10;7;3;4;5437;1946;0;0;0
2172;2021;59;1;7;0;1;14;3;0;0;0;0;64;0;7;102;49;16;1;0;0;4857;52;959;0;0
2174;2022;39;1;7;0;0;2;-1;0;0;0;0;57;0;7;5;3;6;1;3;0;5360;469;0;0;0
2174;2021;39;1;4;1;2;6;2;0;0;0;0;56;0;5;10;7;0;3;0;3;3261;234;121;0;0
2177;2021;45;1;6;0;0;6;-5;0;0;0;0;58;0;8;0;0;5;0;8;7;5266;837;649;0;0
2177;2022;45;1;5;1;0;7;1;0;0;0;0;60;0;9;0;0;6;0;3;10;4851;316;540;1;1
2180;2022;62;1;5;1;1;15;0;0;0;0;0;66;0;6;11;7;12;1;3;2;3903;627;369;1;0
2181;2022;44;1;7;0;0;2;-6;0;0;0;0;54;0;8;1;0;5;5;3;1;5253;161;148;0;0
2181;2021;44;1;4;0;0;0;-1;0;0;0;0;57;0;1;0;0;5;3;0;3;2553;0;395;0;0
2182;2021;45;1;6;0;2;4;-3;0;0;0;0;66;0;10;38;19;14;3;1;6;4546;1001;0;0;0
2183;2022;42;1;6;2;0;2;1;0;0;1;0;64;0;11;64;27;7;1;0;2;3633;49;451;0;0
2183;2021;42;1;6;0;4;7;3;0;0;0;1;67;0;8;88;37;6;3;5;6;4903;140;1595;1;0
2185;2021;36;1;7;2;1;10;-6;0;0;0;0;62;0;6;15;9;11;2;3;12;4793;284;1069;0;0
2185;2022;36;1;5;1;1;6;-1;0;0;0;0;65;0;8;19;8;6;2;1;6;3181;145;1002;0;0
2188;2021;41;1;7;0;1;8;-5;0;0;0;0;52;0;2;0;0;8;1;2;6;6125;211;839;0;0
2188;2022;41;1;6;2;1;2;-3;0;0;0;0;55;0;10;0;0;3;2;1;6;5899;196;678;0;0
2193;2022;58;1;7;0;1;16;-1;0;0;0;0;69;0;12;0;0;5;1;4;4;6079;1461;798;2;0
2193;2021;58;1;5;0;0;13;0;0;0;0;0;72;0;8;0;0;3;0;0;2;3957;1632;408;1;0
2195;2021;36;1;7;0;3;14;-2;0;0;0;0;58;0;2;12;3;17;3;1;3;3891;20;365;2;1
2195;2022;43;1;5;0;0;4;1;0;0;0;0;64;0;6;16;5;5;3;1;1;3111;189;611;0;0
2207;2022;35;1;7;3;2;0;2;1;2;0;0;68;0;18;124;67;15;4;3;3;7359;835;670;0;0
2209;2021;39;1;4;0;0;2;0;0;0;0;0;64;0;1;24;12;3;0;1;3;1638;53;892;0;0
2209;2022;39;1;7;2;2;6;-1;0;0;0;0;60;1;10;30;17;1;4;2;4;5765;1400;0;0;0
2220;2021;35;1;6;0;3;2;-1;0;0;0;0;72;0;12;94;51;10;4;4;8;5292;480;975;0;0
2220;2022;35;1;7;0;3;2;-6;0;1;0;1;70;0;13;132;66;6;5;2;9;6965;1606;975;0;0
2224;2021;41;1;7;0;1;4;-1;0;1;0;0;63;0;13;21;12;4;2;1;3;4768;1467;107;0;0
2242;2021;52;1;7;0;3;4;1;0;0;0;1;64;0;15;53;29;4;6;3;9;6358;796;1462;0;0
2248;2021;45;1;7;1;1;21;-4;0;0;0;0;62;0;7;1;0;12;4;0;3;4799;67;106;1;1
2250;2022;42;1;5;0;0;2;-2;0;0;0;0;56;0;6;2;0;3;1;0;1;2880;44;238;0;0
2250;2021;42;1;6;1;2;2;0;0;0;0;0;65;1;6;1;1;8;0;1;2;4092;1209;0;0;0
2252;2021;35;1;4;0;1;0;-3;0;0;0;0;54;0;3;8;6;1;0;0;2;1761;202;19;0;0
2252;2022;35;1;7;2;2;0;2;0;0;0;0;63;0;7;12;6;4;1;2;3;5861;576;509;0;0
2253;2021;53;1;6;0;3;0;2;0;0;0;0;57;0;10;0;0;1;1;3;3;5300;348;673;0;0
2257;2021;50;1;4;0;1;29;2;0;0;0;0;70;0;3;0;0;20;0;2;4;3686;97;574;3;1
2257;2022;51;1;6;1;2;4;-3;0;0;0;0;63;0;7;0;0;9;0;3;16;5818;89;993;0;0
2267;2021;52;1;6;1;0;2;7;0;0;0;0;60;0;8;0;0;10;0;0;10;5399;158;1460;0;0
2274;2021;36;1;4;3;2;2;3;1;0;0;0;66;0;6;39;16;3;0;0;5;2537;614;305;0;0
2274;2022;36;1;6;0;1;6;-3;0;0;0;0;64;0;5;46;28;12;1;2;2;4059;1008;294;0;0
2304;2022;42;1;6;0;1;0;0;0;0;0;0;58;0;6;18;7;3;1;0;0;3158;31;799;0;0
2304;2021;42;1;7;2;1;2;2;0;0;0;0;61;0;7;7;5;4;1;1;4;3264;128;873;0;0
2309;2021;47;1;6;1;2;4;2;1;1;0;0;65;0;16;0;0;6;0;1;9;5309;734;651;0;0
2325;2021;54;1;7;1;1;6;-4;0;0;0;0;57;0;13;82;46;9;7;0;1;4928;1198;0;0;0
2332;2022;49;1;4;0;2;2;1;0;0;0;0;72;0;6;0;0;6;2;2;9;3964;66;597;0;0
2332;2021;49;1;7;0;2;2;-6;0;1;0;0;68;0;11;0;0;3;2;3;9;7725;494;893;0;0
2341;2021;45;1;7;0;0;4;-1;0;0;0;0;65;0;9;0;0;13;1;4;25;6630;289;1434;0;0
2341;2022;45;1;6;1;2;8;0;0;0;0;0;62;0;10;0;0;6;1;1;16;5624;647;1326;0;0
2436;2022;35;1;7;1;2;0;-1;0;0;0;0;66;0;14;0;0;6;2;0;9;6618;635;553;0;0
2436;2021;35;1;5;1;0;12;1;0;0;0;0;72;1;8;0;0;0;0;1;13;4597;558;652;0;0
2438;2021;49;1;4;0;1;0;0;0;0;0;0;57;0;0;0;0;0;1;0;0;2755;0;59;0;0
4168;2021;39;1;6;0;2;0;0;0;1;0;0;72;0;19;0;0;4;1;4;19;5971;1533;647;0;0
4168;2023;48;1;5;1;1;0;-5;1;0;0;0;61;1;17;0;0;4;0;2;4;4443;623;442;0;0
5829;2022;43;1;7;1;9;0;-2;1;5;0;0;70;0;14;2;2;2;0;5;3;5556;1314;0;0;0
5829;2022;17;0;3;0;0;2;-7;0;0;0;0;62;0;0;0;0;10;2;2;0;3081;257;44;0;0
5829;2023;43;1;1;0;1;2;1;0;0;0;0;73;0;4;0;0;0;0;0;0;832;269;0;0;0
5829;2023;17;0;1;0;0;0;-2;0;0;0;0;61;0;1;0;0;0;1;0;0;774;178;0;0;0
5831;2022;18;0;7;0;1;4;-11;0;0;0;0;61;0;8;0;0;10;5;0;0;6266;158;0;0;0
5831;2023;7;0;1;0;0;0;-3;0;0;0;0;60;0;0;0;0;2;1;0;0;671;0;0;0;0
5831;2023;41;1;1;0;0;0;1;0;0;0;0;60;0;0;0;0;0;0;0;0;435;157;0;0;0
5837;2021;8;0;7;1;2;2;2;0;1;0;1;67;1;7;21;14;6;4;3;4;3502;503;624;0;0
5837;2022;8;0;5;1;2;2;-1;0;0;0;0;66;0;6;18;9;6;2;4;0;3504;481;175;0;0
5851;2022;48;1;7;1;3;4;0;0;0;0;0;64;0;10;29;13;5;1;1;7;4985;85;1516;0;0
5853;2022;3;0;6;0;0;0;1;0;0;0;0;60;0;4;2;0;5;3;1;0;2925;317;0;0;0
5853;2023;36;1;7;2;2;0;1;0;0;1;0;64;0;15;23;9;6;1;0;3;4609;415;880;0;0
5853;2024;36;1;3;0;0;0;-4;0;0;0;0;52;0;2;0;0;3;0;0;0;1524;0;303;0;0
5856;2021;11;0;7;0;2;2;1;0;0;0;2;64;0;6;9;6;7;5;1;1;3451;966;391;0;0
5856;2022;35;1;7;2;5;2;-3;1;2;0;0;66;0;10;32;17;2;4;3;3;6742;2069;440;0;0
3;2021;20;0;7;0;3;16;0;0;2;0;0;69;0;15;56;25;5;6;4;0;5423;2560;137;0;0
3;2022;20;0;7;4;3;0;3;2;1;0;0;64;0;14;103;53;4;11;2;2;6113;355;541;0;0
3;2023;20;0;6;2;4;0;1;0;0;0;1;60;0;11;76;38;4;5;4;0;5170;17;27;0;0
33;2021;1;0;4;0;0;0;-3;0;0;0;0;60;0;1;0;0;6;2;1;0;2818;2;166;0;0
33;2022;59;1;7;2;0;2;2;1;0;1;0;66;1;12;1;1;19;2;3;6;6039;297;638;0;0
33;2023;59;1;7;3;1;4;0;0;0;0;0;60;1;8;3;2;18;2;3;2;5772;259;435;0;0
34;2021;32;1;6;0;1;10;-2;0;0;0;0;72;0;9;0;0;4;1;4;18;6199;496;845;0;0
34;2023;50;1;2;0;0;0;-1;0;0;0;0;49;0;1;0;0;1;2;0;2;1697;0;221;0;0
62;2021;30;0;7;0;0;2;-1;0;0;0;0;57;0;5;0;0;9;1;1;3;7407;200;646;0;0
62;2022;30;0;5;0;1;2;4;0;0;0;0;61;0;6;0;0;5;0;1;7;5859;104;325;0;0
62;2023;30;0;4;1;0;4;-2;0;0;0;0;60;0;7;0;0;6;1;1;9;4729;17;292;0;0
73;2021;31;0;7;2;0;2;2;0;0;1;0;65;0;11;53;34;17;8;3;2;4807;282;1676;0;0
73;2022;31;0;6;1;4;2;4;0;0;0;2;67;0;14;67;37;6;5;4;3;4850;702;129;0;0
73;2023;34;1;1;0;0;0;-1;0;0;0;0;64;0;0;19;10;1;0;0;1;589;241;0;0;0
73;2023;2;0;3;0;0;2;-1;0;0;0;0;57;0;8;27;14;5;5;1;0;1687;0;671;0;0
96;2021;57;1;5;0;1;7;-3;0;0;0;0;60;0;4;39;17;11;2;0;3;2930;0;815;1;0
