Game Id;PlayerId;TeamId;Game Rating;Game Rating Off;Game Rating Def;G;A;+/-;SOG;MS;BS;PIM;HT;TK;GV;SHF;TOT;PP;SH;EV;FOW;FOL;FO%;Team Shots on;Team Shots Against on;Team Shots Missed on;Team Shots Missed Against on;Team Shots Blocked on;Team Shots Blocked Against on;Team Goals on;Team Goal Against on;Team Shots off;Team Shots Against off;Team Shots Missed off;Team Shots Missed Against off;Team Shots Blocked off;Team Shots Blocked Against off;Team Goals off;Team Goal Against off;OZ Starts;NZ Starts;DZ Starts;Team OZ Starts;Team NZ Starts;Team DZ Starts;SQ0SQ1SQ2SQ3SQ4
66661;6507;14;65.698;59.565;72.237;0;1;0;0;0;1;0;1;1;1;16;1161;106;0;1054;9;8;52.9;4;13;2;3;4;6;0;0;15;34;2;6;4;10;0;3;5;8;6;9;25;23;10000
66663;554;0;61.953;56.905;67.639;0;0;-1;1;0;2;0;2;0;0;17;1131;0;42;1089;0;0;0;5;9;1;0;6;4;0;1;15;22;5;1;5;9;3;1;6;8;3;10;21;10;20010
66663;618;0;67.089;60.705;69.817;0;0;0;1;1;2;0;2;0;1;16;1033;0;0;1033;0;0;0;5;12;3;0;3;7;1;1;15;19;3;1;8;6;2;1;3;6;4;10;21;10;20110
66663;729;10;59.0105;60.515;42.2;0;0;-2;3;0;1;0;1;0;0;14;840;0;30;810;0;0;0;10;6;0;2;0;3;0;2;21;14;1;4;13;8;2;1;3;4;3;10;21;10;11200
66663;815;10;59.3315;58.425;45.6;0;0;-1;3;0;1;0;1;0;1;9;633;0;0;633;0;0;0;6;4;0;2;2;4;0;1;25;16;1;4;11;7;2;2;3;6;3;10;21;10;03100
66663;875;10;68.159;60.705;71.511;0;0;0;2;0;0;0;2;1;0;11;757;0;0;757;0;0;0;8;3;1;2;2;5;0;0;23;17;0;4;11;6;2;3;2;4;4;10;21;10;00200
66663;949;0;66.0725;57.19;71.269;0;1;0;1;0;1;0;3;1;0;16;1161;0;123;1037;0;0;0;5;7;0;0;4;3;1;1;15;24;6;1;7;10;2;1;6;9;6;10;21;10;11000
66663;1019;0;58.3685;50;69.212;0;1;2;1;0;1;0;0;0;1;19;1301;0;110;1191;0;0;0;8;14;3;1;2;2;2;0;12;17;3;0;9;11;1;2;2;8;4;10;21;10;11000
66663;1029;0;61.5785;54.91;64.735;0;0;-1;0;0;0;0;1;1;3;15;1121;0;0;1121;0;0;0;5;14;3;0;2;7;1;2;15;17;3;1;9;6;2;0;3;8;4;10;21;10;00000
66663;1042;0;56.068;50.16;48;0;0;-1;0;0;0;0;1;0;0;5;448;0;0;448;0;0;0;2;3;0;0;2;1;0;1;18;28;6;1;9;12;3;1;1;5;1;10;21;10;00000
66663;1339;10;69.4965;67.925;70.664;0;0;1;1;0;0;0;2;1;4;18;1019;192;0;827;0;0;0;6;6;0;0;7;0;1;0;25;14;1;6;6;11;1;3;2;5;1;10;21;10;01000
66663;1391;0;59.171;50.35;69.696;1;0;1;2;0;0;0;0;0;3;13;1002;0;90;912;4;4;50.0;7;10;1;0;2;3;1;0;13;21;5;1;9;10;2;2;1;6;3;10;21;10;00101
66663;1398;10;58.208;51.015;67.155;0;0;-1;1;0;1;0;0;2;1;12;996;0;0;996;2;6;25.0;7;8;1;2;1;3;0;1;24;12;0;4;12;8;2;2;3;4;1;10;21;10;10010
66663;1400;0;63.7185;67.45;61.589;0;1;0;1;0;0;2;1;0;0;21;1315;30;63;1221;0;0;0;8;11;2;1;5;7;1;1;12;20;4;0;6;6;2;1;2;5;1;10;21;10;01000
66663;1672;10;60.027;50;73.81;0;0;1;1;1;2;0;1;0;1;17;1089;166;0;922;0;0;0;10;6;1;1;5;3;1;0;21;14;0;5;8;8;1;3;3;5;3;10;21;10;03100
66663;1808;10;60.027;59.945;48.5;0;1;0;1;0;1;0;0;0;0;17;894;70;0;824;5;3;62.5;7;4;0;1;4;3;1;1;24;16;1;5;9;8;1;2;0;7;1;10;21;10;10100
66663;1842;0;63.772;51.395;74.173;0;1;0;0;0;0;0;1;1;2;13;1038;30;194;814;4;7;36.4;3;7;0;1;3;3;0;0;17;24;6;0;8;10;3;2;5;4;3;10;21;10;00000
66663;1902;10;68.908;62.985;75.383;0;1;1;1;0;1;0;0;1;2;16;1087;49;0;1037;0;0;0;9;5;0;2;4;4;1;0;22;15;1;4;9;7;1;3;3;8;3;10;21;10;11000
66663;1954;10;87.3655;83.505;74.536;1;0;1;2;0;0;0;7;1;0;17;1195;215;0;980;0;0;0;9;5;0;0;5;2;1;0;22;15;1;6;8;9;1;3;2;5;3;10;21;10;01010
66663;2033;10;67.4635;57.95;73.689;0;1;1;3;0;0;0;2;0;0;19;1035;66;30;938;0;0;0;8;6;1;2;4;6;1;0;23;14;0;4;9;5;1;3;1;5;5;10;21;10;02100
66663;3693;0;63.1835;58.615;67.518;0;0;1;1;1;0;0;0;1;1;7;554;0;0;554;1;0;100.0;4;4;1;0;3;1;1;0;16;27;5;1;8;12;2;2;1;5;1;10;21;10;00101
66663;3888;10;75.221;75.62;73.81;1;0;0;3;0;0;0;1;2;1;13;935;26;0;909;0;0;0;10;5;1;2;5;1;1;1;21;15;0;4;8;10;1;2;2;6;0;10;21;10;00210
66663;5626;10;58.6895;59.945;46.6;0;0;-2;4;0;1;0;2;0;0;18;1308;0;0;1308;0;0;0;11;8;0;1;4;1;0;2;20;12;1;5;9;10;2;1;4;9;1;10;21;10;04100
66663;5735;0;66.2865;63.555;69.696;1;0;1;2;0;0;0;2;0;0;7;626;0;50;575;4;3;57.1;5;4;2;0;6;1;1;0;15;27;4;1;5;12;2;2;1;5;1;10;21;10;00011
66663;5857;0;60.5085;63.935;45.8;1;0;0;1;0;0;0;0;0;1;11;908;0;0;908;1;1;50.0;6;10;0;1;1;2;1;1;14;21;6;0;10;11;2;1;3;5;2;10;21;10;00001
66663;5863;0;89.7195;89.3;74.052;1;2;2;7;1;0;0;2;0;1;15;1134;30;75;1028;0;0;0;9;7;3;0;3;4;2;0;11;24;3;1;8;9;1;2;3;6;1;10;21;10;00242
66663;5874;10;44.5;50;37.7;0;0;-2;1;0;0;0;1;0;2;11;700;0;0;700;0;0;0;4;6;0;2;1;3;0;2;27;14;1;4;12;8;2;1;3;4;1;10;21;10;00010
66663;5885;0;72.4925;72.2;71.995;1;1;1;4;2;0;0;4;0;0;21;1211;30;54;1126;0;0;0;8;14;4;0;4;3;1;0;12;17;2;1;7;10;2;2;4;7;3;10;21;10;04020
66663;5899;10;66.233;63.08;68.97;0;1;0;2;0;0;0;1;1;0;18;993;171;30;791;6;7;46.2;10;5;0;1;6;0;1;1;21;15;1;5;7;11;1;2;4;4;5;10;21;10;01010
66663;5954;10;62.595;62.225;61.589;0;0;-1;2;0;0;2;4;1;0;21;1376;175;0;1201;0;0;0;10;8;0;1;5;1;1;2;21;12;1;5;8;10;1;1;6;9;1;10;21;10;01100
66663;6105;0;73.616;68.115;74.657;0;1;1;0;0;0;0;2;1;1;15;947;30;0;917;0;0;0;3;7;1;0;4;2;1;0;17;24;5;1;7;11;2;2;3;6;0;10;21;10;00000
66663;6244;0;57.4055;50;68.002;0;0;0;1;0;0;0;2;0;2;10;703;0;0;703;0;0;0;7;6;0;1;0;2;0;0;13;25;6;0;11;11;3;2;3;2;3;10;21;10;00001
66663;6359;10;60.134;56.335;67.881;0;0;-1;2;0;1;2;2;0;0;16;1188;0;0;1188;0;0;0;13;6;0;3;4;4;0;1;18;14;1;3;9;7;2;2;3;7;4;10;21;10;00201
66663;6440;10;49.85;46.9;61.952;0;0;0;0;0;0;0;0;0;1;10;715;0;0;715;7;5;58.3;7;3;0;2;2;5;0;0;24;17;1;4;11;6;2;3;3;6;3;10;21;10;00000
66663;6441;10;61.739;54.53;70.18;0;0;0;1;0;2;0;1;0;0;19;1202;75;30;1097;0;0;0;10;6;0;4;4;7;1;1;21;14;1;2;9;4;1;2;3;7;6;10;21;10;12000
66663;7019;0;62.2205;50.255;76.714;0;0;0;1;0;6;0;0;0;0;18;1136;0;89;1047;0;0;0;7;8;2;0;3;7;1;1;13;23;4;1;8;6;2;1;0;5;3;10;21;10;61000
66663;7606;0;64.842;52.535;83.369;0;0;-1;0;2;1;2;1;2;3;12;981;0;73;908;7;5;58.3;3;8;4;0;2;6;0;1;17;23;2;1;9;7;3;1;3;4;5;10;21;10;11100
66665;128;12;64.414;55.955;69.817;0;0;0;0;0;0;0;1;1;0;8;603;0;139;464;2;3;40.0;5;3;1;0;2;0;0;0;23;16;3;2;2;12;2;1;3;1;1;17;13;12;00000
66665;398;12;64.5745;50;83.853;0;0;0;1;0;5;0;0;1;0;18;1090;0;216;873;0;0;0;6;7;1;1;1;4;0;0;22;12;3;1;3;8;2;1;7;3;5;17;13;12;21300
66665;697;12;74.6325;59.66;97.647;0;0;1;2;0;3;4;2;2;0;22;1380;76;136;1168;0;0;0;13;8;2;0;2;3;1;0;15;11;2;2;2;9;1;1;2;6;4;17;13;12;14000
66665;739;23;57.031;54.72;49;0;0;-1;1;0;0;0;0;1;2;10;644;0;0;644;0;0;0;1;8;1;0;4;2;0;1;18;20;1;4;8;2;1;1;3;1;5;12;13;17;00010
66665;823;12;66.6075;58.995;76.23;1;0;0;3;0;0;5;2;0;1;18;1063;281;137;644;7;8;46.7;8;7;0;1;1;9;1;1;20;12;4;1;3;3;1;0;7;3;5;17;13;12;00111
66665;839;12;76.826;81.795;69.575;0;0;0;1;0;1;0;2;0;0;9;766;93;6;666;0;0;0;6;6;2;0;0;0;0;0;22;13;2;2;4;12;2;1;5;1;4;17;13;12;02000
66665;878;12;69.1755;67.355;70.664;0;0;1;0;1;1;0;1;0;0;10;727;0;73;653;1;0;100.0;4;5;1;1;1;2;1;0;24;14;3;1;3;10;1;1;2;0;4;17;13;12;10100
66665;916;12;70.513;66.5;74.778;0;0;0;3;1;0;0;2;1;1;12;1005;0;222;783;0;0;0;7;1;2;1;1;1;0;0;21;18;2;1;3;11;2;1;1;0;6;17;13;12;01300
66665;1085;12;74.579;74.86;73.326;1;0;1;4;1;0;0;1;0;0;20;1122;243;0;879;0;0;0;7;6;0;0;1;6;1;0;21;13;4;2;3;6;1;1;10;8;2;17;13;12;02300
66665;1128;12;74.0975;73.72;73.689;0;2;2;6;0;1;0;2;1;0;24;1364;246;97;1020;0;0;0;11;6;1;0;2;4;2;0;17;13;3;2;2;8;0;1;8;4;3;17;13;12;05110
66665;1217;23;62.3275;50;78.287;0;0;0;0;0;0;0;1;1;1;8;659;8;0;651;4;4;50.0;5;8;1;0;4;1;0;0;14;20;1;4;8;3;1;2;2;2;4;12;13;17;00000
66665;1350;23;72.653;69.255;76.109;0;0;-1;3;0;0;0;3;2;0;20;1417;251;93;1072;0;0;0;3;12;1;0;3;0;0;1;16;16;1;4;9;4;1;1;5;3;2;12;13;17;02001
66665;1403;23;71.6365;70.205;69.696;0;0;1;3;0;1;0;1;0;3;17;1435;268;0;1167;0;0;0;10;8;1;1;3;0;1;0;9;20;1;3;9;4;0;2;4;5;3;12;13;17;10111
66665;1867;23;62.7555;50;78.771;0;0;0;0;0;0;0;1;1;1;15;909;122;44;741;7;5;58.3;2;7;0;3;4;2;0;0;17;21;2;1;8;2;1;2;4;5;4;12;13;17;00000
66665;1900;23;72.653;68.875;74.657;0;0;0;3;0;0;2;5;0;0;15;1091;195;0;895;0;0;0;7;6;0;4;4;2;0;0;12;22;2;0;8;2;1;2;3;5;5;12;13;17;01110
66665;2017;12;67.3565;55.575;81.554;0;0;-1;1;1;4;0;0;2;0;21;1245;73;170;1002;0;0;0;11;5;1;1;2;6;0;1;17;14;3;1;2;6;2;0;1;5;6;17;13;12;22101
66665;2959;23;75.221;65.265;86.999;0;1;0;2;0;0;0;0;2;1;18;1351;319;0;1031;6;6;50.0;8;8;1;1;3;0;1;1;11;20;1;3;9;4;0;1;5;4;3;12;13;17;00101
66665;3401;12;58.101;59.66;45.8;0;1;0;3;0;0;0;0;0;2;11;634;25;0;608;0;0;0;6;4;0;0;1;5;1;1;22;15;4;2;3;7;1;0;2;2;1;17;13;12;00210
66665;5465;23;60.8295;58.52;63.041;0;1;1;0;0;0;0;1;0;0;13;847;0;78;768;0;0;0;4;6;0;1;6;2;1;0;15;22;2;3;6;2;0;2;1;3;6;12;13;17;00000
66665;5498;12;72.9205;61.275;84.7;0;0;0;1;0;1;0;0;2;0;14;1013;37;84;891;7;4;63.6;8;5;1;0;1;1;0;0;20;14;3;2;3;11;2;1;4;7;0;17;13;12;01001
66665;5509;23;71.262;56.05;85.184;0;0;0;2;0;0;0;4;1;0;27;1189;8;205;976;0;0;0;7;11;0;0;3;0;0;0;12;17;2;4;9;4;1;2;4;3;5;12;13;17;01100
66665;5726;12;63.3975;59.47;67.639;0;0;0;1;3;0;0;0;1;0;16;1153;37;86;1028;0;0;0;8;7;3;1;2;2;0;0;20;12;1;1;2;10;2;1;7;4;2;17;13;12;02110
66665;5811;23;62.06;56.335;73.447;0;0;-1;1;2;2;4;1;1;0;19;1052;100;20;931;0;0;0;4;8;2;1;6;3;0;1;15;20;0;3;6;1;1;1;3;6;4;12;13;17;05000
66665;5868;23;64.3605;70.965;45.6;0;0;0;1;1;0;0;0;0;0;11;927;207;0;719;0;0;0;6;6;1;0;3;0;1;1;13;22;1;4;9;4;0;1;3;4;0;12;13;17;00011
66665;5870;23;67.731;57;67.76;0;0;0;1;0;0;2;4;0;1;6;563;0;49;513;0;0;0;1;6;1;0;4;1;0;0;18;22;1;4;8;3;1;2;2;3;3;12;13;17;00010
66665;5891;12;84.423;76.855;88.451;0;1;1;3;0;0;0;6;1;1;24;1447;281;66;1099;0;4;0.0;10;6;0;0;0;6;1;0;18;13;4;2;4;6;1;1;9;9;3;17;13;12;01110
66665;5912;23;64.8955;62.035;68.486;0;0;-1;2;0;1;0;1;0;0;14;905;246;0;659;0;0;0;5;7;0;0;2;0;0;1;14;21;2;4;10;4;1;1;5;3;4;12;13;17;02001
66665;6179;23;59.385;53.2;65.34;0;0;-1;0;0;1;0;2;0;0;11;783;134;26;622;1;2;33.3;4;6;0;2;1;1;0;1;15;22;2;2;11;3;1;1;1;2;2;12;13;17;10000
66665;6236;23;66.768;65.265;70.301;1;0;0;3;0;1;2;3;0;0;17;1173;198;1;973;0;0;0;11;8;0;3;2;0;1;1;8;20;2;1;10;4;0;1;2;4;9;12;13;17;02200
66665;6345;23;70.8875;58.9;82.401;0;0;0;1;0;2;2;4;1;1;13;845;0;248;597;2;0;100.0;4;6;0;1;3;2;0;0;15;22;2;3;9;2;1;2;1;1;6;12;13;17;20010
66665;6399;12;64.521;62.605;66.671;0;0;-1;0;0;1;4;1;1;0;13;929;155;81;692;0;1;0.0;8;4;0;1;2;4;0;1;20;15;4;1;2;8;2;0;6;4;1;17;13;12;10000
66665;6444;23;61.0435;50;76.593;0;0;0;3;0;0;0;0;0;2;15;998;182;200;616;2;3;40.0;3;7;0;2;1;1;0;0;16;21;2;2;11;3;1;2;3;3;6;12;13;17;00030
66665;6551;23;68.373;56.24;83.006;0;0;0;0;0;2;0;2;0;0;15;1009;0;239;770;0;0;0;3;7;1;1;4;3;0;0;16;21;1;3;8;1;1;2;4;6;5;12;13;17;11000
66665;6719;12;65.0025;55.86;71.753;0;0;-1;0;0;1;0;4;2;0;16;1044;0;274;770;0;0;0;8;3;1;1;1;5;0;1;20;16;3;1;3;7;2;0;2;4;1;17;13;12;10000
66665;6826;12;63.0765;58.615;68.002;0;0;0;2;0;0;0;2;0;0;7;477;44;0;432;0;0;0;4;4;3;1;0;1;0;0;24;15;1;1;4;11;2;1;3;1;2;17;13;12;02000
66665;8175;12;68.4265;54.72;85.063;0;0;0;0;0;1;0;0;1;0;9;674;0;0;674;3;2;60.0;5;1;1;1;0;1;0;0;23;18;3;1;4;11;2;1;2;0;4;17;13;12;01000
66667;30;24;63.237;51.015;78.045;1;0;3;1;0;2;0;1;1;1;17;994;0;165;829;0;0;0;9;7;1;1;4;4;3;0;20;20;5;1;4;3;3;2;4;8;5;11;24;12;12000
66667;217;25;81.427;76.57;71.632;1;0;0;5;0;0;0;3;2;1;16;1139;37;0;1101;0;0;0;10;5;1;3;1;2;1;1;17;24;1;3;6;6;1;5;0;8;3;12;24;11;02300
66667;519;25;73.0275;63.555;83.49;0;1;2;0;0;3;0;1;0;2;16;1116;137;88;890;2;1;66.7;6;8;1;1;4;3;2;0;21;21;1;5;3;5;0;6;4;8;2;12;24;11;30000
66667;885;25;58.315;60.42;45.2;0;1;0;0;0;0;0;2;0;0;17;937;0;95;841;0;0;0;5;7;0;1;3;2;1;1;22;22;2;5;4;6;1;5;2;6;2;12;24;11;00000
66667;928;24;80.999;91.2;65.824;0;2;4;2;1;0;0;0;0;0;17;1145;26;68;1050;1;0;100.0;18;8;1;1;3;3;4;0;11;19;5;1;5;4;2;2;4;12;2;11;24;12;00111
66667;966;24;72.9205;63.365;86.878;0;0;-1;1;0;0;2;3;2;2;15;1147;313;0;834;0;2;0.0;2;7;3;0;2;0;0;1;27;20;3;2;6;7;6;1;4;8;6;11;24;12;00010
66667;1040;24;74.0975;69.065;78.166;2;0;4;6;0;1;0;0;0;1;17;1177;287;11;879;10;8;55.6;16;7;1;1;1;2;4;0;13;20;5;1;7;5;2;2;6;10;5;11;24;12;01132
66667;1590;25;60.883;63.27;47.2;1;0;-1;2;0;0;0;0;0;1;9;462;195;0;266;0;0;0;4;2;0;0;0;1;0;1;23;27;2;6;7;7;2;5;4;3;1;12;24;11;01100
66667;1745;25;48.45;50;44.5;0;0;-2;2;1;1;0;0;0;0;18;1046;0;80;965;0;0;0;12;13;1;2;1;4;0;2;15;16;1;4;6;4;2;4;4;2;4;12;24;11;03100
66667;1752;25;42.05;50;33.4;0;0;-3;2;0;0;2;0;0;0;9;449;0;0;449;2;2;50.0;5;9;0;1;2;1;0;3;22;20;2;5;5;7;2;3;2;1;2;12;24;11;00110
66667;1761;25;55.0515;56.335;39.2;0;0;-2;2;0;0;0;2;0;0;10;550;0;28;522;2;1;66.7;6;6;1;1;2;1;0;2;21;23;1;5;5;7;2;4;4;4;1;12;24;11;02000
66667;1816;24;49.9;46.5;64.493;0;1;0;1;0;0;0;0;1;3;12;827;17;134;674;0;0;0;2;9;2;1;0;3;1;1;27;18;4;1;8;4;5;1;1;4;1;11;24;12;00001
66667;1832;24;68.373;64.03;77.924;0;2;3;1;1;3;4;1;0;0;15;1064;0;85;978;0;0;0;13;7;3;1;5;5;3;0;16;20;3;1;3;2;3;2;5;7;2;11;24;12;13100
66667;1883;24;64.3605;53.105;72.6;0;0;0;1;0;0;0;2;1;1;12;672;0;124;547;0;0;0;1;4;1;0;1;0;0;0;28;23;5;2;7;7;6;2;1;1;4;11;24;12;00001
66667;1930;24;81.0525;85.69;73.689;2;0;1;7;0;0;0;1;1;0;17;1242;295;0;947;3;0;100.0;17;12;0;1;1;2;2;1;12;15;6;1;7;5;4;1;5;11;5;11;24;12;00133
66667;2013;24;55.854;52.535;49.1;0;0;1;2;0;0;0;1;0;0;15;1175;0;174;1000;0;0;0;7;10;2;0;1;1;2;1;22;17;4;2;7;6;4;1;0;6;7;11;24;12;01100
66667;5356;25;65.4305;64.695;65.582;1;1;1;2;0;0;0;1;1;0;21;1368;45;171;1152;0;0;0;13;10;2;2;2;2;2;1;14;19;0;4;5;6;0;5;4;7;5;12;24;11;02000
66667;5538;24;58.3685;48.3;73.084;0;0;0;0;0;0;0;1;1;2;11;630;0;106;524;2;2;50.0;1;5;1;0;2;0;0;0;28;22;5;2;6;7;6;2;1;1;3;11;24;12;00000
66667;5579;25;54.463;56.24;42.6;0;0;-3;2;0;0;0;2;0;2;15;788;0;28;760;0;2;0.0;9;9;1;1;4;1;0;3;18;20;1;5;3;7;2;3;2;4;2;12;24;11;00200
66667;5652;24;66.34;62.795;70.059;0;1;2;1;0;0;0;2;0;2;12;828;0;3;824;0;0;0;9;6;1;0;3;2;2;0;20;21;5;2;5;5;4;2;1;6;2;11;24;12;00100
66667;5669;24;47.5;50.635;43.5;0;0;-1;0;0;0;2;1;0;0;8;512;0;80;431;1;1;50.0;1;5;0;1;1;0;0;1;28;22;6;1;7;7;6;1;1;2;0;11;24;12;00000
66667;5713;25;66.661;61.18;68.244;0;1;-1;0;0;0;0;1;2;0;13;780;223;0;557;5;4;55.6;7;4;0;1;2;1;0;1;20;25;2;5;5;7;2;5;3;6;0;12;24;11;00000
66667;5736;25;64.7885;60.515;65.582;0;1;1;4;1;2;2;2;0;1;15;1254;109;16;1128;2;8;20.0;10;6;1;3;1;2;2;1;17;23;1;3;6;6;0;5;1;11;3;12;24;11;22111
66667;5785;25;54.677;52.25;47.2;0;0;-2;1;1;1;0;0;1;0;15;1148;0;216;932;0;0;0;5;7;0;2;2;1;0;2;22;22;2;4;5;7;2;4;2;6;4;12;24;11;12000
66667;6011;25;46.55;50;42.9;0;0;-3;1;1;0;0;1;0;2;15;1259;245;0;1014;5;7;41.7;5;14;0;3;4;4;0;3;22;15;2;3;3;4;2;3;5;8;4;12;24;11;00200
66667;6130;24;58.2615;55.385;50;1;0;2;3;1;0;0;0;0;0;8;560;0;80;479;3;3;50.0;7;5;2;0;3;3;2;0;22;22;4;2;5;4;4;2;3;4;0;11;24;12;00040
66667;6253;25;55.854;55.575;45.9;0;0;-3;1;1;2;0;4;0;1;21;1186;72;16;1097;0;0;0;9;11;0;3;3;4;0;3;18;18;2;3;4;4;2;3;3;13;4;12;24;11;22000
66667;6279;25;48.5;60.04;37.8;0;1;-3;1;0;0;4;1;1;0;22;1244;287;46;910;0;0;0;10;10;0;3;4;3;0;3;17;19;2;3;3;5;2;3;6;10;3;12;24;11;01000
66667;6329;25;56.4425;56.335;46.2;0;0;-1;5;0;0;0;1;0;1;13;818;72;269;477;2;2;50.0;7;5;1;0;0;2;0;1;20;24;1;6;7;6;2;5;3;4;3;12;24;11;01301
66667;6330;24;62.7555;57.475;69.212;0;0;1;2;1;0;0;2;1;0;11;691;0;107;583;0;1;0.0;7;5;3;1;3;4;2;1;22;22;3;1;5;3;4;1;3;4;0;11;24;12;00102
66667;6436;24;66.554;60.99;75.262;0;0;0;3;0;2;0;2;0;0;21;1289;34;46;1209;0;0;0;13;12;4;1;3;2;1;1;16;15;2;1;5;5;5;1;4;11;1;11;24;12;04100
66667;6451;25;73.5625;66.025;82.28;0;0;0;1;0;0;0;4;0;2;18;1141;15;196;929;0;0;0;7;7;1;3;1;2;1;1;20;22;1;3;6;6;1;5;2;9;6;12;24;11;00010
66667;6456;24;69.657;65.645;73.931;0;1;1;1;0;3;0;0;0;0;16;1255;279;49;927;0;0;0;7;9;1;0;1;1;2;1;22;18;5;2;7;6;4;1;3;5;6;11;24;12;30100
66667;7065;24;69.3895;69.255;68.728;0;0;0;0;1;0;0;2;1;0;23;1409;288;93;1027;0;0;0;10;10;2;1;3;1;1;1;19;17;4;1;5;6;5;1;7;10;3;11;24;12;00100
66667;8173;25;58.5825;54.72;62.799;0;0;-1;0;1;0;0;0;0;1;13;933;223;0;710;0;0;0;4;9;0;1;1;4;0;1;23;20;2;5;6;4;2;5;5;7;2;12;24;11;01000
66667;8184;24;59.706;50;73.205;0;0;0;0;1;0;0;0;1;1;13;872;24;0;847;7;3;70.0;1;5;2;0;3;2;0;0;28;22;4;2;5;5;6;2;1;7;3;11;24;12;00100
66669;689;2;80.357;77.9;73.326;0;1;0;2;0;0;0;6;0;0;15;957;20;0;937;1;0;100.0;8;3;3;0;3;2;0;0;26;13;8;1;9;4;4;2;5;8;2;18;24;10;00110
66669;748;124;59.2245;51.775;68.002;0;0;0;0;0;1;0;0;0;0;13;950;0;58;892;0;0;0;5;9;0;2;4;4;0;0;11;25;1;9;2;8;2;4;3;6;3;10;24;18;01000
66669;1212;124;60.1875;67.355;41.6;0;0;-1;4;0;0;0;1;0;0;17;1018;0;3;1014;0;0;0;8;8;1;4;1;2;1;2;8;26;0;7;5;10;1;2;1;9;4;10;24;18;00220
66669;1359;2;83.032;79.515;81.675;0;2;1;1;0;1;0;4;1;2;15;1112;24;89;998;0;0;0;9;3;3;1;2;2;1;0;25;13;8;0;10;4;3;2;5;8;4;18;24;10;11000
66669;1377;124;69.4965;62.7;76.593;1;0;-1;2;0;1;0;0;2;0;10;854;0;0;854;8;5;61.5;3;10;0;3;3;5;1;2;13;24;1;8;3;7;1;2;2;5;7;10;24;18;10110
66669;1415;124;65.8585;63.555;68.002;0;1;1;0;0;2;0;1;0;0;19;1269;20;0;1249;0;0;0;5;12;0;3;4;5;2;1;11;22;1;8;2;7;0;3;3;9;4;10;24;18;11000
66669;1627;124;58.85;64.03;42.6;0;0;-2;2;0;0;0;1;0;0;14;973;36;110;827;0;0;0;7;7;1;3;3;2;0;2;9;27;0;8;3;10;2;2;1;8;3;10;24;18;00101
66669;1648;2;64.1465;60.61;64.493;0;0;1;2;0;0;0;1;0;0;6;567;0;0;567;5;4;55.6;8;3;2;0;6;0;1;0;26;13;9;1;6;6;3;2;2;6;1;18;24;10;00200
66669;1763;2;63.344;62.985;63.041;1;0;3;6;1;0;0;0;0;0;15;1112;0;84;1028;0;0;0;20;5;6;0;6;0;3;0;14;11;5;1;6;6;1;2;7;12;0;18;24;10;05200
66669;1851;2;64.6815;53.39;78.287;0;0;0;1;1;0;0;0;1;1;17;1081;13;129;937;5;9;35.7;7;3;1;0;2;2;0;0;27;13;10;1;10;4;4;2;5;8;4;18;24;10;00200
66669;1859;124;70.1385;64.6;75.867;0;0;0;1;1;2;0;0;0;0;16;1029;284;0;744;0;1;0.0;3;11;0;2;1;5;0;0;13;23;1;9;5;7;2;4;6;5;3;10;24;18;20110
66669;1983;124;60.9365;67.165;43.2;1;0;-2;1;0;1;0;0;1;1;13;1036;23;0;1013;1;0;100.0;3;11;0;4;2;5;1;3;13;23;1;7;4;7;1;1;2;8;7;10;24;18;10100
66669;1999;2;57.8335;49.4;72.963;0;0;-2;1;0;2;2;1;3;1;18;1208;0;149;1059;0;0;0;5;6;1;0;2;4;0;2;29;10;10;1;10;2;4;0;1;5;7;18;24;10;20100
66669;2413;2;66.019;63.27;68.728;0;1;1;1;0;0;0;2;0;1;8;562;0;0;562;0;0;0;8;3;2;0;4;1;1;0;26;13;9;1;8;5;3;2;2;6;1;18;24;10;00100
66669;3775;124;57.031;53.77;50;0;0;0;0;0;0;0;0;0;0;9;702;0;0;702;0;0;0;0;7;0;2;0;1;0;0;16;27;1;9;6;11;2;4;2;3;5;10;24;18;00000
66669;5182;2;60.241;53.105;62.315;0;0;-1;1;0;0;0;3;0;1;10;701;0;0;701;1;0;100.0;9;4;2;0;0;0;0;1;25;12;9;1;12;6;4;1;5;8;0;18;24;10;00100
66669;5383;2;66.233;60.04;73.084;0;1;3;4;3;0;0;1;2;0;16;1098;37;45;1015;0;0;0;19;5;6;0;7;1;3;0;15;11;5;1;5;5;1;2;7;12;0;18;24;10;03400
66669;5486;124;49;48;50;0;0;0;0;0;0;0;0;0;2;9;620;0;0;620;0;0;0;2;6;0;1;1;1;0;0;14;28;1;10;5;11;2;4;1;5;6;10;24;18;00000
66669;5533;124;59.385;51.775;69.817;0;0;0;0;0;0;0;0;0;0;9;605;0;61;543;5;5;50.0;0;4;0;2;1;0;0;0;16;30;1;9;5;12;2;4;1;4;5;10;24;18;00000
66669;5730;2;63.13;56.81;70.422;0;1;2;1;1;0;0;0;0;1;11;645;0;195;450;2;1;66.7;7;3;2;0;4;0;2;0;27;13;9;1;8;6;2;2;1;5;4;18;24;10;00011
66669;5859;2;72.76;66.215;80.223;1;0;1;3;1;0;0;2;2;0;20;1385;82;89;1213;0;0;0;10;6;4;1;3;1;1;0;24;10;7;0;9;5;3;2;10;7;3;18;24;10;03100
