Game Id;Period;Time;Player;TeamId;Penalty;Minutes
62998;1;474;6108;60;Tripping;2
62998;1;474;6108;60;Misconduct;10
62998;2;929;1858;59;Cross-Checking;2
62998;3;10;5546;59;Tripping;2
62998;3;72;3310;60;Tripping;2
62998;3;919;6477;59;Roughing;2
63000;1;375;66;125;Hooking;2
63000;1;948;6652;125;Holding;2
63000;2;97;5534;44;Holding;2
63000;2;285;3418;44;Tripping;2
63000;2;645;1464;125;Roughing;2
63000;3;122;2032;44;Tripping;2
63002;1;299;1613;123;Hooking;2
63002;1;642;2128;32;Tripping;2
63002;1;789;2126;123;Cross-Checking;2
63002;1;1022;7068;123;Tripping;2
63002;2;177;1914;32;Holding;2
63002;2;484;731;32;Slashing;2
63002;2;625;6521;32;Hooking;2
63002;2;627;1610;123;Tripping;2
63002;2;1001;3807;123;Boarding;2
63002;3;559;1921;32;Hooking;2
63002;3;673;1463;32;Cross-Checking;2
63002;3;680;1083;123;Tripping;2
63002;3;1169;2951;123;Tripping;2
63004;1;472;5936;36;Tripping;2
63004;3;107;549;153;Kneeing;2
63004;3;249;6542;153;Boarding;2
63004;3;296;1347;36;High Sticking;2
63004;3;813;1924;36;Slashing;2
63004;3;1128;1468;36;High Sticking;2
63006;1;823;2070;57;Roughing;2
63006;2;111;6245;45;Kneeing;2
63006;2;294;1910;57;Cross-Checking;2
63006;2;529;1910;57;Roughing;2
63006;2;636;1774;57;Tripping;2
63006;2;814;6920;45;Interference;2
63006;2;910;899;45;Charging;2
63006;3;134;1774;57;Roughing;2
63006;3;183;5932;57;Interference;2
63006;3;463;5674;57;Hooking;2
63006;3;659;6021;45;Elbowing;2
63006;3;983;5827;57;Interference;2
63008;1;415;1860;40;Interference;2
63008;1;967;1982;48;Goaltender Interference;2
63008;1;1026;1650;48;Hooking;2
63008;2;428;773;40;Interference;2
63008;2;773;773;40;Interference;2
63008;2;779;1982;48;Delay of Game;2
63008;2;878;5440;40;Tripping;2
63008;3;69;3311;48;Goaltender Interference;2
63008;3;983;6536;48;Roughing;2
63008;3;986;2050;48;Roughing;2
63008;3;986;2050;48;Misconduct;10
63008;3;1029;774;48;Tripping;2
63008;3;1115;364;40;Interference;2
63010;1;925;1715;55;Hooking;2
63010;1;958;1981;55;Hooking;2
63010;2;728;3247;33;Illegal Check To Head;5
63010;2;728;3247;33;Game Misconduct;10
63010;3;106;1953;55;Tripping;2
63010;3;191;5490;55;Boarding;2
63010;3;785;1958;33;Tripping;2
63012;1;441;2772;38;Hooking;2
63012;3;3;2886;56;Boarding;2
63012;3;38;1048;38;Interference;2
63012;3;1140;2734;56;Roughing;2
63012;3;1140;2734;56;Misconduct;10
63014;1;339;6506;36;Hooking;2
63014;1;559;5566;36;Slashing;2
63014;1;1042;3127;58;Interference;2
63014;3;539;5499;58;Boarding;2
63014;3;1057;3518;36;Charging;2
63016;1;1136;1059;32;Holding;2
63016;2;696;731;32;Slashing;2
63016;3;781;3329;53;Roughing;2
63016;3;1159;5704;53;Hooking;2
63016;OT1;27;6302;53;Tripping;2
63016;OT1;30;1921;32;Roughing;2
63016;OT1;267;6463;53;Cross-Checking;2
63018;1;206;6533;62;Cross-Checking;2
63018;1;1002;2126;123;Slashing;2
63018;2;741;3822;62;Roughing;2
63018;2;743;107;62;Boarding;2
63018;2;898;2951;123;Slashing;2
63018;3;582;1613;123;High Sticking;2
63018;3;905;5895;123;Slashing;2
63020;1;114;2855;153;Delay of Game;2
63020;1;142;2875;48;High Sticking;2
63020;1;447;43;153;High Sticking;2
63020;1;518;112;48;Tripping;2
63020;1;788;8170;48;Slashing;2
63020;1;1040;2875;48;Roughing;2
63020;1;1163;1616;153;High Sticking;2
63020;1;1189;1390;153;Boarding;2
63020;2;33;3307;48;Holding;2
63020;2;170;2855;153;Hooking;2
63020;2;170;2855;153;Misconduct;10
63020;2;681;1982;48;Goaltender Interference;2
63020;2;1015;2050;48;Holding;2
63020;2;1113;1905;153;High Sticking;2
63020;3;38;6204;48;Elbowing;2
63020;3;370;778;153;Hooking;2
63020;3;667;2050;48;Hooking;2
63022;1;200;2134;60;Hooking;2
63022;1;225;1822;125;Hooking;2
63022;1;421;2739;125;Cross-Checking;2
63022;1;597;1911;125;Tripping;2
63022;1;686;3334;60;High Sticking;2
63022;2;111;3333;60;Interference;2
63022;2;539;3394;125;Holding;2
63022;2;764;3334;60;Hooking;2
63022;3;58;1911;125;Hooking;2
63022;3;252;1901;125;Hooking;2
63022;3;328;942;125;Roughing;2
63022;3;444;509;125;Tripping;2
63022;3;648;3252;60;Interference;2
63024;1;141;2089;50;Hooking;2
63024;1;1080;2814;50;Tripping;2
63024;1;1106;3105;50;Charging;2
63024;2;682;961;56;Slashing;2
63024;2;788;6272;50;Delay of Game;2
63024;2;793;5686;56;Tripping;2
63024;3;516;1537;56;Hooking;2
63024;3;1030;5463;56;Hooking;2
63024;3;1047;6487;56;Slashing;2
63024;3;1047;6487;56;Misconduct;10
63026;1;243;6530;37;Unsportmanlike Conduct;2
63026;1;995;6825;37;Interference;2
63026;2;546;6107;45;Slashing;2
63026;2;602;6825;37;Tripping;2
63026;3;368;1757;45;Holding;2
63028;1;966;5525;43;Roughing;2
63028;2;533;3763;43;Unsportmanlike Conduct;2
63028;2;629;870;43;Slashing;2
63028;2;657;2112;59;Holding;2
63028;2;949;3889;43;Slashing;2
63028;2;949;3889;43;Misconduct;10
63028;2;1029;5562;59;Tripping;2
63028;3;138;5769;59;Hooking;2
63028;3;540;3250;59;Goaltender Interference;2
63030;1;29;1847;40;Kneeing;2
63030;1;126;350;54;Delay of Game;2
63030;1;432;1847;40;Interference;2
63030;2;297;5943;40;Cross-Checking;2
63030;2;333;6500;40;Roughing;2
63030;2;511;2103;40;Holding;2
63030;2;636;1813;54;Goaltender Interference;2
63030;2;1042;3248;54;Goaltender Interference;2
63030;3;663;2044;54;Tripping;2
63030;3;727;1942;54;Boarding;2
63030;3;1120;2044;54;High Sticking;2
63032;1;807;5921;41;Hooking;2
63032;1;807;5921;41;Misconduct;10
63032;1;907;1958;33;Goaltender Interference;2
63032;1;1085;4743;41;Slashing;2
63032;1;1104;758;33;Hooking;2
63032;2;669;963;33;Interference;2
63032;3;194;5670;41;Cross-Checking;2
63032;3;354;6307;33;Illegal Stick;2
63032;3;568;3044;41;Roughing;2
63034;1;117;6481;34;Hooking;2
63034;1;203;2031;34;Interference;2
63034;1;1097;6276;34;Hooking;2
63034;2;29;736;55;Roughing;2
63034;2;897;3258;34;Elbowing;2
63034;3;175;3637;55;Hooking;2
63036;1;795;2842;155;Tripping;2
63036;2;838;1820;155;Tripping;2
63036;2;906;2899;47;Tripping;2
63036;2;914;2026;47;Kneeing;2
63036;3;160;7610;155;Tripping;2
63038;1;480;5932;57;Hooking;2
63038;2;1121;5880;57;Slashing;2
63040;1;1112;1468;36;Holding;2
63040;2;1090;2864;36;Cross-Checking;2
63040;3;370;2038;53;Elbowing;2
63040;3;644;1755;36;Interference;2
63040;3;1144;1494;53;Interference;2
63042;1;8;2862;37;Hooking;2
63042;1;617;2884;37;Interference;2
63042;1;735;2847;58;Slashing;2
63042;1;810;2964;58;High Sticking;2
63042;1;969;6109;58;Interference;2
63042;2;249;5825;58;Slashing;2
63042;2;1167;791;37;Hooking;2
63042;2;1167;791;37;Misconduct;10
63042;3;533;5825;58;Goaltender Interference;2
63044;1;341;5672;56;Slashing;2
63044;1;552;5672;56;Holding;2
63044;2;814;6884;56;Slashing;2
63044;2;909;2015;62;Hooking;2
63044;3;183;2054;62;Cross-Checking;2
63044;3;214;5432;56;Roughing;2
63044;3;443;1943;62;Roughing;2
63044;3;555;2015;62;Cross-Checking;2
63044;3;638;5463;56;High Sticking;2
63044;3;686;2927;62;Interference;2
63046;1;335;7007;47;Tripping;2
63046;1;791;6429;47;Roughing;2
63046;1;1128;3889;43;Slashing;2
63046;1;1128;3889;43;Misconduct;10
63046;2;159;6429;47;Interference;2
63046;3;94;870;43;Interference;2
63046;3;317;5525;43;Hooking;2
63048;1;697;956;50;Hooking;2
63048;1;1090;3730;60;Holding;2
63048;2;441;2867;60;Delay of Game;2
63048;3;572;980;50;Tripping;2
63048;3;784;6986;50;Cross-Checking;2
63050;1;763;720;44;Slashing;2
63050;1;978;788;44;Roughing;2
63050;2;397;3630;38;Interference;2
63050;2;435;1708;38;Cross-Checking;2
63050;2;660;5389;38;Interference;2
63050;2;995;720;44;Roughing;2
63050;3;278;5518;38;High Sticking;2
63050;3;801;118;44;Tripping;2
63052;1;33;5674;57;Tripping;2
63052;2;633;2954;57;Elbowing;2
63052;2;647;938;155;Tripping;2
63052;3;143;5674;57;Hooking;2
63052;3;230;1383;155;Interference;2
63052;3;466;6758;57;Holding;2
63054;1;222;2869;55;Kneeing;2
63054;1;856;3378;55;Charging;2
63056;1;165;3256;32;Tripping;2
63056;1;349;5748;45;Delay of Game;2
63056;1;417;2774;32;High Sticking;2
63056;2;74;3098;32;Tripping;2
63056;2;832;1886;32;Roughing;2
63056;3;96;5904;32;High Sticking;2
63056;3;218;5748;45;Tripping;2
63056;3;218;5748;45;Misconduct;10
63056;3;921;1882;45;Cross-Checking;2
63058;1;289;2041;54;Cross-Checking;2
63058;1;421;5731;41;High Sticking;2
63058;1;1040;866;54;Interference;2
63058;2;214;5918;41;Interference;2
63058;2;1015;5670;41;Roughing;2
63058;2;1023;2077;41;Cross-Checking;2
63058;2;1099;1854;54;Tripping;2
63058;2;1197;143;41;High Sticking;2
63058;3;564;4743;41;Holding;2
63058;OT1;173;2775;41;Interference;2
63060;2;141;5888;123;Tripping;2
63060;2;141;5888;123;Misconduct;10
63060;2;384;5656;40;Unsportmanlike Conduct;2
63060;2;616;2103;40;Delay of Game;2
63060;2;946;2951;123;Interference;2
63060;2;1180;2951;123;Roughing;2
63060;2;1180;2951;123;Misconduct;10
63060;3;781;5656;40;Hooking;2
63060;3;1143;5746;123;Slashing;2
63062;1;948;1647;33;Interference;2
63062;1;1027;1958;33;Tripping;2
63062;2;92;1686;34;Holding;2
63062;2;503;3893;34;Holding;2
63062;2;968;5729;34;Slashing;2
63062;2;1110;1958;33;Roughing;2
63062;3;761;1864;33;Tripping;2
63062;OT1;6;1864;33;Tripping;2
63064;1;240;1911;125;Holding;2
63064;1;357;1626;153;Goaltender Interference;2
63064;1;525;5947;153;Boarding;2
63064;1;886;2892;125;Holding;2
63064;1;905;778;153;Interference;2
63064;2;926;6484;125;Roughing;2
63064;2;1048;3817;153;Boarding;2
63064;3;161;1426;153;High Sticking;2
63064;3;916;1905;153;Tripping;2
63064;3;916;1905;153;Misconduct;10
63064;3;954;1901;125;Tripping;2
63064;3;1026;1390;153;Hooking;2
54438;1;53;7165;93;Fighting;5
54438;1;53;6662;88;Fighting;5
54438;1;826;7122;93;Boarding;2
54438;2;193;7079;88;Holding The Stick;2
54438;2;421;7185;88;High Sticking;2
54438;2;462;7079;88;Hooking;2
54438;2;1064;7600;93;Tripping;2
54438;3;81;7177;93;Fighting;5
54438;3;81;7185;88;Fighting;5
54438;3;176;8334;88;Hooking;2
54438;3;182;7183;88;Roughing;2
54438;3;759;8276;93;Holding;2
54439;1;43;7130;90;Fighting;5
54439;1;43;7640;92;Fighting;5
54439;1;876;7685;90;Fighting;5
54439;1;876;7113;92;Fighting;5
54439;2;175;7643;92;Roughing;2
54439;2;450;7700;90;Interference;2
54439;2;546;8904;92;Holding The Stick;2
54439;2;948;7639;92;Elbowing;2
54439;3;534;7700;90;Holding;2
54439;3;709;8850;92;Slashing;2
54440;1;25;6724;98;Holding;2
54440;1;876;7105;89;Fighting;5
54440;1;876;7112;98;Fighting;5
54440;1;1081;8156;89;Slashing;2
54440;1;1095;7217;98;Tripping;2
54440;2;102;8829;98;Holding;2
54440;2;111;7660;89;Tripping;2
54440;2;972;7624;89;Tripping;2
54440;2;1114;6724;98;Hooking;2
54440;2;1178;7626;98;Hooking;2
54440;3;394;8300;89;Hooking;2
54440;3;454;8751;89;Roughing;2
54440;3;946;7221;89;Tripping;2
54441;1;9;7205;86;Tripping;2
54441;1;34;7754;86;High Sticking;2
54441;1;273;7743;97;Boarding;2
54441;1;571;7743;97;Tripping;2
54441;1;808;6607;86;Unsportmanlike Conduct;2
54441;1;900;7743;97;Fighting;5
54441;1;900;7194;86;Fighting;5
54441;2;62;7210;97;Fighting;5
54441;2;62;7649;86;Fighting;5
54441;2;332;9306;97;Delay of Game;2
54441;3;98;9382;86;Tripping;2
54441;3;169;7182;97;Tripping;2
54441;3;312;7182;97;Fighting;5
54441;3;312;7754;86;Fighting;5
54441;3;538;7194;86;Hooking;2
54441;3;949;8272;97;Unsportmanlike Conduct;2
54441;3;1032;7216;86;Tripping;2
54441;3;1085;7754;86;Tripping;2
54441;3;1142;8192;97;Delay of Game;2
54442;1;427;7742;85;Fighting;5
54442;1;427;8198;98;Fighting;5
54442;1;850;9370;98;Slashing;2
54442;2;647;6597;85;Elbowing;2
54442;2;660;6703;85;Tripping;2
54442;2;1154;8315;85;Roughing;2
54442;3;356;7112;98;Holding;2
54442;OT1;205;7626;98;Goaltender Interference;2
54443;1;804;7706;96;Hooking;2
54443;1;1050;7622;102;Tripping;2
54443;2;491;7641;102;Tripping;2
54443;2;556;7712;102;High Sticking;2
54443;2;796;9373;96;Roughing;2
54443;2;847;7102;96;Fighting;5
54443;2;847;7719;102;Fighting;5
54443;2;855;7704;96;Fighting;5
54443;2;855;7134;102;Fighting;5
54443;2;1196;9377;96;Hooking;2
54443;3;166;9373;96;Holding;2
54443;3;229;7086;102;High Sticking;2
54443;3;810;8153;102;Tripping;2
54443;3;877;6588;96;Tripping;2
54444;1;52;7209;95;Fighting;5
54444;1;52;6657;99;Fighting;5
54444;1;552;7101;99;Interference;2
54444;1;1117;7710;99;Hooking;2
54444;3;228;8306;95;Hooking;2
54444;3;277;7766;99;Charging;2
54444;3;334;9263;99;Cross-Checking;2
54444;3;563;7723;95;Cross-Checking;2
54444;3;835;7711;99;Holding;2
54445;1;206;7720;87;Cross-Checking;2
54445;1;708;7158;88;Hooking;2
54445;1;864;7651;87;Slashing;2
54445;2;374;7183;88;Delay of Game;2
54445;2;716;7669;87;Slashing;2
54445;2;777;7186;88;Tripping;2
54445;2;919;7185;88;Slashing;2
54445;3;119;6662;88;Hooking;2
54445;3;202;7150;87;Hooking;2
54445;3;732;7169;87;Goaltender Interference;2
54446;1;40;7160;101;Fighting;5
54446;1;40;7135;94;Fighting;5
54446;1;114;7157;94;Holding;2
54446;1;176;8302;94;Hooking;2
54446;1;515;8190;101;Hooking;2
54446;1;577;7144;101;Hooking;2
54446;2;1025;7777;101;Hooking;2
54446;2;1027;7696;101;Fighting;5
54446;2;1027;7157;94;Fighting;5
54447;1;182;8276;93;Tripping;2
54447;1;239;7659;93;Cross-Checking;2
54447;1;257;6677;91;Goaltender Interference;2
54447;1;310;9408;91;Delay of Game;2
54447;1;663;8264;93;High Sticking;2
54447;1;991;9408;91;Fighting;5
54447;1;991;7177;93;Fighting;5
54447;2;250;6587;93;High Sticking;2
54447;2;338;8298;91;Goaltender Interference;2
54447;2;448;7077;91;Tripping;2
54447;3;421;7674;91;Holding;2
54447;3;1114;7764;91;Roughing;2
54448;1;362;7181;104;Fighting;5
54448;1;362;7106;90;Fighting;5
54448;1;365;8825;90;Interference;2
54448;1;388;9346;104;Interference;2
54448;1;575;8282;90;High Sticking;2
54448;1;1138;8722;90;Hooking;2
54448;2;563;7181;104;Tripping;2
54448;2;805;7109;104;Delay of Game;2
54448;2;974;8282;90;Tripping;2
54448;3;397;7137;90;Slashing;2
54448;3;635;9427;104;Fighting;5
54448;3;635;7130;90;Fighting;5
54448;3;917;7728;104;Roughing;2
54449;1;72;7710;99;Fighting;5
54449;1;72;7706;96;Fighting;5
54449;1;160;7101;99;Fighting;5
54449;1;160;7102;96;Fighting;5
54449;1;363;8219;99;Fighting;5
54449;1;363;7704;96;Fighting;5
54449;1;621;7192;96;Roughing;2
54449;1;644;6591;99;Fighting;5
54449;1;644;7706;96;Fighting;5
54449;1;794;7704;96;Boarding;2
54449;2;163;9443;99;Roughing;2
54449;2;486;7706;96;Holding;2
54449;2;486;7706;96;Misconduct;10
54449;3;64;8219;99;Interference;2
54449;3;196;6591;99;Unsportmanlike Conduct;2
54449;3;552;7704;96;Tripping;2
54449;3;767;8219;99;Slashing;2
54449;3;889;6657;99;Fighting;5
54449;3;889;6659;96;Fighting;5
54450;1;66;7221;89;Tripping;2
54450;1;225;7216;86;Holding;2
54450;1;437;7649;86;Boarding;2
54450;1;483;7660;89;Tripping;2
54450;1;522;7221;89;Fighting;5
54450;1;522;6607;86;Fighting;5
54450;1;1105;8156;89;Cross-Checking;2
54450;1;1132;9383;89;Slashing;2
54450;2;269;7624;89;Fighting;5
54450;2;269;7194;86;Fighting;5
54450;2;343;6728;89;Tripping;2
54450;2;559;8293;86;Goaltender Interference;2
54450;2;572;7718;89;Fighting;5
54450;2;572;7205;86;Fighting;5
54450;2;683;7754;86;Interference;2
54450;2;831;9252;86;Slashing;2
54450;2;1171;8293;86;Slashing;2
54450;3;27;7221;89;Interference;2
54450;3;284;7660;89;Hooking;2
54450;3;674;7230;89;Slashing;2
54450;3;841;9383;89;Fighting;5
54450;3;841;7754;86;Fighting;5
54451;1;944;7743;97;Holding;2
54451;2;126;7195;103;Fighting;5
54451;2;126;7743;97;Fighting;5
54451;2;723;6608;103;Delay of Game;2
54451;2;852;8208;103;Tripping;2
54451;2;1107;7586;97;Roughing;2
54451;2;1126;7085;103;Interference;2
54451;2;1160;9306;97;Holding;2
54451;3;655;8272;97;Tripping;2
54451;3;670;7743;97;Holding;2
54452;1;236;6639;94;Delay of Game;2
54452;1;1071;7135;94;Hooking;2
54452;1;1120;6681;101;Tripping;2
54452;2;147;7589;101;Tripping;2
54452;2;204;8227;94;Holding;2
54452;2;481;7751;101;Hooking;2
54452;3;324;7604;101;Interference;2
54452;3;660;8746;101;Holding;2
54452;3;663;7144;101;High Sticking;2
54452;3;793;7144;101;Fighting;5
54452;3;793;7725;94;Fighting;5
54453;1;650;7196;102;Delay of Game;2
54453;1;940;8683;100;Fighting;5
54453;1;940;7196;102;Fighting;5
54453;1;1119;6716;100;Fighting;5
54453;1;1119;7719;102;Fighting;5
54454;1;12;7082;91;Slashing;2
54454;1;240;7119;91;Hooking;2
54454;1;646;8905;92;Holding;2
54454;1;956;7639;92;Holding;2
54454;1;1040;7113;92;Fighting;5
54454;1;1040;7764;91;Fighting;5
54454;2;317;7204;91;High Sticking;2
54454;2;319;7665;91;Charging;2
54454;2;416;7082;91;High Sticking;2
54454;2;416;7082;91;Misconduct;10
54454;2;465;7645;91;Interference;2
54454;3;126;8779;92;Cross-Checking;2
54454;3;128;7082;91;Cross-Checking;2
54454;3;875;7640;92;Goaltender Interference;2
54454;3;875;7640;92;Misconduct;10
54455;1;385;7185;88;Hooking;2
54455;1;791;7153;85;Boarding;2
54455;1;991;6709;88;Interference;2
54455;2;29;9304;88;Cross-Checking;2
54455;2;761;8256;85;Holding;2
54455;2;777;6709;88;Interference;2
54455;2;1107;7185;88;Roughing;2
54455;2;1178;8242;88;Fighting;5
54455;2;1178;6703;85;Fighting;5
54455;3;25;6662;88;Fighting;5
54455;3;25;8315;85;Fighting;5
54456;1;390;7151;98;Hooking;2
54456;1;461;7169;87;Fighting;5
54456;1;461;7112;98;Fighting;5
54456;1;1164;7150;87;Fighting;5
54456;1;1164;9370;98;Fighting;5
54456;2;281;6629;87;Hooking;2
54456;2;517;7690;98;Hooking;2
54456;2;719;7634;87;Fighting;5
54456;2;719;7217;98;Fighting;5
54456;2;732;7112;98;Hooking;2
54456;2;1186;7634;87;Hooking;2
54456;3;1086;7697;87;Interference;2
54457;1;243;7187;103;Fighting;5
54457;1;243;9385;90;Fighting;5
54457;1;994;8671;103;Hooking;2
54457;1;994;8671;103;Misconduct;10
54457;2;103;6650;103;Fighting;5
54457;2;103;7130;90;Fighting;5
54457;2;127;7631;103;Hooking;2
54457;2;818;7195;103;Fighting;5
54457;2;818;7137;90;Fighting;5
54457;2;1010;8747;90;Hooking;2
54457;2;1096;6666;90;Boarding;2
54457;3;505;8282;90;Roughing;2
54457;3;951;6631;103;Hooking;2
54458;1;666;7696;101;Fighting;5
54458;1;666;5975;104;Fighting;5
54458;1;1142;7144;101;Fighting;5
54458;1;1142;7181;104;Fighting;5
54458;2;460;7777;101;Fighting;5
54458;2;460;7181;104;Fighting;5
54458;2;667;8824;101;Tripping;2
54458;2;902;6619;104;Tripping;2
54458;3;27;7174;104;Tripping;2
54458;3;128;8190;101;High Sticking;2
54458;3;286;6679;101;Fighting;5
54458;3;286;8330;104;Fighting;5
54459;1;12;6666;90;Slashing;2
54459;1;50;7177;93;Fighting;5
54459;1;50;9345;90;Fighting;5
54459;1;463;6587;93;Fighting;5
54459;1;463;7130;90;Fighting;5
54459;2;660;7074;93;Delay of Game;2
54459;2;660;7074;93;Misconduct;10
54459;2;772;7130;90;Slashing;2
54459;3;240;8680;93;Interference;2
54459;3;561;7122;93;Fighting;5
54459;3;561;7106;90;Fighting;5
54459;3;827;9385;90;Holding;2
54459;3;1049;7177;93;Fighting;5
54459;3;1049;6666;90;Fighting;5
54460;1;367;9383;89;Fighting;5
54460;1;367;7135;94;Fighting;5
54460;1;982;9383;89;Holding;2
54460;3;490;7105;89;Interference;2
54460;3;1123;8302;94;Hooking;2
54461;1;91;7765;91;Hooking;2
54461;1;472;6654;100;Roughing;2
54461;1;894;7645;91;High Sticking;2
54461;1;986;7682;100;Fighting;5
54461;1;986;7082;91;Fighting;5
54461;1;1077;7764;91;Cross-Checking;2
54461;2;338;8279;100;Unsportmanlike Conduct;2
54461;2;961;7694;100;Hooking;2
54461;3;253;7162;91;Tripping;2
54461;3;697;6654;100;Fighting;5
54461;3;697;7204;91;Fighting;5
54461;3;745;7665;91;Roughing;2
54462;1;218;7705;97;Holding;2
54462;1;218;7705;97;Misconduct;10
54462;1;244;6619;104;High Sticking;2
54462;1;585;7174;104;Hooking;2
54462;1;629;7182;97;Fighting;5
54462;1;629;5975;104;Fighting;5
54462;1;876;7743;97;Fighting;5
54462;1;876;6619;104;Fighting;5
54462;2;437;7182;97;Hooking;2
54462;2;1156;7184;104;Slashing;2
54462;3;274;6619;104;Hooking;2
54462;3;721;6619;104;Holding;2
54462;3;926;8192;97;Hooking;2
54462;OT1;109;7109;104;Holding;2
54462;OT1;203;7705;97;Fighting;5
54462;OT1;203;7181;104;Fighting;5
54463;1;18;7092;85;Tripping;2
54463;1;386;6639;94;Holding;2
54463;1;658;7092;85;Fighting;5
54463;1;658;7725;94;Fighting;5
54463;1;790;6703;85;Fighting;5
54463;1;790;8321;94;Fighting;5
54463;1;816;7141;85;Fighting;5
54463;1;816;7135;94;Fighting;5
54463;2;72;8315;85;Fighting;5
54463;2;72;7157;94;Fighting;5
54463;2;75;7671;94;Hooking;2
54463;2;641;8790;85;Hooking;2
54463;2;737;7135;94;Cross-Checking;2
54463;2;792;7734;94;Hooking;2
54463;2;842;9433;94;Hooking;2
54464;1;22;7138;95;Goaltender Interference;2
54464;1;24;6644;95;Tripping;2
54464;1;411;7209;95;Fighting;5
54464;1;411;6679;101;Fighting;5
54464;1;417;7128;101;Hooking;2
54464;1;631;7768;95;Cross-Checking;2
54464;2;50;8267;101;Tripping;2
54464;2;67;6582;95;Tripping;2
54464;2;836;7167;101;High Sticking;2
54464;2;843;6582;95;Delay of Game;2
54464;3;94;7642;95;Fighting;5
54464;3;94;7156;101;Fighting;5
54464;3;435;7751;101;Elbowing;2
54465;1;219;7180;98;Holding;2
54465;1;927;6724;98;Interference;2
54465;2;177;7113;92;Fighting;5
54465;2;177;7154;98;Fighting;5
54465;2;330;6574;92;Fighting;5
54465;2;330;7112;98;Fighting;5
54465;2;993;9370;98;Boarding;2
54465;3;1048;9374;92;High Sticking;2
54466;1;385;8682;88;Holding;2
54466;1;959;7685;90;Kneeing;2
54466;1;1160;9345;90;Interference;2
54466;1;1160;9345;90;Misconduct;10
54466;2;35;7689;88;Delay of Game;2
54466;2;685;9293;88;Holding;2
54466;2;973;7130;90;Tripping;2
54466;2;1068;8747;90;Unsportmanlike Conduct;2
54466;2;1105;9345;90;Slashing;2
54466;3;197;7223;90;Fighting;5
54466;3;197;7079;88;Fighting;5
54466;3;386;7685;90;Fighting;5
54466;3;386;6662;88;Fighting;5
54466;3;659;8777;90;Interference;2
54466;3;1156;7137;90;Roughing;2
54467;1;510;7169;87;Hooking;2
54467;1;711;7133;96;Holding;2
54467;1;733;7706;96;Hooking;2
54467;1;844;8195;87;Fighting;5
54467;1;844;7192;96;Fighting;5
54467;1;886;7169;87;Delay of Game;2
54467;2;194;7668;96;Tripping;2
54467;2;205;9308;87;Tripping;2
54467;2;747;8338;87;Fighting;5
54467;2;747;6659;96;Fighting;5
54467;3;359;7704;96;Hooking;2
54467;3;634;7136;96;Holding;2
54467;3;903;7655;87;Fighting;5
54467;3;903;8275;96;Fighting;5
54467;3;983;7150;87;Holding The Stick;2
54467;3;983;7150;87;Misconduct;10
54467;3;988;6588;96;High Sticking;2
54468;1;322;7711;99;Holding;2
54468;1;324;6657;99;Fighting;5
54468;1;324;7205;86;Fighting;5
54468;1;1038;8219;99;Elbowing;2
54468;2;537;8219;99;Fighting;5
54468;2;537;7647;86;Fighting;5
54468;2;845;8248;99;Boarding;2
54468;2;1072;8831;86;Slashing;2
54468;2;1145;8219;99;Fighting;5
54468;2;1145;7203;86;Fighting;5
54468;3;80;7710;99;Fighting;5
54468;3;80;7656;86;Fighting;5
54468;3;236;9249;86;Cross-Checking;2
54468;3;279;8219;99;Tripping;2
54468;3;299;8164;86;High Sticking;2
54469;1;316;7093;102;Tripping;2
54469;2;138;7622;102;Fighting;5
54469;2;138;6650;103;Fighting;5
54469;2;948;7095;103;Holding;2
54469;3;73;7093;102;Tripping;2
54469;3;310;7195;103;Tripping;2
54469;3;409;7193;102;Tripping;2
54470;1;736;8781;93;Interference;2
54470;1;1039;7177;93;Fighting;5
54470;1;1039;7718;89;Fighting;5
54470;2;431;8766;89;Elbowing;2
54470;2;867;7177;93;Interference;2
54470;2;880;7718;89;Interference;2
54470;2;1037;7177;93;Fighting;5
54470;2;1037;7718;89;Fighting;5
54470;2;1055;8751;89;Roughing;2
54470;3;277;8766;89;High Sticking;2
54470;3;340;7600;93;Interference;2
54470;3;524;6587;93;Tripping;2
54470;3;591;7660;89;Interference;2
54471;1;423;7214;95;Hooking;2
54471;1;440;6724;98;Delay of Game;2
54471;1;1088;7214;95;Hooking;2
54471;2;638;7180;98;Boarding;2
54471;2;904;7209;95;Hooking;2
54471;2;1012;7180;98;Hooking;2
54471;2;1088;7121;95;High Sticking;2
54471;3;726;7681;98;Interference;2
54471;3;740;8674;98;Hooking;2
54472;1;276;6619;104;Fighting;5
54472;1;276;7082;91;Fighting;5
54472;1;388;7181;104;Interference;2
54472;1;515;7181;104;Fighting;5
54472;1;515;7077;91;Fighting;5
54472;1;677;5975;104;Delay of Game;2
54472;1;677;5975;104;Misconduct;10
54472;1;786;6677;91;Interference;2
54472;2;73;9346;104;Tripping;2
54472;3;162;7119;91;Roughing;2
54472;3;217;6677;91;High Sticking;2
54472;3;287;6619;104;Fighting;5
54472;3;287;7082;91;Fighting;5
54472;3;553;8841;91;Holding;2
54472;3;755;7119;91;Holding;2
54472;3;957;7077;91;Hooking;2
54473;1;281;7692;86;Tripping;2
54473;1;541;7692;86;Hooking;2
54473;1;798;7158;86;Interference;2
54473;1;834;6709;88;High Sticking;2
54473;1;1044;6662;88;Holding;2
54473;2;18;7183;88;High Sticking;2
54473;2;85;7205;86;Roughing;2
54473;2;184;9382;86;High Sticking;2
54473;2;536;6607;86;Fighting;5
